RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
09OCT2022,1,863/ 5:39:30-102,,,,,29
09OCT2022,2,877/ 7:21:49-307,,,,,58
09OCT2022,3,878/ 7:36:32-101,,,,,71
09OCT2022,4,883/ 7:41:18-303,,,,,93
09OCT2022,5,885/ 7:42:41-918,,,,,113
09OCT2022,6,902/ 8:18:35-305,,,,,178
09OCT2022,7,906/ 8:28:47-413,,,,,189
09OCT2022,8,913/ 8:41:44-313,,,,,205
09OCT2022,9,923/ 9:28:57-109,,,,,220
09OCT2022,10,927/ 9:54: 8-111,,,,,234
09OCT2022,11,899/10: 0:34-711,,,,,177
09OCT2022,12,907/10: 4:17-110,,,,,192
09OCT2022,13,917/10:31:12-112,,,,,213
09OCT2022,14,931/10:34:50-918,,,,,253
09OCT2022,15,884/13: 0:10-709,,,,,110
09OCT2022,16,955/13:42:56-918,,,,,301
09OCT2022,17,913/14: 1:27-713,,,,,209
09OCT2022,18,967/14:39:23-918,,,,,333
09OCT2022,19,902/15:29:27-705,,,,,183
09OCT2022,20,974/15:58:60-102,,,,,355
09OCT2022,21,881/16:13:29-701,,,,,91
09OCT2022,22,974/17: 3:56-102,,,,,356
09OCT2022,23,986/17:38:15-301,,,,,380
09OCT2022,24,975/18: 3:36-701,,,,,358
09OCT2022,25,896/18:30:39-108,,,,,158
09OCT2022,26,923/18:56:17-109,,,,,227
09OCT2022,27,996/18:57:14-965,,,,,401
09OCT2022,28,927/19:29:39-111,,,,,241
09OCT2022,29,895/19:34:54-105,,,,,150
09OCT2022,30,27/22:55:29-950,,,,,13
09OCT2022,31,35/ 0:11:60-950,,,,,20
09OCT2022,32,28/ 0:19: 9-209,,,,,14
09OCT2022,33,955/ 0:29:37-313,,,,,300
09OCT2022,34,986/ 1: 0:36-301,,,,,379
09OCT2022,35,883/ 1:44:54-303,,,,,92
09OCT2022,36,885/ 2: 5:29-311,,,,,112
09OCT2022,37,885/ 9:53:26-311,754,7,10,14,114
09OCT2022,38,923/ 9:54:54-109,342,2,11,12,221
09OCT2022,39,895/ 9:57:25-103,144,1,2,1,144
09OCT2022,40,928/10: 1:56-413,293,0,7,0,242
09OCT2022,41,911/ 9:52:11-405,7,,0,0,203
09OCT2022,42,876/ 9:49:59-503,421,0,5,0,46
09OCT2022,43,911/10: 9:44-405,271,22,14,5,204
09OCT2022,44,918/10:12:42-407,1,,0,0,215
09OCT2022,45,887/10:12:34-509,145,0,10,1,127
09OCT2022,46,915/10:13:47-201,141,0,18,11,211
09OCT2022,47,929/10:16:28-207,138,0,5,7,246
09OCT2022,48,902/10:12:10-305,343,3,8,6,180
09OCT2022,49,913/10:28:36-313,780,26,26,17,207
09OCT2022,50,927/10:19:42-111,365,8,10,13,235
09OCT2022,51,908/10:29:32-105,192,0,3,0,195
09OCT2022,52,930/10:30:55-401,290,0,7,2,248
