RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
09OCT2022,0/19:16:55-207,259,22927-69564-207-4,8,8,0,1242,1661,1711,1565,1721,1658,1506,1260,,,1
09OCT2022,0/20:43:18-207,282,22927-74850-207-3,8,8,0,1242,1661,1711,1565,1721,1658,1506,1260,,,2
09OCT2022,13/20:47:17-201,283,22927-74982-201-4,8,8,1,3123,4216,4116,4101,4230,4219,4063,3001,,,3
09OCT2022,13/22:13:47-201,306,22927-80250-201-3,8,8,1,3123,4216,4116,4101,4230,4219,4063,3001,,,4
09OCT2022,18/21:18:19-203,291,22927-76842-203-4,8,8,0,1227,1560,1541,1833,1809,1874,1532,1253,,,5
09OCT2022,18/22:47:27-203,314,22927-82050-203-3,8,8,0,1227,1560,1541,1833,1809,1874,1532,1253,,,6
09OCT2022,22927-66834-403-14,245,22927-66834-403-14,10,,,,,,,,,,,,,7
09OCT2022,23/21:47: 1-205,299,22927-78642-205-4,8,8,1,3169,4085,4014,3159,3064,4200,4241,3052,,,8
09OCT2022,23/23:15:46-205,322,22927-83850-205-3,8,8,1,3169,4085,4014,3159,3064,4200,4241,3052,,,9
09OCT2022,24/22:22:44-507,311,22927-81012-507-12,10,9,1,3120,4076,4100,4095,3044,3086,4064,4001,3003,,10
09OCT2022,25/22:19: 1-207,307,22927-80442-207-4,8,8,0,1242,1661,1711,1565,1721,1658,1506,1260,,,11
09OCT2022,25/23:44:17-207,330,22927-85668-207-3,8,8,0,1242,1661,1711,1565,1721,1658,1506,1260,,,12
09OCT2022,27/22:55:29-950,30,27/22:55:29-950,,8,1,3014,4122,4041,4104,4020,4183,4229,3151,,,13
09OCT2022,28/ 0:19: 9-209,32,28/ 0:19: 9-209,,8,1,3116,4217,4098,3106,3160,4119,4233,3085,,,14
09OCT2022,28/22:47:42-209,315,22927-82242-209-4,8,8,1,3116,4217,4098,3106,3160,4119,4233,3085,,,15
09OCT2022,30/23:16:16-211,324,22927-84042-211-4,8,8,1,3137,4192,4127,4245,4150,4203,4012,3012,,,16
09OCT2022,31/23:32:53-501,327,22927-84612-501-12,10,10,0,316,1720,1750,1535,1748,1620,1762,1854,440,,17
09OCT2022,33/23:38: 2-507,333,22927-86076-507-11,10,10,1,3120,4076,4100,4095,3044,3086,4064,4001,3003,,18
09OCT2022,34/23:48:19-201,331,22927-85842-201-4,8,10,,,,,,,,,,,,19
09OCT2022,35/ 0:11:60-950,31,35/ 0:11:60-950,,8,0,1210,1660,1736,1639,1701,1516,1634,1226,,,20
09OCT2022,37/ 0:28: 9-203,340,22927-88248-203-4,8,8,0,1227,1560,1541,1833,1809,1874,1532,1253,,,21
09OCT2022,4/19:49:13-209,268,22927-71382-209-4,8,8,1,3116,4217,4098,3106,3160,4119,4233,3085,,,22
09OCT2022,4/21:20:26-209,290,22927-76650-209-3,8,8,1,3116,4217,4098,3106,3160,4119,4233,3085,,,23
09OCT2022,7/20:17:57-211,276,22927-73182-211-4,8,8,1,3014,4122,4041,4104,4020,4183,4229,3151,,,24
09OCT2022,8/ 0: 3:55-509,338,22927-87216-509-11,10,9,0,328,1635,1861,1889,1732,1667,1605,1700,380,,25
09OCT2022,8/20:30: 1-509,280,22927-73890-509-12,10,9,0,328,1635,1861,1889,1732,1667,1605,1700,380,,26
