RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
17OCT2022,1,104/ 4:40:17-305,,,,,3
17OCT2022,2,95/ 4:41:37-109,,,,,860
17OCT2022,3,107/ 4:46:46-111,,,,,29
17OCT2022,4,113/ 4:49:53-315,68,12,24,24,57
17OCT2022,5,112/ 4:52:13-203,,,,,54
17OCT2022,6,116/ 4:54:40-307,,,,,72
17OCT2022,7,139/ 5:17:14-309,,,,,212
17OCT2022,8,90/ 5:19: 1-951,,,,,859
17OCT2022,9,155/ 5:30:48-311,,,,,290
17OCT2022,10,150/ 5:23:41-323,,,,,273
17OCT2022,11,163/ 5:42:28-315,,,,,320
17OCT2022,12,165/ 5:45:37-918,,,,,334
17OCT2022,13,167/ 5:46:15-325,,,,,355
17OCT2022,14,113/ 6:15:31-715,,,,,58
17OCT2022,15,126/ 6:31:26-717,,,,,143
17OCT2022,16,202/ 7: 1: 6-323,,,,,434
17OCT2022,17,203/ 7: 3: 7-201,,,,,443
17OCT2022,18,150/ 7:23:40-723,,,,,275
17OCT2022,19,211/ 7:24:17-109,,,,,449
17OCT2022,20,213/ 7:31:44-313,,,,,460
17OCT2022,21,176/ 7:33:48-601,,,,,389
17OCT2022,22,218/ 7:47:18-918,,,,,480
17OCT2022,23,95/ 7:56:55-108,,,,,863
17OCT2022,24,242/ 9: 9: 8-950,,,,,593
17OCT2022,25,276/11: 7:55-950,,,,,647
17OCT2022,26,258/11:10:51-609,,,,,619
17OCT2022,27,246/11:30:46-209,,,,,600
17OCT2022,28,165/12: 2: 4-315,,,,,339
17OCT2022,29,297/12: 5:44-715,,,,,671
17OCT2022,30,299/12:10:32-960,,,,,676
17OCT2022,31,213/12: 1: 5-313,,,,,464
17OCT2022,32,309/12:54:59-975,,,,,693
17OCT2022,33,311/13: 1:57-976,,,,,694
17OCT2022,34,317/13:36:57-977,,,,,707
17OCT2022,35,139/13:43:24-967,,,,,218
17OCT2022,36,331/14:38: 9-976,,,,,731
17OCT2022,37,330/14:43:21-975,,,,,730
17OCT2022,38,133/15:39:57-123,,,,,200
17OCT2022,39,165/15:59:26-715,,,,,342
17OCT2022,40,354/16:24: 4-918,,,,,771
17OCT2022,41,194/19: 1: 4-101,,,,,410
17OCT2022,42,332/19:12:20-103,,,,,735
17OCT2022,43,129/19:28:19-105,,,,,172
17OCT2022,44,105/19:40: 2-107,,,,,28
17OCT2022,45,218/19:51:26-719,,,,,487
17OCT2022,46,382/19:58:58-109,,,,,805
17OCT2022,47,107/20:11:44-111,,,,,40
17OCT2022,48,167/20:31: 7-725,,,,,365
17OCT2022,49,395/20:30:15-209,,,,,824
17OCT2022,50,346/20:47:54-115,,,,,767
17OCT2022,51,124/20:46:17-301,,,,,140
17OCT2022,52,297/20:49:57-315,,,,,675
17OCT2022,53,405/20:58:21-213,,,,,829
17OCT2022,54,414/21:26:47-217,,,,,834
17OCT2022,55,138/22: 3:23-711,,,,,211
17OCT2022,56,432/ 0:19: 9-215,,,,,854
17OCT2022,57,145/ 0:42:38-303,,,,,230
17OCT2022,58,104/ 1: 3:43-307,,,,,2
17OCT2022,59,116/ 1:41: 8-311,,,,,71
17OCT2022,60,418/ 2: 3:32-325,,,,,838
17OCT2022,61,122/ 9:56:58-113,128,10,31,25,110
17OCT2022,62,218/ 9:55:53-319,395,38,82,63,481
17OCT2022,63,237/10: 0:29-221,105,0,7,1,580
17OCT2022,64,236/10: 1:47-405,132,3,8,6,578
17OCT2022,65,194/10: 0:32-101,126,0,4,4,404
17OCT2022,66,258/10: 1:44-209,58,0,1,0,618
17OCT2022,67,22935-36264-209-4,,,,,505
17OCT2022,68,127/10: 3:11-513,111,0,10,0,148
17OCT2022,69,240/10: 7:18-409,4,,0,0,588
17OCT2022,70,238/10: 2:51-407,4,,0,0,583
17OCT2022,71,116/10: 2:49-307,206,0,9,1,76
17OCT2022,72,22935-36804-419-7,,,,,506
17OCT2022,73,123/10:11:44-503,101,0,2,0,121
17OCT2022,74,140/10:12: 7-115,109,0,14,8,223
17OCT2022,75,131/10: 3:23-321,282,117,158,140,178
17OCT2022,76,239/10:15:29-223,97,0,7,6,586
17OCT2022,77,238/10:14:57-407,155,3,11,6,584
17OCT2022,78,120/10: 9:42-103,136,1,6,3,95
17OCT2022,79,264/10:16:57-211,99,23,33,24,620
17OCT2022,80,146/10:18:57-515,85,1,6,1,250
17OCT2022,81,243/10:25: 9-411,2,,0,0,595
17OCT2022,82,240/10:16:34-409,4,,1,1,589
17OCT2022,83,139/10:20:11-309,218,23,41,25,216
17OCT2022,84,265/10:24:54-421,219,38,32,23,622
17OCT2022,85,147/10:20:34-505,93,0,4,0,263
17OCT2022,86,153/10:28:55-117,123,0,7,1,284
17OCT2022,87,202/10:30:14-323,258,0,12,10,437
17OCT2022,88,241/10:30:50-201,83,0,4,3,592
17OCT2022,89,240/10:30:46-409,134,3,6,2,590
17OCT2022,90,268/10:31:29-213,92,1,6,4,626
17OCT2022,91,129/10:31:38-105,144,0,8,7,166
17OCT2022,92,158/10:36:46-517,86,0,4,0,302
17OCT2022,93,248/10:45:30-413,9,,8,8,603
