RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
17SEP2022,1,585/ 3: 0:30-952,,,,,4
17SEP2022,2,610/ 3:14:45-952,,,,,5
17SEP2022,3,610/ 3:38:17-952,,,,,6
17SEP2022,4,678/ 5:33:11-303,,,,,18
17SEP2022,5,677/ 5:33:50-101,,,,,7
17SEP2022,6,691/ 5:45:13-305,,,,,86
17SEP2022,7,690/ 5:47:60-955,,,,,84
17SEP2022,8,701/ 6: 5:50-307,,,,,139
17SEP2022,9,703/ 6:11:27-319,,,,,156
17SEP2022,10,709/ 6:17: 8-309,,,,,171
17SEP2022,11,711/ 6:23: 4-977,,,,,185
17SEP2022,12,725/ 6:29:56-311,,,,,203
17SEP2022,13,735/ 6:39: 4-325,,,,,234
17SEP2022,14,736/ 6:41:28-918,,,,,249
17SEP2022,15,737/ 6:41:15-323,44,0,3,3,261
17SEP2022,16,743/ 6:56:57-209,,,,,289
17SEP2022,17,741/ 7:16:40-957,,,,,286
17SEP2022,18,695/ 7:25:20-609,,,,,117
17SEP2022,19,748/ 7:37:24-978,,,,,297
17SEP2022,20,754/ 8: 7:15-111,,,,,304
17SEP2022,21,756/ 8:17: 2-955,,,,,312
17SEP2022,22,742/ 8:27:47-112,,,,,288
17SEP2022,23,766/ 9:35:45-958,,,,,331
17SEP2022,24,775/10:48:56-111,,,,,355
17SEP2022,25,719/11: 9:34-721,,,,,193
17SEP2022,26,779/11:23:52-958,,,,,369
17SEP2022,27,754/11:26:27-112,,,,,307
17SEP2022,28,782/11:40: 3-918,,,,,376
17SEP2022,29,797/12:35:32-105,,,,,396
17SEP2022,30,798/12:45: 2-959,,,,,402
17SEP2022,31,699/13: 4:41-104,,,,,134
17SEP2022,32,805/13:35:11-919,,,,,424
17SEP2022,33,782/13:38:17-918,,,,,377
17SEP2022,34,812/14: 6:36-918,,,,,441
17SEP2022,35,811/14:10:11-959,,,,,440
17SEP2022,36,820/15:39:25-959,,,,,457
17SEP2022,37,826/16: 4:29-958,,,,,468
17SEP2022,38,843/16:50:25-959,,,,,477
17SEP2022,39,849/17:56:17-954,,,,,490
17SEP2022,40,849/18:12:32-954,,,,,491
17SEP2022,41,854/18:32:20-955,,,,,501
17SEP2022,42,680/18:33:11-701,,,,,41
17SEP2022,43,854/18:44: 2-955,,,,,502
17SEP2022,44,797/18:58:18-105,,,,,401
17SEP2022,45,785/19:33:45-107,,,,,385
17SEP2022,46,725/18: 1:30-311,225,7,13,7,212
17SEP2022,47,682/19:58:43-713,,,,,52
17SEP2022,48,728/20: 4: 2-109,,,,,231
17SEP2022,49,812/20: 5: 1-301,,,,,443
17SEP2022,50,856/20:22:28-407,,,,,507
17SEP2022,51,686/20:15: 7-315,,,,,63
17SEP2022,52,701/20:44:47-307,,,,,149
17SEP2022,53,872/ 0:18: 8-205,,,,,522
17SEP2022,54,736/ 0:38:32-321,,,,,248
17SEP2022,55,874/ 0:50:29-207,,,,,524
17SEP2022,56,735/ 1: 1:30-325,,,,,233
17SEP2022,57,678/ 1:44:37-303,,,,,17
17SEP2022,58,693/ 2: 6:24-317,,,,,101
17SEP2022,59,725/ 9:57:45-311,618,304,343,319,206
17SEP2022,60,754/ 9:54:45-111,141,0,7,0,306
17SEP2022,61,723/ 9:57:16-105,240,5,5,1,201
17SEP2022,62,769/ 9:57:23-407,316,0,14,6,345
17SEP2022,63,758/ 9:52:40-401,5,,0,1,317
17SEP2022,64,768/ 9:50: 7-509,287,0,3,0,334
17SEP2022,65,758/10: 9:51-401,262,12,12,10,318
17SEP2022,66,735/10: 0: 5-325,138,4,2,0,237
17SEP2022,67,762/10:13:26-403,3,,0,0,322
17SEP2022,68,722/10:12:16-505,172,1,6,3,197
17SEP2022,69,761/10:15:50-209,127,2,3,4,320
17SEP2022,70,682/10:10:59-313,188,0,11,16,46
17SEP2022,71,771/10:17: 5-203,171,1,15,7,349
17SEP2022,72,680/10:21: 9-301,289,17,38,20,36
17SEP2022,73,686/10:27: 3-315,528,33,17,11,57
17SEP2022,74,699/10:31:56-107,270,1,2,2,132
17SEP2022,75,677/10:27:37-101,162,0,8,4,11
17SEP2022,76,22905-37920-107-5,,,,,1
17SEP2022,77,773/10:31:16-409,313,0,8,3,351
17SEP2022,78,762/10:21: 6-403,5,,0,0,323
17SEP2022,79,739/10:19:32-501,285,0,5,1,275
17SEP2022,80,762/10:38:43-403,316,77,79,71,324
17SEP2022,81,678/10:33: 9-303,164,0,4,2,22
17SEP2022,82,765/10:43:46-405,7,,0,0,328
17SEP2022,83,688/10:42:38-507,134,0,4,0,72
17SEP2022,84,763/10:45:51-211,166,113,98,97,326
17SEP2022,85,693/10:40:36-317,241,22,87,71,106
17SEP2022,86,776/10:47:29-205,168,1,14,13,361
17SEP2022,87,691/10:45:59-305,376,116,138,125,90
17SEP2022,88,703/11: 0:17-319,554,154,168,146,160
17SEP2022,89,728/10:56:33-109,318,4,8,2,225
17SEP2022,90,698/10:55:34-103,176,0,10,2,123
17SEP2022,91,777/10:59:56-411,436,88,80,73,363
17SEP2022,92,765/10:53:32-405,10,,2,1,329
17SEP2022,93,702/10:49:27-503,331,0,8,6,154
17SEP2022,94,765/11: 8:29-405,285,11,7,4,330
17SEP2022,95,701/11: 0:37-307,166,0,10,3,143
17SEP2022,96,769/11:12:52-407,1,,0,0,346
17SEP2022,97,768/11:11:54-509,132,0,17,9,335
17SEP2022,98,767/11:13:56-201,202,127,90,82,333
17SEP2022,99,736/11: 6:37-321,207,0,3,7,250
17SEP2022,100,778/11:18:45-207,195,46,54,50,367
17SEP2022,101,709/11:16:17-309,354,59,124,108,175
17SEP2022,102,737/11:28:42-323,535,9,26,3,264
17SEP2022,103,775/11:21:31-111,324,2,6,2,356
17SEP2022,104,699/11:47:43-105,203,108,106,94,133
17SEP2022,105,22905-41520-105-6,,,,,2
17SEP2022,106,781/11:33:56-401,343,0,3,7,372
17SEP2022,107,769/11:24:33-407,5,,1,1,347
17SEP2022,108,780/11:21:19-505,374,0,9,0,370
17SEP2022,109,769/11:39: 8-407,330,28,9,4,348
17SEP2022,110,725/11:41:12-311,183,0,8,1,207
17SEP2022,111,773/11:44: 6-409,7,,0,0,352
17SEP2022,112,739/11:43:16-501,156,2,47,26,276
17SEP2022,113,771/11:45:51-203,255,123,145,139,350
17SEP2022,114,735/11:40:58-325,247,0,16,17,238
17SEP2022,115,783/11:44:45-209,149,38,47,43,378
17SEP2022,116,682/11:51:15-313,350,0,17,0,47
17SEP2022,117,680/12: 0:50-301,546,39,70,50,37
17SEP2022,118,677/11:56:55-101,272,129,118,107,12
17SEP2022,119,785/11:48:31-107,156,0,17,3,380
17SEP2022,120,788/12: 3: 5-403,448,0,16,13,386
17SEP2022,121,773/11:55:55-409,16,,3,3,353
17SEP2022,122,688/11:49:29-507,287,145,175,164,73
17SEP2022,123,773/12: 8:30-409,306,12,8,6,354
17SEP2022,124,686/12: 1:59-315,203,4,12,7,58
17SEP2022,125,777/12:16:55-411,6,,0,0,364
17SEP2022,126,702/12:14:19-503,154,1,8,0,155
17SEP2022,127,776/12:14: 2-205,235,137,147,140,362
17SEP2022,128,678/12:11:38-303,195,0,8,10,23
17SEP2022,129,793/12:15:48-211,206,4,10,5,390
17SEP2022,130,693/12:21:19-317,407,116,150,132,107
17SEP2022,131,691/12:30:42-305,533,36,63,46,91
17SEP2022,132,698/12:26:28-103,285,1,5,5,124
17SEP2022,133,728/12:25: 6-109,200,27,52,44,226
17SEP2022,134,796/12:29:35-405,366,15,14,6,392
17SEP2022,135,777/12:21: 1-411,14,,0,0,365
17SEP2022,136,768/12:19:21-509,197,0,4,1,336
17SEP2022,137,777/12:39:19-411,388,16,18,10,366
17SEP2022,138,703/12:41:28-319,214,18,32,23,161
17SEP2022,139,781/12:43:38-401,13,,0,0,373
17SEP2022,140,780/12:41:56-505,180,4,12,0,371
17SEP2022,141,778/12:46:49-207,219,135,114,108,368
17SEP2022,142,701/12:42:16-307,247,0,17,6,144
17SEP2022,143,799/12:44:60-201,133,16,14,8,403
17SEP2022,144,736/12:46: 1-321,407,0,24,0,251
17SEP2022,145,709/13: 0:28-309,554,65,82,62,176
17SEP2022,146,775/12:54:48-111,171,0,4,1,357
17SEP2022,147,797/12:56:26-105,317,6,14,7,397
17SEP2022,148,800/12:59:31-407,334,0,10,4,405
17SEP2022,149,781/12:50:31-401,15,,0,0,374
17SEP2022,150,739/12:49:23-501,315,0,11,0,277
17SEP2022,151,781/13: 8:43-401,278,14,11,4,375
17SEP2022,152,737/13: 9:35-323,231,37,54,53,265
17SEP2022,153,788/13:14:12-403,7,,0,0,387
17SEP2022,154,688/13:17:53-507,274,0,13,5,74
17SEP2022,155,783/13:17:60-209,201,95,95,84,379
17SEP2022,156,725/13:10:46-311,186,0,15,4,208
17SEP2022,157,801/13:17:10-203,205,73,96,92,409
17SEP2022,158,735/13:17:38-325,360,13,44,19,239
17SEP2022,159,682/13:27:41-313,501,11,25,3,48
17SEP2022,160,785/13:31:56-107,343,3,8,2,381
17SEP2022,161,677/13:35:16-101,224,4,28,22,13
17SEP2022,162,803/13:26:44-409,348,0,14,5,420
17SEP2022,163,788/13:26:36-403,8,,0,0,388
17SEP2022,164,802/13:19:31-503,306,0,14,0,411
17SEP2022,165,788/13:39:45-403,322,22,12,8,389
17SEP2022,166,680/13:43: 7-301,257,31,43,38,38
17SEP2022,167,796/13:44: 9-405,13,,0,0,393
17SEP2022,168,768/13:44:10-509,191,0,21,14,337
17SEP2022,169,793/13:45:50-211,248,140,132,127,391
17SEP2022,170,686/13:43:18-315,219,0,10,13,59
17SEP2022,171,807/13:45:10-205,194,0,15,6,425
17SEP2022,172,678/13:51:51-303,491,149,141,116,24
17SEP2022,173,693/14: 2:38-317,542,55,83,53,108
17SEP2022,174,698/14: 1:56-103,181,19,29,22,125
17SEP2022,175,728/14:11:23-109,317,143,124,120,227
17SEP2022,176,810/13:59:47-411,354,0,13,6,436
17SEP2022,177,796/13:51:54-405,16,,0,0,394
17SEP2022,178,809/13:49:52-505,353,0,16,0,428
17SEP2022,179,796/14: 8:51-405,359,7,8,3,395
17SEP2022,180,691/14:13: 6-305,205,12,32,25,92
17SEP2022,181,800/14:15:52-407,4,,0,0,406
17SEP2022,182,739/14:14:21-501,206,0,23,5,278
17SEP2022,183,799/14:15:51-201,183,0,16,10,404
17SEP2022,184,703/14:12:38-319,242,3,24,10,162
17SEP2022,185,813/14:16:42-207,171,0,9,0,444
17SEP2022,186,701/14:27: 2-307,450,34,77,55,145
17SEP2022,187,736/14:27: 6-321,443,2,16,8,252
17SEP2022,188,797/14:25:36-105,251,0,10,2,398
17SEP2022,189,775/14:27:11-111,265,1,5,1,358
17SEP2022,190,815/14:31:45-401,510,126,138,121,446
17SEP2022,191,800/14:25:60-407,19,,2,2,407
17SEP2022,192,688/14:20:10-507,227,0,4,2,75
17SEP2022,193,800/14:38:39-407,379,12,11,5,408
17SEP2022,194,709/14:43: 8-309,271,0,26,24,177
17SEP2022,195,803/14:44: 7-409,3,,0,0,421
17SEP2022,196,802/14:44:26-503,191,0,8,0,412
17SEP2022,197,801/14:51:34-203,286,165,147,146,410
17SEP2022,198,737/14:43:16-323,242,0,5,21,266
17SEP2022,199,816/14:47:42-209,218,1,27,14,449
17SEP2022,200,725/14:52:15-311,548,56,83,61,209
17SEP2022,201,735/14:59:50-325,510,0,7,3,240
17SEP2022,202,677/15: 1:56-101,270,3,4,3,14
17SEP2022,203,785/15: 1:56-107,246,0,19,10,382
17SEP2022,204,817/14:58:57-403,329,0,9,3,451
17SEP2022,205,803/15: 3:38-409,9,,0,0,422
17SEP2022,206,768/14:49:45-509,293,0,6,0,338
17SEP2022,207,803/15: 9:44-409,404,9,12,4,423
17SEP2022,208,682/15:13: 7-313,285,45,71,57,49
17SEP2022,209,810/15:14: 9-411,1,,0,0,437
17SEP2022,210,809/15:14:21-505,205,1,13,3,429
17SEP2022,211,807/15:15:51-205,268,0,4,2,426
17SEP2022,212,680/15:12:27-301,245,0,41,28,39
17SEP2022,213,818/15:18:49-211,240,1,20,11,455
17SEP2022,214,686/15:20:10-315,482,39,104,56,60
17SEP2022,215,678/15:33:27-303,616,303,293,258,25
17SEP2022,216,698/15:29:56-103,244,0,8,3,126
17SEP2022,217,728/15:35:44-109,390,137,131,111,228
17SEP2022,218,821/15:29:56-405,351,0,10,4,458
17SEP2022,219,810/15:20: 9-411,12,,0,0,438
17SEP2022,220,739/15:19:19-501,448,0,7,0,279
17SEP2022,221,810/15:38:34-411,479,18,23,5,439
17SEP2022,222,693/15:35:29-317,355,4,18,5,109
17SEP2022,223,815/15:46:30-401,6,,0,0,447
17SEP2022,224,688/15:44:27-507,222,1,10,6,76
17SEP2022,225,813/15:45:40-207,271,0,15,2,445
17SEP2022,226,691/15:43:22-305,267,41,50,38,93
17SEP2022,227,822/15:47:33-201,226,0,9,7,462
17SEP2022,228,703/15:49:17-319,560,0,48,15,163
17SEP2022,229,701/16: 9:40-307,469,144,165,144,146
17SEP2022,230,797/15:57:19-105,383,20,26,12,399
17SEP2022,231,775/15:55:57-111,331,0,7,1,359
17SEP2022,232,825/16: 2: 2-407,345,0,23,8,464
17SEP2022,233,22905-57834-401-14,,,,,3
17SEP2022,234,802/15:49:27-503,369,0,6,1,413
17SEP2022,235,815/16: 8:33-401,510,14,13,10,448
17SEP2022,236,736/16: 0:13-321,291,31,62,55,253
