RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
14AUG2022,1,763/ 6:54:40-307,,,,,40
14AUG2022,2,772/ 7:12:60-303,,,,,88
14AUG2022,3,787/ 7:44:36-305,,,,,170
14AUG2022,4,805/ 8:18:27-313,,,,,231
14AUG2022,5,843/10:16:34-967,,,,,273
14AUG2022,6,862/10:49:60-945,,,,,295
14AUG2022,7,871/11:22:18-307,,,,,304
14AUG2022,8,789/11:21:47-509,309,0,13,1,187
14AUG2022,9,894/13:14:50-950,,,,,343
14AUG2022,10,902/13:47:36-311,,,,,353
14AUG2022,11,785/14:49:15-711,,,,,167
14AUG2022,12,871/15:33:49-707,,,,,307
14AUG2022,13,932/15:40: 4-964,,,,,387
14AUG2022,14,940/16: 2: 1-311,,,,,393
14AUG2022,15,902/16:38:11-711,,,,,355
14AUG2022,16,957/16:57:20-964,,,,,415
14AUG2022,17,977/18:44: 4-950,,,,,442
14AUG2022,18,983/19:19:31-954,,,,,456
14AUG2022,19,986/19:46:11-311,,,,,459
14AUG2022,20,976/19:56: 8-409,,,,,441
14AUG2022,21,982/20:26:20-411,,,,,455
14AUG2022,22,763/22:50:40-707,,,,,50
14AUG2022,23,28/23:17:40-311,,,,,30
14AUG2022,24,986/23:37:32-711,,,,,464
14AUG2022,25,771/23:48:11-221,,,,,86
14AUG2022,26,780/ 0: 8:57-223,,,,,127
14AUG2022,27,801/ 0:45:47-225,,,,,206
14AUG2022,28,36/ 0:45:21-301,,,,,37
14AUG2022,29,772/ 1: 3:48-303,,,,,87
14AUG2022,30,771/ 1:19: 3-221,,,,,62
14AUG2022,31,787/ 1:44:48-305,,,,,169
14AUG2022,32,978/ 2: 2: 7-313,,,,,444
14AUG2022,33,780/ 9:48:31-223,5,0,0,0,132
14AUG2022,34,787/ 9:48:17-305,308,28,36,32,172
14AUG2022,35,805/10: 2: 8-313,585,342,283,283,233
14AUG2022,36,813/ 9:54:28-405,15,,1,0,246
14AUG2022,37,839/10: 5:19-411,303,0,11,5,268
14AUG2022,38,782/ 9:54:37-503,227,0,12,1,157
14AUG2022,39,838/10: 6:58-109,158,0,2,1,266
14AUG2022,40,820/10: 6:56-103,158,0,11,0,256
14AUG2022,41,813/10:12:14-405,317,130,123,116,247
14AUG2022,42,842/10:17:40-203,97,0,3,2,272
14AUG2022,43,789/10:18:31-509,121,1,19,0,185
14AUG2022,44,819/10:19: 8-407,5,,0,0,252
14AUG2022,45,771/10: 5:23-221,10,0,0,0,68
14AUG2022,46,851/10:22:46-211,87,7,8,6,274
14AUG2022,47,801/10:17:58-225,9,0,0,0,211
14AUG2022,48,763/10:17: 2-307,392,242,230,225,43
14AUG2022,49,769/10:31:29-301,642,221,271,253,53
14AUG2022,50,819/10:25:46-407,9,,0,0,253
14AUG2022,51,856/10:37: 8-401,245,0,10,5,277
14AUG2022,52,796/10:21:44-505,239,0,2,0,191
14AUG2022,53,854/10:32:38-111,191,0,4,5,275
14AUG2022,54,22871-38490-105-6,,,,,13
14AUG2022,55,819/10:44:32-407,188,87,127,114,254
14AUG2022,56,861/10:47:56-205,89,0,7,4,294
14AUG2022,57,858/10:55: 7-501,234,42,99,94,283
14AUG2022,58,22871-38916-501-12,,,,,14
14AUG2022,59,831/10:48:16-409,3,,0,0,261
14AUG2022,60,780/10:36:44-223,3,0,0,0,133
14AUG2022,61,863/10:50:11-201,97,7,34,30,296
14AUG2022,62,771/10:49:35-221,8,2,4,4,69
14AUG2022,63,779/10:48:28-309,239,5,25,20,117
14AUG2022,64,772/11: 3:39-303,696,422,413,403,91
14AUG2022,65,831/10:54:34-409,5,,2,0,262
14AUG2022,66,866/11: 2:21-403,344,0,14,7,297
14AUG2022,67,776/10:54:59-507,278,0,8,0,105
14AUG2022,68,867/11: 4:19-101,181,0,3,1,301
14AUG2022,69,838/11: 4:40-109,145,4,7,4,267
14AUG2022,70,831/11:12:11-409,279,12,9,3,263
14AUG2022,71,869/11:13:41-207,114,0,7,8,303
14AUG2022,72,782/11:16:21-503,156,0,16,4,158
14AUG2022,73,839/11:18:43-411,6,,0,0,269
14AUG2022,74,801/11: 6:48-225,6,0,0,0,212
14AUG2022,75,872/11:22:26-203,75,5,10,2,308
14AUG2022,76,780/11:17: 0-223,12,0,1,1,134
14AUG2022,77,785/11:24:32-311,272,2,8,6,165
14AUG2022,78,787/11:33:11-305,618,386,330,314,173
14AUG2022,79,839/11:26:15-411,12,,3,0,270
14AUG2022,80,874/11:38:49-405,303,0,10,11,311
14AUG2022,81,873/11:33:23-103,216,0,7,2,309
14AUG2022,82,854/11:36:32-111,204,2,3,0,276
14AUG2022,83,839/11:41:53-411,339,34,29,24,271
14AUG2022,84,876/11:47:38-211,120,0,8,1,315
14AUG2022,85,796/11:48:32-505,118,1,11,0,192
14AUG2022,86,856/11:48:43-401,8,,0,0,278
14AUG2022,87,771/11:41:14-221,16,0,3,0,70
14AUG2022,88,877/11:49:21-205,104,16,19,14,316
14AUG2022,89,801/11:52:23-225,3,2,3,3,213
14AUG2022,90,805/11:50:40-313,291,37,45,42,234
14AUG2022,91,871/11:56:54-307,675,358,326,313,305
14AUG2022,92,856/11:53: 5-401,15,,0,0,279
