RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
06AUG2022,1,983/ 5:14:52-101,,,,,483
06AUG2022,2,988/ 5:31:54-301,,,,,496
06AUG2022,3,989/ 5:33:34-309,,,,,510
06AUG2022,4,991/ 5:34:35-303,,,,,517
06AUG2022,5,992/ 5:44:20-103,,,,,519
06AUG2022,6,0/ 5:59:52-305,,,,,1
06AUG2022,7,4/ 6: 6:46-307,,,,,386
06AUG2022,8,24/ 6:42: 1-311,,,,,226
06AUG2022,9,21/ 6:46: 5-107,,,,,126
06AUG2022,10,31/ 6:49:11-320,,,,,328
06AUG2022,11,35/ 6:56:22-313,,,,,367
06AUG2022,12,40/ 7:10:52-109,,,,,395
06AUG2022,13,51/ 7:30:42-401,,,,,425
06AUG2022,14,60/ 7:43:12-111,,,,,438
06AUG2022,15,10/ 6:48:39-319,114,7,38,36,19
06AUG2022,16,84/ 8:45:49-918,,,,,470
06AUG2022,17,39/ 7:21:11-325,74,20,15,9,381
06AUG2022,18,0/ 9:27:17-705,,,,,4
06AUG2022,19,128/10: 9:55-918,,,,,50
06AUG2022,20,129/10:25:45-956,,,,,53
06AUG2022,21,35/10:33:10-713,,,,,370
06AUG2022,22,168/11:10:55-918,,,,,87
06AUG2022,23,175/11:26:51-207,,,,,90
06AUG2022,24,20/11:43:46-723,,,,,108
06AUG2022,25,141/12: 2:13-407,,,,,78
06AUG2022,26,134/12: 8:48-607,,,,,68
06AUG2022,27,160/12:25: 5-409,,,,,85
06AUG2022,28,204/12:30:12-918,,,,,116
06AUG2022,29,182/12:48:17-323,,,,,95
06AUG2022,30,199/12: 8:22-507,78,0,3,0,100
06AUG2022,31,203/12:28:28-403,82,0,4,3,112
06AUG2022,32,39/13: 5:55-725,,,,,385
06AUG2022,33,983/13: 7:29-100,,,,,489
06AUG2022,34,60/13: 3: 2-111,,,,,443
06AUG2022,35,5/13: 9:59-315,,,,,414
06AUG2022,36,177/13:12:60-411,,,,,93
06AUG2022,37,199/13:15:18-507,,,,,101
06AUG2022,38,992/13:16: 7-102,,,,,525
06AUG2022,39,203/13:27:22-403,,,,,113
06AUG2022,40,983/13:34:26-100,,,,,490
06AUG2022,41,14/12:34:31-509,108,37,45,41,75
06AUG2022,42,233/13:41:11-403,25,9,8,3,213
06AUG2022,43,14/13:51:13-909,,,,,76
06AUG2022,44,11/14:28: 1-317,,,,,44
06AUG2022,45,24/15: 8:33-311,,,,,232
06AUG2022,46,4/14:20:13-707,148,79,74,68,393
06AUG2022,47,4/15:24:51-707,,,,,394
06AUG2022,48,204/15:51:29-313,,,,,119
06AUG2022,49,250/15:49: 8-315,369,118,211,197,244
06AUG2022,50,250/17:27:11-715,,,,,245
06AUG2022,51,992/17:45:29-101,,,,,528
06AUG2022,52,10/16:15:25-319,258,146,120,111,26
06AUG2022,53,300/17:54:49-957,,,,,321
06AUG2022,54,84/17:49:44-307,,,,,476
06AUG2022,55,31/18: 8:42-321,,,,,335
06AUG2022,56,60/18: 9: 9-103,,,,,447
06AUG2022,57,300/18:21:20-957,,,,,322
06AUG2022,58,983/18:34:45-105,,,,,494
06AUG2022,59,21/19: 6:33-107,,,,,135
06AUG2022,60,7/19:13:38-500,,,,,464
06AUG2022,61,320/19:13:29-400,,,,,344
06AUG2022,62,40/19:34:33-109,,,,,404
06AUG2022,63,324/19:40:33-950,,,,,349
06AUG2022,64,328/19:48:31-500,,,,,350
06AUG2022,65,320/19:42: 6-400,,,,,345
06AUG2022,66,1/20: 9:51-111,,,,,14
06AUG2022,67,320/20:40:12-400,,,,,346
06AUG2022,68,348/ 0:23:43-209,,,,,365
06AUG2022,69,10/ 0:44:52-319,,,,,15
06AUG2022,70,354/ 0:55: 2-211,,,,,371
06AUG2022,71,261/ 1: 4:35-323,,,,,259
06AUG2022,72,5/ 1:49:20-301,,,,,408
06AUG2022,73,204/ 2: 9:53-315,,,,,115
06AUG2022,74,989/10: 1: 7-309,395,194,156,131,513
06AUG2022,75,123/10: 0: 1-405,237,2,15,7,47
06AUG2022,76,22863-36066-411-14,,,,,153
06AUG2022,77,983/10: 4:40-101,160,0,12,0,487
06AUG2022,78,80/10: 4:35-411,260,78,85,69,469
06AUG2022,79,21/10:10: 8-107,244,0,8,0,129
06AUG2022,80,20/10: 7:50-323,154,75,77,70,107
06AUG2022,81,22863-36786-401-13,,,,,154
06AUG2022,82,86/10:14:21-201,135,0,10,12,478
06AUG2022,83,14/10: 5:41-509,235,21,28,21,72
06AUG2022,84,24/10:18:23-311,226,112,121,113,229
06AUG2022,85,134/10:15:42-207,194,93,109,109,67
06AUG2022,86,39/10:25:38-325,223,27,45,32,383
06AUG2022,87,131/10:15:52-505,170,13,34,19,56
06AUG2022,88,128/10:23:27-313,388,0,72,41,51
06AUG2022,89,141/10:30: 1-407,316,160,168,157,77
06AUG2022,90,22863-37866-401-14,,,,,155
06AUG2022,91,992/10:36:57-103,152,6,12,9,523
06AUG2022,92,94/10:37:58-401,277,23,9,5,482
06AUG2022,93,52\10:36:28-301,192,29,37,25,434
06AUG2022,94,40/10:34:15-109,224,0,32,14,398
06AUG2022,95,22863-38586-403-13,,,,,156
06AUG2022,96,102/10:46:59-203,176,106,102,91,36
06AUG2022,97,996/10:35:42-501,338,170,164,155,533
06AUG2022,98,5/10:46: 1-315,335,120,152,130,412
06AUG2022,99,154/10:48:14-209,168,26,32,30,82
06AUG2022,100,988/10:56:27-303,218,17,23,18,500
06AUG2022,101,150/11: 1:20-507,151,1,8,8,81
06AUG2022,102,11/10:58:45-317,467,259,225,189,42
06AUG2022,103,160/11: 1:23-409,441,23,64,46,84
06AUG2022,104,22863-39666-403-14,,,,,157
06AUG2022,105,1/11: 5:48-105,130,0,5,1,9
06AUG2022,106,105/11: 5:12-403,316,17,7,5,38
06AUG2022,107,84/11: 5:15-305,155,6,15,10,472
06AUG2022,108,60/11: 7:28-111,280,165,156,150,441
06AUG2022,109,22863-40386-405-13,,,,,158
06AUG2022,110,120/11:15:32-205,173,0,8,6,46
06AUG2022,111,7/11: 6:33-503,261,158,155,137,458
06AUG2022,112,10/11:12:22-319,323,147,156,140,22
06AUG2022,113,173/11:19:17-211,216,33,48,41,88
06AUG2022,114,4/11:25:14-307,338,26,47,23,390
06AUG2022,115,14/11:25: 7-509,158,0,14,5,73
06AUG2022,116,31/11:27:14-321,485,263,223,186,331
06AUG2022,117,123/11:22:40-405,1,,1,1,48
06AUG2022,118,177/11:29:58-411,348,241,254,236,92
06AUG2022,119,21/11:35:48-107,182,0,10,2,130
06AUG2022,120,123/11:36:32-405,284,22,12,3,49
06AUG2022,121,983/11:40:45-101,87,47,67,65,488
06AUG2022,122,22863-42072-101-5,,,,,159
06AUG2022,123,989/11:43:17-309,231,53,72,55,514
06AUG2022,124,22863-42186-407-13,,,,,160
06AUG2022,125,175/11:48:45-207,212,141,120,106,91
06AUG2022,126,131/11:35: 2-505,247,6,5,6,57
06AUG2022,127,182/11:33: 1-323,29,10,7,6,94
06AUG2022,128,22863-42498-323-1,,,,,161
06AUG2022,129,186/11:47:52-201,200,0,7,4,96
06AUG2022,130,24/11:57:57-311,252,30,69,47,230
06AUG2022,131,996/12: 3:48-501,200,66,94,86,534
06AUG2022,132,39/12: 0:44-325,273,17,167,117,384
06AUG2022,133,22863-43200-325-1,,,,,162
06AUG2022,134,22863-43218-407-14,,,,,163
06AUG2022,135,190/11:56:53-401,285,0,17,12,98
06AUG2022,136,40/12: 9:55-109,178,8,28,14,399
06AUG2022,137,141/12: 8:23-407,318,20,8,3,79
06AUG2022,138,992/12: 3: 2-103,62,0,0,0,524
06AUG2022,139,22863-43872-103-5,,,,,164
06AUG2022,140,128/12: 9: 5-313,169,39,48,38,52
06AUG2022,141,22863-43986-409-13,,,,,165
06AUG2022,142,154/12:15:48-209,208,98,136,94,83
06AUG2022,143,22863-44106-507-11,,,,,166
06AUG2022,144,52/12:13:45-301,1301,893,1135,1111,429
06AUG2022,145,200/12:15:38-203,189,2,33,27,109
06AUG2022,146,5/12:26:46-315,201,54,124,85,413
06AUG2022,147,22863-44790-315-2,,,,,167
06AUG2022,148,7/12:27: 3-503,159,65,105,94,459
06AUG2022,149,988/12:27:24-303,405,305,388,379,501
06AUG2022,150,22863-45018-409-14,,,,,168
06AUG2022,151,22863-45042-403-7,,,,,169
06AUG2022,152,60/12:41: 9-111,105,46,51,40,442
06AUG2022,153,22863-45420-111-6,,,,,170
06AUG2022,154,160/12:29:42-409,358,172,167,164,86
06AUG2022,155,1/12:34:39-105,83,9,48,45,10
06AUG2022,156,22863-45672-105-5,,,,,171
06AUG2022,157,11/12:42: 1-317,399,181,215,206,43
06AUG2022,158,22863-45786-411-13,,,,,172
06AUG2022,159,173/12:46:52-211,215,124,112,92,89
06AUG2022,160,22863-45906-509-11,,,,,173
