RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
15AUG2022,100/ 5: 7:34-319,644,22872-19170-319-13,10,10,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,1
15AUG2022,100/ 5:23:54-319,647,22872-19614-319-2,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,2
15AUG2022,100/ 6:59:10-319,720,22872-25200-319-1,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,3
15AUG2022,100/ 8:32:18-319,801,22872-31314-319-2,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,4
15AUG2022,100/10:12: 7-319,82,22872-36900-319-1,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,5
15AUG2022,100/11:46: 4-319,163,22872-43014-319-2,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,6
15AUG2022,100/13:27:11-319,238,22872-48600-319-1,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,7
15AUG2022,100/15: 7:19-319,319,22872-54714-319-2,10,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,8
15AUG2022,100/16:45: 1-719,32,100/16:45: 1-719,,9,0,1233,1687,1624,1593,1840,1508,1614,1628,394,,9
15AUG2022,102/ 5: 9:25-403,638,22872-18744-403-7,10,10,1,3152,4117,4212,4203,3151,3137,4119,4237,4226,3069,10
15AUG2022,102/ 6:24:49-403,692,22872-23088-403-13,10,10,1,3152,4117,4212,4203,3151,3137,4119,4237,4226,3069,11
15AUG2022,102/ 6:31:14-403,703,22872-23964-403-14,10,10,1,3152,4117,4212,4203,3151,3137,4119,4237,4226,3069,12
15AUG2022,102/ 6:46:15-403,710,22872-24378-403-8,10,10,1,3152,4117,4212,4203,3151,3137,4119,4237,4226,3069,13
15AUG2022,103/ 5:19:23-503,645,22872-19302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,14
15AUG2022,103/ 6:26:59-503,695,22872-23286-503-12,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,15
15AUG2022,103/ 7:45:35-503,760,22872-28302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,16
15AUG2022,103/ 8:57:23-503,815,22872-32286-503-12,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,17
15AUG2022,103/10:11: 6-503,86,22872-37302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,18
15AUG2022,103/11:28: 3-503,141,22872-41286-503-12,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,19
15AUG2022,103/12:41:36-503,206,22872-46302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,20
15AUG2022,103/13:58: 4-503,261,22872-50286-503-12,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,21
15AUG2022,103/15:13:30-503,326,22872-55302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,22
15AUG2022,103/16:28: 4-503,381,22872-59286-503-12,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,23
15AUG2022,103/17:47:15-503,447,22872-64302-503-11,10,10,0,328,1873,1732,1588,1689,1811,1803,1707,1854,377,24
