RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
03AUG2022,22860-19800-307-1,656,22860-19800-307-1,10,,,,,,,,,,,,,1
03AUG2022,22860-21870-325-13,680,22860-21870-325-13,10,,,,,,,,,,,,,2
03AUG2022,22860-22314-325-2,684,22860-22314-325-2,10,,,,,,,,,,,,,3
03AUG2022,22860-27900-325-1,760,22860-27900-325-1,10,,,,,,,,,,,,,4
03AUG2022,22860-34014-325-2,841,22860-34014-325-2,10,,,,,,,,,,,,,5
03AUG2022,22860-36978-407-8,79,22860-36978-407-8,10,,,,,,,,,,,,,6
03AUG2022,22860-37122-211-4,81,22860-37122-211-4,8,,,,,,,,,,,,,7
03AUG2022,22860-38022-213-4,94,22860-38022-213-4,8,,,,,,,,,,,,,8
03AUG2022,22860-38922-215-4,107,22860-38922-215-4,8,,,,,,,,,,,,,9
03AUG2022,22860-39600-325-1,116,22860-39600-325-1,10,,,,,,,,,,,,,10
03AUG2022,22860-39822-217-4,120,22860-39822-217-4,8,,,,,,,,,,,,,11
03AUG2022,22860-40722-219-4,133,22860-40722-219-4,8,,,,,,,,,,,,,12
03AUG2022,22860-41478-417-8,146,22860-41478-417-8,10,,,,,,,,,,,,,13
03AUG2022,22860-42324-211-3,158,22860-42324-211-3,8,,,,,,,,,,,,,14
03AUG2022,22860-42378-419-8,160,22860-42378-419-8,10,,,,,,,,,,,,,15
03AUG2022,22860-45714-325-2,203,22860-45714-325-2,10,,,,,,,,,,,,,16
03AUG2022,22860-45924-219-3,208,22860-45924-219-3,8,,,,,,,,,,,,,17
03AUG2022,22860-48252-101-5,238,22860-48252-101-5,10,,,,,,,,,,,,,18
03AUG2022,22860-51300-325-1,280,22860-51300-325-1,10,,,,,,,,,,,,,19
03AUG2022,22860-53586-101-6,309,22860-53586-101-6,10,,,,,,,,,,,,,20
03AUG2022,22860-56352-119-5,346,22860-56352-119-5,10,,,,,,,,,,,,,21
03AUG2022,22860-57414-325-2,361,22860-57414-325-2,10,,,,,,,,,,,,,22
03AUG2022,22860-59052-101-5,382,22860-59052-101-5,10,,,,,,,,,,,,,23
03AUG2022,22860-61686-119-6,417,22860-61686-119-6,10,,,,,,,,,,,,,24
03AUG2022,22860-62814-311-2,434,22860-62814-311-2,10,,,,,,,,,,,,,25
03AUG2022,22860-63000-325-1,437,22860-63000-325-1,10,,,,,,,,,,,,,26
03AUG2022,22860-64386-101-6,454,22860-64386-101-6,10,,,,,,,,,,,,,27
03AUG2022,22860-64800-303-1,460,22860-64800-303-1,10,,,,,,,,,,,,,28
03AUG2022,22860-69054-325-2,511,22860-69054-325-2,10,,,,,,,,,,,,,29
03AUG2022,22860-70062-201-3,524,22860-70062-201-3,8,,,,,,,,,,,,,30
03AUG2022,22860-70716-303-2,530,22860-70716-303-2,10,,,,,,,,,,,,,31
03AUG2022,22860-75228-325-1,563,22860-75228-325-1,10,,,,,,,,,,,,,32
03AUG2022,22860-80694-325-14,590,22860-80694-325-14,10,,,,,,,,,,,,,33
03AUG2022,22860-90468-319-14,623,22860-90468-319-14,10,,,,,,,,,,,,,34
03AUG2022,474/ 4:30:16-105,1,474/ 4:30:16-105,,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,35
03AUG2022,474/ 4:55:45-105,626,22860-17652-105-5,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,36
03AUG2022,474/ 6:21:16-105,693,22860-22986-105-6,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,37
03AUG2022,474/ 7:53:50-105,766,22860-28452-105-5,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,38
03AUG2022,474/ 9:19:25-105,837,22860-33786-105-6,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,39
03AUG2022,474/10:53:50-105,110,22860-39252-105-5,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,40
03AUG2022,474/12:25:34-105,187,22860-44586-105-6,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,41
03AUG2022,474/13:54: 9-105,262,22860-50052-105-5,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,42
03AUG2022,474/15:18:30-105,333,22860-55386-105-6,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,43
03AUG2022,474/16:48:60-105,406,22860-60852-105-5,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,44
03AUG2022,474/18:23:19-105,476,22860-66186-105-6,10,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,45
03AUG2022,474/19:50:54-105,43,474/19:50:54-105,,10,0,402,1603,1818,1739,1805,1743,1859,1607,1584,1243,46
03AUG2022,476/ 4:35:54-303,2,476/ 4:35:54-303,,10,1,3056,4186,4096,4170,3107,3018,4094,4132,4015,3109,47
03AUG2022,476/ 4:59:56-303,631,22860-18000-303-1,10,10,1,3056,4186,4096,4170,3107,3018,4094,4132,4015,3109,48
03AUG2022,476/ 6:31: 9-303,709,22860-24114-303-2,10,10,1,3056,4186,4096,4170,3107,3018,4094,4132,4015,3109,49
03AUG2022,476/ 8:11:54-303,784,22860-29700-303-1,10,10,1,3056,4186,4096,4170,3107,3018,4094,4132,4015,3109,50
03AUG2022,476/ 9:48:57-303,865,22860-35814-303-2,10,10,1,3056,4186,4096,4170,3107,3018,4094,4132,4015,3109,51
