RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
05OCT2022,22923-16284-101-5,616,22923-16284-101-5,10,,,,,,,,,,,,,1
05OCT2022,22923-16866-313-2,617,22923-16866-313-2,10,,,,,,,,,,,,,2
05OCT2022,22923-19800-101-6,655,22923-19800-101-6,10,,,,,,,,,,,,,3
05OCT2022,22923-20640-103-6,664,22923-20640-103-6,10,,,,,,,,,,,,,4
05OCT2022,22923-21642-313-1,675,22923-21642-313-1,10,,,,,,,,,,,,,5
05OCT2022,22923-23184-401-14,693,22923-23184-401-14,10,,,,,,,,,,,,,6
05OCT2022,22923-27684-411-14,753,22923-27684-411-14,10,,,,,,,,,,,,,7
05OCT2022,22923-47544-305-2,218,22923-47544-305-2,10,,,,,,,,,,,,,8
05OCT2022,22923-48444-307-2,231,22923-48444-307-2,10,,,,,,,,,,,,,9
05OCT2022,22923-54042-307-1,307,22923-54042-307-1,10,,,,,,,,,,,,,10
05OCT2022,22923-57504-417-7,352,22923-57504-417-7,10,,,,,,,,,,,,,11
05OCT2022,22923-59244-305-2,376,22923-59244-305-2,10,,,,,,,,,,,,,12
05OCT2022,22923-60144-307-2,389,22923-60144-307-2,10,,,,,,,,,,,,,13
05OCT2022,22923-60564-215-4,397,22923-60564-215-4,8,,,,,,,,,,,,,14
05OCT2022,22923-61788-417-13,411,22923-61788-417-13,10,,,,,,,,,,,,,15
05OCT2022,22923-62784-417-14,424,22923-62784-417-14,10,,,,,,,,,,,,,16
05OCT2022,22923-63042-301-1,430,22923-63042-301-1,10,,,,,,,,,,,,,17
05OCT2022,22923-63216-417-8,432,22923-63216-417-8,10,,,,,,,,,,,,,18
05OCT2022,22923-63942-303-1,443,22923-63942-303-1,10,,,,,,,,,,,,,19
05OCT2022,22923-65064-201-4,459,22923-65064-201-4,8,,,,,,,,,,,,,20
05OCT2022,22923-65754-215-3,468,22923-65754-215-3,8,,,,,,,,,,,,,21
05OCT2022,22923-66504-413-7,476,22923-66504-413-7,10,,,,,,,,,,,,,22
05OCT2022,22923-68244-325-2,498,22923-68244-325-2,10,,,,,,,,,,,,,23
05OCT2022,22923-70230-201-3,522,22923-70230-201-3,8,,,,,,,,,,,,,24
05OCT2022,22923-70848-413-13,527,22923-70848-413-13,10,,,,,,,,,,,,,25
