RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
02SEP2022,191/ 4:33:37-105,1,191/ 4:33:37-105,,10,,,,,,,,,,,,1
02SEP2022,191/ 4:57:27-105,610,22890-17652-105-5,10,10,,,,,,,,,,,,2
02SEP2022,191/ 6:21:55-105,678,22890-22986-105-6,10,10,,,,,,,,,,,,3
02SEP2022,191/ 7:51:54-105,757,22890-28452-105-5,10,10,0,423,1739,1587,1543,362,343,1604,1713,1905,376,4
02SEP2022,191/ 9:21:47-105,834,22890-33786-105-6,10,10,,,,,,,,,,,,5
02SEP2022,191/10:51: 5-105,102,22890-39252-105-5,10,10,0,423,1739,1587,1543,362,343,1604,1713,1905,376,6
02SEP2022,191/12:19:20-105,173,22890-44586-105-6,10,10,,,,,,,,,,,,7
02SEP2022,191/13:48:30-106,25,191/13:48:30-106,,10,0,376,1905,1713,1604,343,362,1543,1587,1739,423,8
02SEP2022,198/ 1: 2: 9-305,57,198/ 1: 2: 9-305,,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,9
02SEP2022,198/ 4:39:21-303,2,198/ 4:39:21-303,,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,10
02SEP2022,198/ 5: 2:45-303,615,22890-18000-303-1,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,11
02SEP2022,198/ 6:49:30-305,708,22890-25014-305-2,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,12
02SEP2022,198/ 8:29:42-305,789,22890-30600-305-1,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,13
02SEP2022,198/10: 2:22-305,69,22890-36714-305-2,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,14
02SEP2022,198/11:42:39-305,144,22890-42300-305-1,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,15
02SEP2022,198/13:15: 8-305,225,22890-48414-305-2,10,10,0,352,1813,1734,1892,1822,1726,1717,1602,1653,1265,16
