RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
22OCT2022,1,514/ 3: 2:38-960,,,,,322
22OCT2022,2,143/ 5:30:19-315,,,,,11
22OCT2022,3,142/ 5:35:16-101,,,,,1
22OCT2022,4,146/ 5:35:39-303,,,,,39
22OCT2022,5,151/ 5:38: 4-305,,,,,52
22OCT2022,6,209/ 6: 6:10-307,,,,,140
22OCT2022,7,224/ 6:14:50-309,,,,,163
22OCT2022,8,234/ 6:31:50-311,,,,,242
22OCT2022,9,236/ 6:33:10-409,,,,,255
22OCT2022,10,287/ 6:52:44-325,,,,,260
22OCT2022,11,320/ 6:59:52-323,87,48,30,24,283
22OCT2022,12,327/ 7: 8:57-918,,,,,293
22OCT2022,13,209/ 8:32: 4-307,,,,,143
22OCT2022,14,392/ 8:40:39-809,,,,,307
22OCT2022,15,143/ 8:42:21-713,,,,,14
22OCT2022,16,145/ 7: 7: 0-301,60,15,14,11,31
22OCT2022,17,159/ 8:42:38-717,,,,,100
22OCT2022,18,143/ 8:56: 6-315,,,,,15
22OCT2022,19,158/ 8:55:14-509,,,,,84
22OCT2022,20,537/ 9: 3:35-959,,,,,327
22OCT2022,21,146/ 9: 8:15-703,,,,,42
22OCT2022,22,222/ 9:33: 9-319,,,,,157
22OCT2022,23,622/ 9:58:41-311,,,,,347
22OCT2022,24,582/10: 9: 3-200,,,,,332
22OCT2022,25,686/10:37:54-977,,,,,368
22OCT2022,26,159/10:41:10-309,,,,,101
22OCT2022,27,700/10:52:59-965,,,,,393
22OCT2022,28,143/ 9:24:42-315,296,111,130,115,17
22OCT2022,29,741/11:25:28-309,,,,,402
22OCT2022,30,622/11:58:40-951,,,,,349
22OCT2022,31,767/12:25: 4-209,,,,,414
22OCT2022,32,788/12:42:25-959,,,,,429
22OCT2022,33,836/14:23:18-954,,,,,446
22OCT2022,34,583\15: 4:39-105,,,,,340
22OCT2022,35,855/15: 9:21-102,,,,,464
22OCT2022,36,825/15:13: 5-605,,,,,441
22OCT2022,37,222/15:17:29-701,,,,,161
22OCT2022,38,839/16:44:33-301,,,,,450
22OCT2022,39,741/17: 9:57-407,,,,,405
22OCT2022,40,876/17:43:29-954,,,,,503
22OCT2022,41,884/18:15: 5-957,,,,,509
22OCT2022,42,888/18:38:18-980,,,,,515
22OCT2022,43,888/18:51:49-980,,,,,516
22OCT2022,44,145/19: 2:48-705,,,,,38
22OCT2022,45,583/19: 3: 3-105,,,,,339
22OCT2022,46,893/19: 7:43-954,,,,,519
22OCT2022,47,692/19:30:23-107,,,,,389
22OCT2022,48,327/19:34:57-323,,,,,301
22OCT2022,49,779/20: 3:30-109,,,,,424
22OCT2022,50,839/20: 7:56-301,,,,,453
22OCT2022,51,894/20:22:23-407,,,,,522
22OCT2022,52,155/20:32:19-717,,,,,73
22OCT2022,53,151/20:44:57-307,,,,,62
22OCT2022,54,916/20:58:38-965,,,,,531
22OCT2022,55,917/21: 9:15-400,,,,,533
22OCT2022,56,143/19: 8:30-319,167,0,10,1,24
22OCT2022,57,916/21:27: 1-965,,,,,532
22OCT2022,58,320/21:34: 3-725,,,,,292
22OCT2022,59,922/21:45:53-950,,,,,536
22OCT2022,60,922/22:15: 2-950,,,,,537
22OCT2022,61,917/23:26:34-400,,,,,534
22OCT2022,62,927/ 0:18: 8-205,,,,,543
22OCT2022,63,232/ 0:30: 7-321,,,,,222
22OCT2022,64,930/ 0:50: 8-207,,,,,545
22OCT2022,65,143/ 1: 8:38-325,,,,,10
22OCT2022,66,287/ 1:42:19-303,,,,,259
22OCT2022,67,234/ 1:55:58-317,,,,,241
22OCT2022,68,622/10:10:14-311,104,27,37,27,348
22OCT2022,69,583/ 9:48:10-105,324,15,24,11,333
22OCT2022,70,308/ 9:57:43-111,149,47,55,46,276
22OCT2022,71,22940-36162-407-7,,,,,207
