RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
08NOV2022,1,108/ 3: 0:23-975,,,,,1
08NOV2022,2,114/ 3:10: 1-976,,,,,3
08NOV2022,3,108/ 3:13:30-975,,,,,2
08NOV2022,4,162/ 4:37:20-109,,,,,4
08NOV2022,5,171/ 4:39:37-317,,,,,39
08NOV2022,6,176/ 4:46:37-305,,,,,52
08NOV2022,7,171/ 4:45:24-315,61,29,26,25,41
08NOV2022,8,178/ 4:51:38-111,,,,,59
08NOV2022,9,184/ 4:53:48-203,,,,,85
08NOV2022,10,191/ 4:57:14-307,,,,,109
08NOV2022,11,206/ 5:13:22-309,,,,,162
08NOV2022,12,220/ 5:27:19-311,,,,,217
08NOV2022,13,223/ 5:33: 2-918,,,,,235
08NOV2022,14,231/ 5:52:46-953,,,,,317
08NOV2022,15,246/ 6:28:59-101,,,,,369
08NOV2022,16,248/ 6:36:20-319,,,,,381
08NOV2022,17,263/ 7:23:13-313,,,,,418
08NOV2022,18,272/ 7:49:41-950,,,,,431
08NOV2022,19,288/ 8:34:45-918,,,,,465
08NOV2022,20,289/ 8:47:19-954,,,,,474
08NOV2022,21,298/ 9: 1:46-918,,,,,495
08NOV2022,22,279/ 9:54:58-120,,,,,454
08NOV2022,23,357/11:39:36-423,,,,,587
08NOV2022,24,344/12: 8: 6-953,,,,,560
08NOV2022,25,368/12: 8:43-918,,,,,615
08NOV2022,26,206/12:24:36-711,,,,,167
08NOV2022,27,373/12:25:38-935,,,,,627
08NOV2022,28,391/13:30:15-203,,,,,669
08NOV2022,29,399/13:54:14-301,,,,,682
08NOV2022,30,376/14: 5:30-603,,,,,644
08NOV2022,31,260/14: 4:16-725,,,,,410
08NOV2022,32,216/14:19:51-701,,,,,187
08NOV2022,33,427/15:27:41-918,,,,,736
08NOV2022,34,428/15:33:55-221,,,,,737
08NOV2022,35,432/15:47:26-918,,,,,745
08NOV2022,36,417/16: 2:11-621,,,,,713
08NOV2022,37,223/16:30:48-719,,,,,242
08NOV2022,38,446/16:34:48-323,,,,,769
08NOV2022,39,454/16:56: 6-325,,,,,780
08NOV2022,40,248/17: 4:40-723,,,,,387
08NOV2022,41,466/17:24:58-117,,,,,802
08NOV2022,42,403/17:25:43-725,,,,,699
08NOV2022,43,471/17:32:29-918,,,,,808
08NOV2022,44,373/17:44:58-905,,,,,632
08NOV2022,45,341/18: 2:40-116,,,,,556
08NOV2022,46,489/18:37:33-958,,,,,843
08NOV2022,47,218/18:39:29-123,,,,,211
08NOV2022,48,368/19: 6:47-713,,,,,620
08NOV2022,49,246/19:17:14-103,,,,,378
08NOV2022,50,365/19:26:33-105,,,,,614
08NOV2022,51,374/19:42:15-107,,,,,638
08NOV2022,52,510/19:56:36-958,,,,,869
08NOV2022,53,195/20: 3:47-109,,,,,125
08NOV2022,54,385/20:17: 2-111,,,,,662
08NOV2022,55,446/20:23: 3-323,,,,,772
08NOV2022,56,361/20:18:30-309,,,,,602
08NOV2022,57,162/20:32:46-113,,,,,15
08NOV2022,58,500/20:34:55-209,,,,,857
08NOV2022,59,506/21: 1:50-213,,,,,866
08NOV2022,60,288/20:56:55-315,,,,,473
08NOV2022,61,164/21:36:51-305,,,,,31
08NOV2022,62,515/21:57:24-619,,,,,877
08NOV2022,63,537/22: 9: 3-200,,,,,889
08NOV2022,64,541/22:40:15-317,,,,,893
08NOV2022,65,528/23:16:38-603,,,,,881
08NOV2022,66,293/23:25:18-713,,,,,488
08NOV2022,67,278/23:29:41-707,,,,,452
08NOV2022,68,324/23:48:53-721,,,,,533
08NOV2022,69,492/ 0:28:12-953,,,,,849
08NOV2022,70,399/ 0:41:11-303,,,,,681
08NOV2022,71,541/ 0:50: 9-317,,,,,892
08NOV2022,72,547/ 0:57:37-219,,,,,901
08NOV2022,73,544/ 1: 7:22-307,,,,,897
08NOV2022,74,220/ 1:17:52-321,,,,,216
08NOV2022,75,558/ 1:59:35-963,,,,,905
08NOV2022,76,561/ 2: 7:23-961,,,,,906
08NOV2022,77,178/10: 1:59-113,78,1,12,8,63
08NOV2022,78,324/ 9:55:20-319,286,102,116,102,523
08NOV2022,79,287/10: 8:51-221,89,36,33,33,464
08NOV2022,80,286/10: 2:49-405,111,1,11,8,462
08NOV2022,81,329/10: 7:52-209,62,12,21,18,538
08NOV2022,82,246/10:12:48-101,96,21,19,14,372
08NOV2022,83,197/10: 9:16-513,71,6,14,10,131
08NOV2022,84,297/10:14:22-409,0,,0,0,492
08NOV2022,85,291/10: 4:22-407,0,,0,0,477
08NOV2022,86,176/10:12:30-307,171,15,25,12,56
08NOV2022,87,332/10:15: 8-419,122,52,46,40,540
08NOV2022,88,172/10:24:22-503,119,50,68,62,48
08NOV2022,89,259/10:21: 5-115,110,22,29,23,404
08NOV2022,90,248/10:10:28-321,250,135,134,122,383
08NOV2022,91,335/10:16:54-223,38,2,7,5,544
08NOV2022,92,22957-36954-223-3,,,,,292
08NOV2022,93,291/10:18:39-407,177,79,97,89,478
08NOV2022,94,163/10:28:15-103,135,18,19,10,20
08NOV2022,95,337/10:23: 7-211,93,41,42,38,545
08NOV2022,96,209/10:34:20-515,123,27,57,49,174
08NOV2022,97,300/10:24:56-411,0,,0,0,497
08NOV2022,98,297/10:19:33-409,0,,0,0,493
08NOV2022,99,293/10:29:40-309,145,37,44,40,480
08NOV2022,100,338/10:25:46-421,124,0,4,1,547
08NOV2022,101,277/10:25:24-505,51,2,3,1,442
08NOV2022,102,22957-37716-505-11,,,,,293
08NOV2022,103,341/10:31: 4-117,34,11,12,11,551
08NOV2022,104,22957-37800-117-6,,,,,294
08NOV2022,105,254/10:29: 5-323,250,102,132,109,392
08NOV2022,106,296/10:40:35-201,123,57,69,66,490
08NOV2022,107,297/10:31:45-409,74,1,2,1,494
08NOV2022,108,342/10:34:37-213,66,3,13,12,557
08NOV2022,109,22957-38064-105-5,,,,,295
08NOV2022,110,217/10:37:39-517,39,6,10,7,192
08NOV2022,111,308/10:43:33-413,0,,0,0,511
08NOV2022,112,300/10:30:38-411,0,,0,0,498
08NOV2022,113,206/10:42: 4-311,156,36,42,38,166
08NOV2022,114,344/10:41:50-423,103,0,12,6,559
08NOV2022,115,225/10:43:11-507,78,26,28,24,247
08NOV2022,116,187/10:45:52-119,58,8,25,22,92
08NOV2022,117,260/10:36:51-325,238,20,24,33,408
08NOV2022,118,303/10:50:32-203,72,8,11,4,501
08NOV2022,119,300/10:54:54-411,195,99,90,83,499
08NOV2022,120,195/11: 1:29-107,208,79,114,107,119
