RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
30SEP2022,0/ 5:27:48-311,8,0/ 5:27:48-311,,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,1
30SEP2022,0/ 5:41:15-311,647,22918-20742-311-1,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,2
30SEP2022,0/ 7:16:38-311,725,22918-26844-311-2,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,3
30SEP2022,0/ 8:59:30-311,802,22918-32442-311-1,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,4
30SEP2022,0/10:32:56-311,82,22918-38544-311-2,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,5
30SEP2022,0/12:12:17-311,158,22918-44142-311-1,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,6
30SEP2022,0/13:45:43-311,238,22918-50244-311-2,10,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,7
30SEP2022,0/15:31:30-711,25,0/15:31:30-711,,10,1,3031,4139,4180,4161,3043,3095,4071,4137,4226,3078,8
30SEP2022,1/ 5:35:44-213,639,22918-19950-213-4,8,8,0,1223,1874,1580,1568,1754,1855,1760,1254,,,9
30SEP2022,1/ 6: 0:50-213,657,22918-21654-213-3,8,8,0,1223,1874,1580,1568,1754,1855,1760,1254,,,10
30SEP2022,100/10:16:10-211,66,22918-37164-211-4,8,8,0,1259,1579,1504,1573,1609,1616,1523,405,,,11
30SEP2022,100/11:44:43-211,135,22918-42354-211-3,8,8,0,1259,1579,1504,1573,1609,1616,1523,405,,,12
30SEP2022,107/ 1:51:18-311,47,107/ 1:51:18-311,,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,13
30SEP2022,107/10:23:48-918,17,107/10:23:48-918,,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,14
30SEP2022,107/15:24:22-311,314,22918-55842-311-1,10,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,15
30SEP2022,107/17: 2:42-311,394,22918-61944-311-2,10,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,16
30SEP2022,107/18:42:10-311,470,22918-67542-311-1,10,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,17
30SEP2022,107/20:25:52-311,529,22918-73794-311-2,10,10,1,3156,4050,4108,4030,3017,3101,4099,4173,4033,3056,18
