RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
07NOV2022,1,705/ 4:36:11-109,,,,,216
07NOV2022,2,709/ 4:39:59-317,,,,,247
07NOV2022,3,708/ 4:40:47-305,,,,,232
07NOV2022,4,709/ 4:44: 1-315,68,32,22,22,249
07NOV2022,5,710/ 4:44:32-111,,,,,251
07NOV2022,6,720/ 4:51:37-203,,,,,322
07NOV2022,7,728/ 4:58: 9-307,,,,,355
07NOV2022,8,743/ 5:13:42-309,,,,,425
07NOV2022,9,755/ 5:28:38-311,,,,,496
07NOV2022,10,759/ 5:38:22-918,,,,,521
07NOV2022,11,709/ 6:15:19-715,,,,,250
07NOV2022,12,729/ 6:26: 9-401,,,,,369
07NOV2022,13,778/ 6:33:30-101,,,,,587
07NOV2022,14,788/ 6:51:45-918,,,,,603
07NOV2022,15,796/ 7: 6:58-313,,,,,616
07NOV2022,16,731/ 7:17:24-950,,,,,384
07NOV2022,17,823/ 7:54:49-935,,,,,647
07NOV2022,18,707/ 7:59:42-701,,,,,230
07NOV2022,19,832/ 8:22:38-918,,,,,661
07NOV2022,20,849/ 9:30:44-919,,,,,692
07NOV2022,21,706/10:38:52-106,,,,,227
07NOV2022,22,788/11: 3:33-701,,,,,606
07NOV2022,23,886/11:34:16-309,,,,,747
07NOV2022,24,916/12:40: 6-101,,,,,795
07NOV2022,25,778/13:12:22-100,,,,,592
07NOV2022,26,716/12:24:39-501,5,0,0,0,299
07NOV2022,27,747/13:11: 9-501,,,,,452
07NOV2022,28,716/13:20:27-515,,,,,300
07NOV2022,29,936/13:34: 5-325,,,,,820
07NOV2022,30,752/13:49:18-723,,,,,481
07NOV2022,31,832/14: 7:35-725,,,,,664
07NOV2022,32,952/14:10:14-109,,,,,848
07NOV2022,33,722/14:34:23-113,,,,,341
07NOV2022,34,977/14:56:33-121,,,,,867
07NOV2022,35,981/15: 6:11-918,,,,,877
07NOV2022,36,711/15:31: 1-120,,,,,267
07NOV2022,37,743/15:36:55-711,,,,,432
07NOV2022,38,983/16:10:16-202,,,,,887
07NOV2022,39,0/16:39:22-918,,,,,2
07NOV2022,40,7/17:11:26-301,,,,,202
