RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
16OCT2022,0/18:30:17-411,271,22934-66762-411-7,10,10,0,1238,1877,1746,1540,1726,1688,1670,1715,1554,1244,1
16OCT2022,0/19:44:18-411,298,22934-71046-411-13,10,10,0,1238,1877,1746,1540,1726,1688,1670,1715,1554,1244,2
16OCT2022,0/19:48:53-411,304,22934-71940-411-8,10,10,,,,,,,,,,,,3
16OCT2022,1/18:36: 5-323,275,22934-67260-323-2,10,10,,,,,,,,,,,,4
16OCT2022,1/18:54: 0-323,282,22934-68442-323-1,10,10,,,,,,,,,,,,5
16OCT2022,11/19:35:31-323,297,22934-70824-323-2,10,10,,,,,,,,,,,,6
16OCT2022,11/19:52:30-323,306,22934-72000-323-1,10,10,,,,,,,,,,,,7
16OCT2022,12/19:45:54-209,301,22934-71382-209-4,8,8,1,3046,4243,4090,3074,4043,4083,4194,3082,,,8
16OCT2022,12/21:12:27-209,328,22934-76650-209-3,8,8,1,3046,4243,4090,3074,4043,4083,4194,3082,,,9
16OCT2022,13/20: 5:59-321,307,22934-72624-321-2,10,10,,,,,,,,,,,,10
16OCT2022,13/20:23:58-321,314,22934-73800-321-1,10,10,,,,,,,,,,,,11
16OCT2022,16/20:14:45-413,308,22934-72864-413-13,10,10,,,,,,,,,,,,12
16OCT2022,17/20:16:23-211,311,22934-73182-211-4,8,8,1,3123,4085,4014,3159,3064,4200,4241,3052,,,13
16OCT2022,17/21:45:38-211,338,22934-78450-211-3,8,8,1,3123,4085,4014,3159,3064,4200,4241,3052,,,14
16OCT2022,19/20:35:24-323,317,22934-74424-323-2,10,10,,,,,,,,,,,,15
16OCT2022,19/20:52:41-323,325,22934-75660-323-1,10,10,,,,,,,,,,,,16
16OCT2022,2/18:47:25-205,280,22934-67764-205-4,8,8,0,1270,1601,1645,1712,1580,1614,1868,1248,,,17
16OCT2022,2/20:16:21-205,310,22934-73050-205-3,8,8,0,1270,1601,1645,1712,1580,1614,1868,1248,,,18
16OCT2022,20/20:43:46-201,320,22934-74982-201-4,8,8,1,3136,4024,4125,4051,4255,4169,4204,3059,,,19
16OCT2022,20/22:11:13-201,348,22934-80250-201-3,8,8,1,3136,4024,4125,4051,4255,4169,4204,3059,,,20
16OCT2022,22934-63120-103-5,241,22934-63120-103-5,10,,,,,,,,,,,,,21
16OCT2022,22934-63606-413-8,245,22934-63606-413-8,10,,,,,,,,,,,,,22
16OCT2022,22934-64962-407-7,257,22934-64962-407-7,10,,,,,,,,,,,,,23
16OCT2022,22934-68562-413-7,283,22934-68562-413-7,10,,,,,,,,,,,,,24
16OCT2022,22934-69246-407-13,287,22934-69246-407-13,10,,,,,,,,,,,,,25
16OCT2022,22934-70806-407-8,296,22934-70806-407-8,10,,,,,,,,,,,,,26
16OCT2022,24/21: 3:51-321,327,22934-76416-321-2,10,10,,,,,,,,,,,,27
16OCT2022,24/21:24:37-321,336,22934-77460-321-1,10,10,,,,,,,,,,,,28
16OCT2022,26/21: 7:13-507,332,22934-77016-507-11,10,10,1,3086,4076,4198,4100,3113,3120,4162,4064,4001,3003,29
16OCT2022,26/22:29:17-507,354,22934-81012-507-12,10,10,1,3086,4076,4198,4100,3113,3120,4162,4064,4001,3003,30
16OCT2022,26/23:36:34-507,382,22934-86076-507-11,10,10,1,3086,4076,4198,4100,3113,3120,4162,4064,4001,3003,31
16OCT2022,27/21:16:42-203,330,22934-76842-203-4,8,8,0,1218,1548,1727,1754,1813,1911,1760,1264,,,32
16OCT2022,27/22:41:16-203,358,22934-82050-203-3,8,8,0,1218,1548,1727,1754,1813,1911,1760,1264,,,33
16OCT2022,30/21:38:14-323,337,22934-78216-323-2,10,10,,,,,,,,,,,,34
16OCT2022,30/21:55: 8-323,346,22934-79260-323-1,10,10,,,,,,,,,,,,35
16OCT2022,34/21:45:34-205,340,22934-78642-205-4,8,8,0,1270,1601,1645,1712,1580,1614,1868,1248,,,36
16OCT2022,34/23:16:12-205,368,22934-83850-205-3,8,8,0,1270,1601,1645,1712,1580,1614,1868,1248,,,37
16OCT2022,35/22: 8:15-321,347,22934-80016-321-2,10,10,,,,,,,,,,,,38
16OCT2022,35/22:25:56-321,355,22934-81060-321-1,10,10,,,,,,,,,,,,39
16OCT2022,37/22:17:55-207,350,22934-80442-207-4,8,8,1,3084,4104,4010,3097,3164,4141,4208,3098,,,40
16OCT2022,37/23:42:19-207,379,22934-85668-207-3,8,8,1,3084,4104,4010,3097,3164,4141,4208,3098,,,41
16OCT2022,4/19: 5:12-321,286,22934-69060-321-2,10,10,0,1265,1717,1669,1544,1853,1662,1761,1745,1594,1239,42
16OCT2022,4/19:23:24-321,294,22934-70242-321-1,10,10,0,1265,1717,1669,1544,1853,1662,1761,1745,1594,1239,43
16OCT2022,41/22:38:39-323,357,22934-81816-323-2,10,10,,,,,,,,,,,,44
16OCT2022,41/22:58: 2-323,365,22934-82860-323-1,10,10,,,,,,,,,,,,45
16OCT2022,42/ 0:16:54-209,22,42/ 0:16:54-209,,8,1,3046,4243,4090,3074,4043,4083,4194,3082,,,46
16OCT2022,42/22:49:54-209,360,22934-82242-209-4,8,8,1,3046,4243,4090,3074,4043,4083,4194,3082,,,47
16OCT2022,43/23: 7:24-321,367,22934-83616-321-2,10,10,,,,,,,,,,,,48
