RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
19AUG2022,1,956/ 4:24:31-105,,,,,690
19AUG2022,2,964/ 4:39:29-303,,,,,702
19AUG2022,3,965/ 4:40:58-107,,,,,707
19AUG2022,4,971/ 4:53:26-305,,,,,746
19AUG2022,5,975/ 4:57:47-511,,,,,786
19AUG2022,6,969/ 4:59:15-203,,,,,732
19AUG2022,7,985/ 5: 3: 9-307,,,,,814
19AUG2022,8,986/ 5: 7: 5-111,,,,,818
19AUG2022,9,997/ 5:20:47-309,,,,,869
19AUG2022,10,998/ 5:23:56-113,,,,,870
19AUG2022,11,12/ 5:38: 8-311,,,,,27
19AUG2022,12,11/ 5:38:44-115,,,,,16
19AUG2022,13,21/ 5:43:47-918,,,,,202
19AUG2022,14,25/ 5:53:38-117,,,,,334
19AUG2022,15,37/ 6: 7:55-119,,,,,486
19AUG2022,16,50/ 6:24:23-121,,,,,625
19AUG2022,17,58/ 6:38:39-123,,,,,642
19AUG2022,18,985/ 8:47: 9-707,,,,,817
19AUG2022,19,150/ 9:40: 8-918,,,,,105
19AUG2022,20,35/ 9:39:57-115,,,,,467
19AUG2022,21,127/10:42:30-721,,,,,57
19AUG2022,22,182/10:47:36-209,,,,,161
19AUG2022,23,212/11:20:53-301,,,,,214
19AUG2022,24,210/11:23:57-975,,,,,212
19AUG2022,25,224/11:47:55-919,,,,,243
19AUG2022,26,236/12: 7:53-959,,,,,324
19AUG2022,27,178/12:41:58-213,,,,,154
19AUG2022,28,178/12:52:35-213,,,,,155
19AUG2022,29,67/12:56: 7-120,,,,,667
19AUG2022,30,989/12:59:50-715,,,,,836
19AUG2022,31,277/13:41:20-323,,,,,388
19AUG2022,32,960/13:41:47-102,,,,,701
19AUG2022,33,263/14:58:32-209,,,,,354
19AUG2022,34,319/14:59:21-959,,,,,437
19AUG2022,35,263\15:26: 1-209,,,,,357
19AUG2022,36,263/15:27:28-209,220,21,59,47,356
19AUG2022,37,23/15:28:56-113,,,,,315
19AUG2022,38,23\15:39:19-113,,,,,327
19AUG2022,39,273/15:42:55-213,,,,,385
19AUG2022,40,49/15:55: 6-117,,,,,609
19AUG2022,41,49\16:10:52-117,,,,,612
19AUG2022,42,965/17:17:37-106,,,,,716
19AUG2022,43,23/17:55:40-113,,,,,317
19AUG2022,44,370/18: 6:29-613,,,,,488
19AUG2022,45,35/18:20: 5-115,,,,,473
19AUG2022,46,49/18:34:30-117,,,,,611
19AUG2022,47,57/18:46:51-119,,,,,641
19AUG2022,48,58/19:18:23-123,,,,,651
19AUG2022,49,21/19:22:34-713,,,,,211
19AUG2022,50,968/19:26:60-101,,,,,730
19AUG2022,51,191/20: 1:53-105,,,,,174
19AUG2022,52,449/20: 2:16-918,,,,,579
19AUG2022,53,970/20:25:24-109,,,,,745
19AUG2022,54,12/20:39:42-311,,,,,37
19AUG2022,55,206/20:41:44-725,,,,,199
19AUG2022,56,971/21:30:49-705,,,,,757
19AUG2022,57,212/19:33:16-303,194,11,20,13,220
19AUG2022,58,454/22: 2:22-619,,,,,584
19AUG2022,59,987/21:56:24-719,,,,,830
19AUG2022,60,459/22:25:56-625,,,,,586
19AUG2022,61,193/22:28: 8-530,,,,,185
19AUG2022,62,126/20:11:20-307,170,28,29,23,52
19AUG2022,63,465/22:44: 8-201,,,,,590
19AUG2022,64,38/22:45:53-713,,,,,511
19AUG2022,65,193/22:59:57-530,,,,,186
19AUG2022,66,223/23:14:17-717,,,,,242
19AUG2022,67,483/ 0:25:37-215,,,,,598
19AUG2022,68,269/ 0:43:55-301,,,,,360
19AUG2022,69,212/ 1: 8:27-305,,,,,213
19AUG2022,70,14/ 1:56:38-309,,,,,68
19AUG2022,71,277/ 2:18:59-323,,,,,387
