RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
21SEP2022,1,929/ 3: 3:41-951,,,,,730
21SEP2022,2,933/ 3: 4:52-950,,,,,733
21SEP2022,3,932/ 3: 4:41-954,,,,,731
21SEP2022,4,893/ 3:14:22-952,,,,,726
21SEP2022,5,932/ 3:26:14-954,,,,,732
21SEP2022,6,971/ 4:42:23-109,,,,,753
21SEP2022,7,980/ 4:43:35-305,,,,,795
21SEP2022,8,981/ 4:41:55-315,46,13,12,11,811
21SEP2022,9,985/ 4:50:27-111,,,,,825
21SEP2022,10,989/ 4:55:39-203,,,,,838
21SEP2022,11,5/ 5: 3: 4-307,,,,,656
21SEP2022,12,17/ 5:11:42-309,,,,,231
21SEP2022,13,31/ 5:27:33-311,,,,,546
21SEP2022,14,28/ 5:24:36-323,,,,,504
21SEP2022,15,39/ 5:41:27-918,,,,,590
21SEP2022,16,44/ 5:46:24-325,,,,,625
21SEP2022,17,12/ 8:34: 3-123,,,,,79
21SEP2022,18,72/ 9:20:29-213,,,,,697
21SEP2022,19,76/ 9:26:56-615,,,,,703
21SEP2022,20,100/ 9:29:34-101,,,,,28
21SEP2022,21,984/ 9:41:13-119,,,,,824
21SEP2022,22,80/ 9:53:22-217,,,,,711
21SEP2022,23,100/ 9:56: 2-121,,,,,29
21SEP2022,24,985/10: 4:26-111,,,,,829
21SEP2022,25,973/10:17: 5-952,,,,,769
21SEP2022,26,127/10:53:49-120,,,,,102
21SEP2022,27,130/11: 5:46-950,,,,,119
21SEP2022,28,130/12:12: 9-950,,,,,120
21SEP2022,29,146/12:24:17-219,,,,,167
21SEP2022,30,135/13: 1:42-619,,,,,134
21SEP2022,31,130/13:49: 7-950,,,,,121
21SEP2022,32,17/15:30:30-711,,,,,238
21SEP2022,33,195/15:50:51-317,,,,,295
21SEP2022,34,981/16:18: 4-717,,,,,818
21SEP2022,35,215/17:44:39-119,,,,,351
21SEP2022,36,127/18:11:14-118,,,,,108
21SEP2022,37,226/18:23:48-918,,,,,371
21SEP2022,38,12/18:40:30-123,,,,,86
21SEP2022,39,230/18:43: 5-959,,,,,435
21SEP2022,40,992/18:57:30-101,,,,,855
21SEP2022,41,31/19: 0:11-713,,,,,555
21SEP2022,42,968/19:12: 6-103,,,,,752
21SEP2022,43,122/19:28:35-105,,,,,99
21SEP2022,44,248/19:37:22-321,,,,,463
21SEP2022,45,4/19:43:37-107,,,,,610
21SEP2022,46,2/19:58:42-721,,,,,318
21SEP2022,47,131/19:55:36-109,,,,,128
21SEP2022,48,5/20: 4:52-309,,,,,666
21SEP2022,49,971/20: 9:50-111,,,,,764
21SEP2022,50,257/20:23:55-959,,,,,485
21SEP2022,51,997/20:29: 9-113,,,,,884
21SEP2022,52,262/20:46:47-959,,,,,489
21SEP2022,53,977/20:48:52-950,,,,,780
21SEP2022,54,28/20:46:43-301,,,,,514
21SEP2022,55,244/20:55:17-611,,,,,459
21SEP2022,56,247/20:59:19-213,,,,,461
21SEP2022,57,0/19:51:20-501,124,0,2,0,14
21SEP2022,58,979/21:12:35-305,,,,,791
21SEP2022,59,0/21:18:24-901,,,,,15
21SEP2022,60,255/21:30:41-217,,,,,484
21SEP2022,61,275/22:14:47-959,,,,,499
21SEP2022,62,226/22:48: 9-713,,,,,376
21SEP2022,63,278/ 0:14:26-215,,,,,502
21SEP2022,64,44/ 0:31: 8-303,,,,,624
21SEP2022,65,285/ 0:36: 9-960,,,,,518
21SEP2022,66,286/ 0:40:23-961,,,,,519
21SEP2022,67,980/ 0:59:27-307,,,,,794
21SEP2022,68,16/ 2:17:25-325,,,,,186
21SEP2022,69,997/10:13: 8-113,74,0,3,0,877
21SEP2022,70,39/ 9:52:24-319,459,52,57,47,593
21SEP2022,71,86/10:14:55-221,98,5,18,7,719
21SEP2022,72,84/10: 1:55-405,173,22,28,21,717
21SEP2022,73,114/10: 2:31-209,79,3,19,9,62
21SEP2022,74,12/10:11:32-101,73,0,5,0,80
21SEP2022,75,22909-36264-101-5,,,,,413
21SEP2022,76,3/10:10:40-513,105,1,3,3,524
21SEP2022,77,94/10:14:15-409,3,,0,0,735
21SEP2022,78,87/10: 4:60-407,13,,2,2,722
21SEP2022,79,980/10:10:21-307,191,17,27,19,799
21SEP2022,80,22909-36804-419-7,,,,,414
21SEP2022,81,10/10:10: 9-503,167,46,48,37,21
21SEP2022,82,117/10:24:48-115,21,0,4,0,64
21SEP2022,83,22909-36900-115-6,,,,,415
21SEP2022,84,2/10: 7:51-321,375,184,213,197,312
21SEP2022,85,91/10:23:24-223,59,5,5,4,729
21SEP2022,86,87/10:18:16-407,220,5,19,4,723
21SEP2022,87,968/10:28: 2-103,130,27,18,16,746
21SEP2022,88,119/10:23:14-211,117,45,35,32,75
21SEP2022,89,25/10:24:22-515,177,3,6,4,473
21SEP2022,90,95/10:29:12-411,7,,0,0,739
21SEP2022,91,94/10:21:56-409,2,,1,1,736
21SEP2022,92,5/10:27: 2-309,202,17,43,18,660
21SEP2022,93,118/10:26:32-421,256,0,80,70,71
21SEP2022,94,24/10:26:26-505,139,0,23,14,447
21SEP2022,95,30/10:21:42-117,102,0,8,3,540
21SEP2022,96,995/10:21:26-323,285,123,109,97,862
21SEP2022,97,98/10:48:46-201,129,27,30,22,793
21SEP2022,98,94/10:32:42-409,169,1,14,5,737
21SEP2022,99,120/10:41:33-213,88,24,34,30,87
21SEP2022,100,122/10:44:22-105,69,16,12,10,93
21SEP2022,101,22909-38064-105-5,,,,,416
21SEP2022,102,37/10:37:56-517,137,4,14,7,584
21SEP2022,103,102/10:44: 7-413,9,,0,0,38
21SEP2022,104,95/10:34:54-411,4,,0,0,740
21SEP2022,105,17/10:39:40-311,203,33,48,40,235
21SEP2022,106,121/10:33:39-423,201,30,22,18,89
21SEP2022,107,35/10:36:50-507,214,37,62,40,569
21SEP2022,108,127/11: 8:48-119,39,9,6,5,103
21SEP2022,109,22909-38700-119-6,,,,,417
21SEP2022,110,16/10:35: 1-325,303,163,177,149,191
21SEP2022,111,99/10:55:59-203,61,18,16,12,841
21SEP2022,112,95/10:48:35-411,206,20,28,22,741
21SEP2022,113,4/10:46:38-107,211,42,66,53,604
21SEP2022,114,125/10:43:58-215,103,2,13,9,100
21SEP2022,115,47/10:50:17-519,111,35,37,30,644
21SEP2022,116,106/10:53:56-415,2,,0,0,42
21SEP2022,117,102/10:54:22-413,6,,3,2,39
21SEP2022,118,31/10:53:60-313,162,14,28,20,550
21SEP2022,119,128/10:56:57-401,177,4,11,6,109
21SEP2022,120,42/10:50:25-509,205,22,39,29,615
21SEP2022,121,100/11: 9:45-121,86,16,19,10,31
21SEP2022,122,28/10:52:13-301,317,102,119,105,508
21SEP2022,123,107/11: 1:14-205,48,4,3,2,46
21SEP2022,124,102/10:59:35-413,192,9,42,24,40
21SEP2022,125,129/11: 0:53-217,93,4,11,9,113
21SEP2022,126,131/11:13:27-109,131,0,5,3,122
21SEP2022,127,22909-39864-109-5,,,,,418
21SEP2022,128,0/11: 5:47-501,96,8,8,5,6
21SEP2022,129,111/11: 9:41-417,2,,0,0,59
