RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
02AUG2022,1,992/ 4:31:36-105,,,,,836
02AUG2022,2,994/ 4:35:46-303,,,,,844
02AUG2022,3,74/ 4:38:39-107,,,,,753
02AUG2022,4,6/ 4:51:56-305,,,,,699
02AUG2022,5,7/ 4:53: 6-511,,,,,742
02AUG2022,6,13/ 4:58:37-203,,,,,55
02AUG2022,7,20/ 5: 2: 3-307,,,,,166
02AUG2022,8,18/ 5: 7:40-958,,,,,132
02AUG2022,9,23/ 5: 8:60-111,,,,,273
02AUG2022,10,31/ 5:14:54-113,,,,,414
02AUG2022,11,38/ 5:23:22-309,,,,,528
02AUG2022,12,46/ 5:37:30-311,,,,,612
02AUG2022,13,45/ 5:38:59-115,,,,,602
02AUG2022,14,51/ 5:43: 9-918,,,,,647
02AUG2022,15,58/ 5:51:51-117,,,,,689
02AUG2022,16,69/ 6:12:15-119,,,,,732
02AUG2022,17,81/ 6:23:40-121,,,,,785
02AUG2022,18,89/ 6:42:10-123,,,,,801
02AUG2022,19,98/ 7: 4:12-958,,,,,835
02AUG2022,20,104/ 7:34: 3-419,,,,,6
02AUG2022,21,116/ 7:52:48-950,,,,,39
02AUG2022,22,151/ 9:52:58-409,,,,,91
02AUG2022,23,12/10: 0:24-717,,,,,50
02AUG2022,24,178/10:12:59-103,,,,,124
02AUG2022,25,188/10:23:43-918,,,,,139
02AUG2022,26,996/10:35: 2-102,,,,,860
02AUG2022,27,238/12:59: 6-975,,,,,297
02AUG2022,28,11/13:20: 6-102,,,,,32
02AUG2022,29,24/13:27:18-719,,,,,306
02AUG2022,30,154/13:50:29-721,,,,,95
02AUG2022,31,992/13:50:55-106,,,,,843
02AUG2022,32,264/13:58:20-960,,,,,327
02AUG2022,33,269/14:20: 1-975,,,,,339
02AUG2022,34,264/14:29:12-960,,,,,328
02AUG2022,35,311/15:50:18-918,,,,,426
02AUG2022,36,261/16:46:33-719,,,,,324
02AUG2022,37,345/17:11:59-918,,,,,473
02AUG2022,38,71/17:33: 1-725,,,,,752
02AUG2022,39,362/17:59:43-113,,,,,499
02AUG2022,40,45/18: 4:57-115,,,,,611
02AUG2022,41,58/18:23: 9-117,,,,,698
02AUG2022,42,69/18:35: 0-119,,,,,741
02AUG2022,43,355/19: 3:46-621,,,,,488
02AUG2022,44,89/19: 7:50-123,,,,,810
02AUG2022,45,178/19:38: 9-103,,,,,131
02AUG2022,46,3/20: 9:28-107,,,,,397
02AUG2022,47,23/20:23: 8-109,,,,,284
02AUG2022,48,381/20:27:48-209,,,,,541
02AUG2022,49,74/20:36:17-111,,,,,763
02AUG2022,50,46/20:38:11-311,,,,,622
02AUG2022,51,994/21:31: 2-705,,,,,855
02AUG2022,52,38/22:11:27-709,,,,,539
02AUG2022,53,405/22:44: 8-201,,,,,561
02AUG2022,54,406/23: 8:54-603,,,,,563
02AUG2022,55,425/ 0:19:36-215,,,,,595
