RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
05AUG2022,22862-20586-517-12,642,22862-20586-517-12,10,,,,,,,,,,,,,1
05AUG2022,22862-21444-409-7,652,22862-21444-409-7,10,,,,,,,,,,,,,2
05AUG2022,22862-25602-517-11,706,22862-25602-517-11,10,,,,,,,,,,,,,3
05AUG2022,22862-25788-409-13,710,22862-25788-409-13,10,,,,,,,,,,,,,4
05AUG2022,22862-26664-409-14,721,22862-26664-409-14,10,,,,,,,,,,,,,5
05AUG2022,22862-27078-409-8,728,22862-27078-409-8,10,,,,,,,,,,,,,6
05AUG2022,22862-37464-409-14,75,22862-37464-409-14,10,,,,,,,,,,,,,7
05AUG2022,22862-41052-109-5,122,22862-41052-109-5,10,,,,,,,,,,,,,8
05AUG2022,22862-44652-117-5,170,22862-44652-117-5,10,,,,,,,,,,,,,9
05AUG2022,22862-46386-109-6,193,22862-46386-109-6,10,,,,,,,,,,,,,10
05AUG2022,22862-46452-121-5,194,22862-46452-121-5,10,,,,,,,,,,,,,11
05AUG2022,22862-48252-101-5,218,22862-48252-101-5,10,,,,,,,,,,,,,12
05AUG2022,22862-49986-117-6,241,22862-49986-117-6,10,,,,,,,,,,,,,13
05AUG2022,22862-50052-105-5,242,22862-50052-105-5,10,,,,,,,,,,,,,14
05AUG2022,22862-50952-107-5,254,22862-50952-107-5,10,,,,,,,,,,,,,15
05AUG2022,22862-50988-417-13,256,22862-50988-417-13,10,,,,,,,,,,,,,16
05AUG2022,22862-51786-121-6,265,22862-51786-121-6,10,,,,,,,,,,,,,17
05AUG2022,22862-51852-109-5,266,22862-51852-109-5,10,,,,,,,,,,,,,18
05AUG2022,22862-53586-101-6,289,22862-53586-101-6,10,,,,,,,,,,,,,19
05AUG2022,22862-53652-113-5,290,22862-53652-113-5,10,,,,,,,,,,,,,20
05AUG2022,22862-55386-105-6,313,22862-55386-105-6,10,,,,,,,,,,,,,21
05AUG2022,22862-55452-117-5,314,22862-55452-117-5,10,,,,,,,,,,,,,22
05AUG2022,22862-56286-107-6,325,22862-56286-107-6,10,,,,,,,,,,,,,23
05AUG2022,22862-57186-109-6,337,22862-57186-109-6,10,,,,,,,,,,,,,24
05AUG2022,22862-57252-121-5,338,22862-57252-121-5,10,,,,,,,,,,,,,25
05AUG2022,22862-58986-113-6,361,22862-58986-113-6,10,,,,,,,,,,,,,26
05AUG2022,22862-59052-101-5,362,22862-59052-101-5,10,,,,,,,,,,,,,27
05AUG2022,22862-60786-117-6,385,22862-60786-117-6,10,,,,,,,,,,,,,28
05AUG2022,22862-60852-105-5,386,22862-60852-105-5,10,,,,,,,,,,,,,29
05AUG2022,22862-61752-107-5,398,22862-61752-107-5,10,,,,,,,,,,,,,30
05AUG2022,22862-62586-121-6,409,22862-62586-121-6,10,,,,,,,,,,,,,31
05AUG2022,22862-62652-109-5,410,22862-62652-109-5,10,,,,,,,,,,,,,32
05AUG2022,22862-63078-417-8,418,22862-63078-417-8,10,,,,,,,,,,,,,33
05AUG2022,22862-63222-221-4,419,22862-63222-221-4,8,,,,,,,,,,,,,34
05AUG2022,22862-64386-101-6,433,22862-64386-101-6,10,,,,,,,,,,,,,35
05AUG2022,22862-64614-315-2,436,22862-64614-315-2,10,,,,,,,,,,,,,36
05AUG2022,22862-66186-105-6,455,22862-66186-105-6,10,,,,,,,,,,,,,37
