RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
06NOV2022,1,362/ 7: 9:35-307,,,,,20
06NOV2022,2,417/ 7:37:35-101,,,,,78
06NOV2022,3,421/ 7:40:52-303,,,,,104
06NOV2022,4,430/ 8:11:11-305,,,,,158
06NOV2022,5,370/ 6:52:58-953,,,,,49
06NOV2022,6,369/ 8:45: 6-313,,,,,46
06NOV2022,7,432/ 9: 7:24-957,,,,,171
06NOV2022,8,455/ 9:51:17-313,,,,,216
06NOV2022,9,369/10:36:50-713,,,,,48
06NOV2022,10,481/12:38:57-955,,,,,258
06NOV2022,11,481/13: 6: 2-955,,,,,259
06NOV2022,12,496/14: 3:13-975,,,,,288
06NOV2022,13,498/14: 3:59-959,,,,,289
06NOV2022,14,499/14:19:24-954,,,,,291
06NOV2022,15,498/14:25: 7-959,,,,,290
06NOV2022,16,507/15:13:51-975,,,,,304
06NOV2022,17,512/15:43:11-954,,,,,318
06NOV2022,18,525/17: 3:32-965,,,,,344
06NOV2022,19,525/17:27:38-965,,,,,345
06NOV2022,20,434/18:57: 0-109,,,,,179
06NOV2022,21,445/19:27:56-111,,,,,203
06NOV2022,22,539/20:20: 8-413,,,,,367
06NOV2022,23,421/20:15:39-303,,,,,112
06NOV2022,24,563/22: 6: 8-918,,,,,388
06NOV2022,25,567/23: 2:15-309,,,,,395
06NOV2022,26,421/23:40:33-709,,,,,115
06NOV2022,27,566/ 0:25:14-209,,,,,392
06NOV2022,28,571/ 1: 7:10-313,,,,,397
06NOV2022,29,419/ 1:20: 3-301,,,,,91
06NOV2022,30,567/ 1:18:38-309,,,,,394
06NOV2022,31,551/ 1:57:47-303,,,,,374
06NOV2022,32,363/ 2: 2:51-311,,,,,32
06NOV2022,33,363/ 9:57:16-311,513,6,3,13,35
06NOV2022,34,427/ 9:57:53-103,143,0,4,1,147
06NOV2022,35,434/10: 1:57-109,202,5,3,4,173
06NOV2022,36,456/ 9:59:34-413,274,0,12,5,224
06NOV2022,37,436/ 9:50:56-405,11,,0,0,190
06NOV2022,38,416/ 9:50:27-503,199,0,1,0,73
06NOV2022,39,436/10: 9:24-405,242,11,11,5,191
06NOV2022,40,447/10:14: 7-407,0,,0,0,205
06NOV2022,41,422/10:14:27-509,148,1,11,5,119
06NOV2022,42,439/10:15:32-201,138,0,5,3,194
06NOV2022,43,460/10:21:41-207,125,1,5,4,228
06NOV2022,44,430/10:18:12-305,329,3,12,7,160
06NOV2022,45,455/10:27:42-313,506,5,8,5,217
06NOV2022,46,445/10:29:20-111,221,13,28,24,197
06NOV2022,47,435/10:30:27-105,169,0,9,0,182
06NOV2022,48,461/10:32:20-401,280,11,33,24,230
06NOV2022,49,447/10:19:20-407,6,,0,0,206
06NOV2022,50,425/10:29:13-505,247,0,3,0,135
06NOV2022,51,447/10:38:20-407,256,21,10,6,207
06NOV2022,52,452/10:43:14-411,5,,0,0,211
06NOV2022,53,388/10:43: 5-501,129,0,6,0,53
06NOV2022,54,448/10:45: 6-203,160,87,92,86,209
06NOV2022,55,464/10:47:56-209,147,2,14,4,234
06NOV2022,56,362/10:43:11-307,358,70,78,71,23
06NOV2022,57,419/10:57:43-301,569,328,320,306,94
06NOV2022,58,417/11: 1:57-101,209,0,3,0,81
06NOV2022,59,426/11: 1:57-107,171,2,13,2,139
06NOV2022,60,465/11: 0:45-403,304,11,29,17,236
06NOV2022,61,452/10:50:38-411,8,,0,0,212
06NOV2022,62,414/11: 2:27-507,242,0,7,0,61
06NOV2022,63,452/11: 9:44-411,260,10,5,1,213
06NOV2022,64,456/11:14:39-413,3,,0,0,225
06NOV2022,65,416/11:14:26-503,165,1,13,0,74
06NOV2022,66,453/11:11:49-205,168,0,7,3,215
06NOV2022,67,468/11:14:43-211,183,89,111,101,240
06NOV2022,68,360/11:15:19-309,292,105,112,100,13
06NOV2022,69,421/11:28:12-303,542,26,33,31,107
06NOV2022,70,427/11:26:15-103,239,16,27,28,148
06NOV2022,71,434/11:26:47-109,162,1,5,3,174
06NOV2022,72,470/11:31:16-405,272,0,14,7,242
06NOV2022,73,456/11:18:55-413,9,,0,0,226
06NOV2022,74,422/11:20:30-509,223,0,3,1,120
06NOV2022,75,456/11:38:25-413,359,188,230,221,227
06NOV2022,76,461/11:47:20-401,11,,0,0,231
06NOV2022,77,425/11:42:12-505,145,0,10,11,136
06NOV2022,78,460/11:45:51-207,158,104,96,92,229
06NOV2022,79,473/11:48: 9-201,135,0,4,3,246
06NOV2022,80,363/11:43:17-311,316,112,104,102,36
06NOV2022,81,430/11:58: 0-305,442,11,64,61,161
06NOV2022,82,435/12: 1:16-105,182,0,9,1,183
06NOV2022,83,445/11:59:28-111,182,0,4,3,198
06NOV2022,84,474/12: 2:43-407,312,25,34,26,248
06NOV2022,85,461/11:57:57-401,19,,3,3,232
06NOV2022,86,388/11:49:19-501,188,0,2,0,54
06NOV2022,87,461/12: 8:35-401,240,10,10,6,233
06NOV2022,88,465/12:16:37-403,3,,0,0,237
06NOV2022,89,414/12:14:26-507,149,0,5,0,62
06NOV2022,90,464/12:15:43-209,184,0,6,3,235
06NOV2022,91,476/12:16:35-203,176,66,74,65,252
06NOV2022,92,455/12:16:38-313,386,33,55,49,218
06NOV2022,93,362/12:31:30-307,465,56,86,75,24
06NOV2022,94,426/12:27:40-107,192,2,10,4,140
06NOV2022,95,417/12:31:56-101,177,2,12,4,82
06NOV2022,96,479/12:30:56-411,243,0,4,3,254
06NOV2022,97,465/12:26:41-403,7,,0,0,238
06NOV2022,98,416/12:20:23-503,221,0,9,2,75
06NOV2022,99,465/12:38:33-403,254,10,7,4,239
06NOV2022,100,470/12:44: 9-405,2,,0,0,243
06NOV2022,101,422/12:42:35-509,140,5,9,4,121
06NOV2022,102,468/12:52: 5-211,204,117,110,108,241
06NOV2022,103,482/12:47:44-205,119,0,8,2,260
06NOV2022,104,419/12:42:39-301,381,3,6,0,95
06NOV2022,105,360/13: 2:47-309,506,257,265,241,14
06NOV2022,106,434/12:59:13-109,128,2,5,3,175
06NOV2022,107,427/13: 1:57-103,171,0,6,0,149
06NOV2022,108,485/13: 2:48-413,226,0,10,7,272
06NOV2022,109,470/12:53: 5-405,13,,0,0,244
06NOV2022,110,484/12:59: 1-505,225,0,8,1,263
06NOV2022,111,470/13: 9:24-405,261,11,9,5,245
06NOV2022,112,474/13:16:45-407,1,,0,0,249
06NOV2022,113,388/13:14:26-501,124,0,6,1,55
06NOV2022,114,473/13:15:41-201,166,5,7,5,247
06NOV2022,115,487/13:21:31-207,152,2,15,7,276
06NOV2022,116,421/13:16:41-303,368,49,50,43,108
06NOV2022,117,363/13:32: 4-311,385,21,39,31,37
06NOV2022,118,435/13:31:56-105,173,1,7,0,184
06NOV2022,119,445/13:26:36-111,168,1,4,4,199
06NOV2022,120,490/13:30:24-401,215,0,10,9,278
06NOV2022,121,474/13:21: 6-407,12,,1,1,250
06NOV2022,122,414/13:20:15-507,247,0,6,2,63
06NOV2022,123,474/13:38:24-407,248,15,10,8,251
06NOV2022,124,479/13:45:51-411,14,,0,0,255
06NOV2022,125,416/13:43:27-503,162,1,16,4,76
06NOV2022,126,476/13:44:13-203,142,0,4,1,253
06NOV2022,127,493/13:49: 4-209,118,5,20,9,282
06NOV2022,128,430/13:43:41-305,386,3,13,7,162
06NOV2022,129,455/14: 4:19-313,443,221,218,202,219
06NOV2022,130,417/14: 1:56-101,128,8,6,8,83
06NOV2022,131,426/14: 0:35-107,196,0,5,0,141
06NOV2022,132,494/13:59:37-403,249,0,8,1,284
06NOV2022,133,479/13:51:25-411,8,,1,1,256
06NOV2022,134,422/14: 3:36-509,236,0,1,0,122
