RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
08OCT2022,22926-25434-401-14,445,22926-25434-401-14,10,,,,,,,,,,,,,1
08OCT2022,22926-26046-403-13,449,22926-26046-403-13,10,,,,,,,,,,,,,2
08OCT2022,22926-27234-403-14,459,22926-27234-403-14,10,,,,,,,,,,,,,3
08OCT2022,22926-38646-405-13,81,22926-38646-405-13,10,,,,,,,,,,,,,4
08OCT2022,22926-39834-405-14,91,22926-39834-405-14,10,,,,,,,,,,,,,5
08OCT2022,529/ 5:35:25-101,2,529/ 5:35:25-101,,10,0,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,6
08OCT2022,529/ 6: 1:37-101,416,22926-21720-101-5,10,10,0,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,7
08OCT2022,529/ 7:28:23-101,457,22926-27120-101-6,10,10,0,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,8
08OCT2022,529/ 8:58:24-950,16,529/ 8:58:24-950,,10,0,339,1740,1572,1582,1543,1812,1707,1769,1897,1234,9
08OCT2022,530/ 5:35: 8-303,1,530/ 5:35: 8-303,,10,,,,,,,,,,,,10
08OCT2022,530/ 5:47:18-303,410,22926-20850-303-1,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,11
08OCT2022,530/ 7:23: 6-303,454,22926-26844-303-2,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,12
08OCT2022,530/ 8:57:53-303,497,22926-32442-303-1,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,13
08OCT2022,530/10:32:16-303,80,22926-38604-303-2,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,14
08OCT2022,530/12:11: 6-303,126,22926-44250-303-1,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,15
08OCT2022,530/13:48:57-303,170,22926-50244-303-2,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,16
08OCT2022,530/15:29:40-303,213,22926-55842-303-1,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,17
08OCT2022,530/17: 8:36-303,262,22926-62004-303-2,10,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,18
08OCT2022,530/18:46: 2-703,41,530/18:46: 2-703,,10,1,3075,4017,4156,4052,3115,3102,4114,4138,4053,3010,19
08OCT2022,531/ 5:38:35-301,404,22926-20520-301-1,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,20
08OCT2022,531/ 7: 3: 7-301,439,22926-25008-401-13,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,21
08OCT2022,531/ 7: 9:26-301,448,22926-26004-301-2,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,22
08OCT2022,531/ 8:41:60-301,494,22926-31650-301-1,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,23
08OCT2022,531/10:22: 8-301,72,22926-37644-301-2,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,24
08OCT2022,531/11:59:30-301,115,22926-43242-301-1,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,25
08OCT2022,531/13:36: 6-301,164,22926-49404-301-2,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,26
08OCT2022,531/15: 9:53-301,210,22926-55050-301-1,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,27
08OCT2022,531/16:51: 3-301,254,22926-61044-301-2,10,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,28
08OCT2022,531/18:29:58-701,40,531/18:29:58-701,,10,1,3124,4170,4177,4027,3051,3091,4070,4096,4168,3105,29
08OCT2022,532/ 5:37: 5-501,402,22926-20256-501-11,10,9,1,3063,4080,4136,4149,4102,4140,4189,4172,3062,,30
08OCT2022,532/ 6:44:28-501,435,22926-24270-501-12,10,9,1,3063,4080,4136,4149,4102,4140,4189,4172,3062,,31
