RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
02NOV2022,22951-16284-101-5,611,22951-16284-101-5,10,,,,,,,,,,,,,1
02NOV2022,22951-16866-313-2,612,22951-16866-313-2,10,,,,,,,,,,,,,2
02NOV2022,22951-19800-101-6,650,22951-19800-101-6,10,,,,,,,,,,,,,3
02NOV2022,22951-21642-313-1,670,22951-21642-313-1,10,,,,,,,,,,,,,4
02NOV2022,22951-26004-419-7,726,22951-26004-419-7,10,,,,,,,,,,,,,5
02NOV2022,22951-30288-419-13,783,22951-30288-419-13,10,,,,,,,,,,,,,6
02NOV2022,22951-31284-419-14,796,22951-31284-419-14,10,,,,,,,,,,,,,7
02NOV2022,22951-31716-419-8,803,22951-31716-419-8,10,,,,,,,,,,,,,8
02NOV2022,22951-33540-119-5,829,22951-33540-119-5,10,,,,,,,,,,,,,9
02NOV2022,22951-36804-419-7,69,22951-36804-419-7,10,,,,,,,,,,,,,10
02NOV2022,22951-37800-117-6,84,22951-37800-117-6,10,,,,,,,,,,,,,11
02NOV2022,22951-38964-215-4,102,22951-38964-215-4,8,,,,,,,,,,,,,12
02NOV2022,22951-41088-419-13,128,22951-41088-419-13,10,,,,,,,,,,,,,13
02NOV2022,22951-42084-419-14,141,22951-42084-419-14,10,,,,,,,,,,,,,14
02NOV2022,22951-42516-419-8,148,22951-42516-419-8,10,,,,,,,,,,,,,15
02NOV2022,22951-47604-419-7,215,22951-47604-419-7,10,,,,,,,,,,,,,16
02NOV2022,22951-47940-103-5,222,22951-47940-103-5,10,,,,,,,,,,,,,17
02NOV2022,22951-48864-105-5,235,22951-48864-105-5,10,,,,,,,,,,,,,18
02NOV2022,22951-50454-205-3,256,22951-50454-205-3,8,,,,,,,,,,,,,19
02NOV2022,22951-50664-109-5,259,22951-50664-109-5,10,,,,,,,,,,,,,20
02NOV2022,22951-51888-419-13,273,22951-51888-419-13,10,,,,,,,,,,,,,21
02NOV2022,22951-52608-509-12,284,22951-52608-509-12,10,,,,,,,,,,,,,22
02NOV2022,22951-52884-419-14,286,22951-52884-419-14,10,,,,,,,,,,,,,23
02NOV2022,22951-53316-419-8,293,22951-53316-419-8,10,,,,,,,,,,,,,24
02NOV2022,22951-53904-409-7,300,22951-53904-409-7,10,,,,,,,,,,,,,25
02NOV2022,22951-54000-105-6,302,22951-54000-105-6,10,,,,,,,,,,,,,26
02NOV2022,22951-54264-201-4,308,22951-54264-201-4,8,,,,,,,,,,,,,27
02NOV2022,22951-55800-109-6,327,22951-55800-109-6,10,,,,,,,,,,,,,28
02NOV2022,22951-57516-509-11,350,22951-57516-509-11,10,,,,,,,,,,,,,29
02NOV2022,22951-57654-221-3,354,22951-57654-221-3,8,,,,,,,,,,,,,30
02NOV2022,22951-58188-409-13,359,22951-58188-409-13,10,,,,,,,,,,,,,31
02NOV2022,22951-58404-419-7,362,22951-58404-419-7,10,,,,,,,,,,,,,32
02NOV2022,22951-59184-409-14,372,22951-59184-409-14,10,,,,,,,,,,,,,33
02NOV2022,22951-59616-409-8,379,22951-59616-409-8,10,,,,,,,,,,,,,34
02NOV2022,22951-59664-105-5,381,22951-59664-105-5,10,,,,,,,,,,,,,35
02NOV2022,22951-60204-423-7,386,22951-60204-423-7,10,,,,,,,,,,,,,36
02NOV2022,22951-61464-109-5,405,22951-61464-109-5,10,,,,,,,,,,,,,37
02NOV2022,22951-61608-509-12,406,22951-61608-509-12,10,,,,,,,,,,,,,38
02NOV2022,22951-62688-419-13,419,22951-62688-419-13,10,,,,,,,,,,,,,39
02NOV2022,22951-62904-405-7,422,22951-62904-405-7,10,,,,,,,,,,,,,40
02NOV2022,22951-63042-301-1,425,22951-63042-301-1,10,,,,,,,,,,,,,41
02NOV2022,22951-63684-419-14,432,22951-63684-419-14,10,,,,,,,,,,,,,42
02NOV2022,22951-64116-419-8,439,22951-64116-419-8,10,,,,,,,,,,,,,43
02NOV2022,22951-64488-423-13,443,22951-64488-423-13,10,,,,,,,,,,,,,44
02NOV2022,22951-64704-409-7,446,22951-64704-409-7,10,,,,,,,,,,,,,45
02NOV2022,22951-64800-105-6,448,22951-64800-105-6,10,,,,,,,,,,,,,46
02NOV2022,22951-65484-423-14,456,22951-65484-423-14,10,,,,,,,,,,,,,47
02NOV2022,22951-65916-423-8,463,22951-65916-423-8,10,,,,,,,,,,,,,48
02NOV2022,22951-66504-413-7,470,22951-66504-413-7,10,,,,,,,,,,,,,49
02NOV2022,22951-66516-509-11,471,22951-66516-509-11,10,,,,,,,,,,,,,50
02NOV2022,22951-66600-109-6,472,22951-66600-109-6,10,,,,,,,,,,,,,51
02NOV2022,22951-67188-405-13,479,22951-67188-405-13,10,,,,,,,,,,,,,52
02NOV2022,22951-67716-403-8,488,22951-67716-403-8,10,,,,,,,,,,,,,53
02NOV2022,22951-68184-405-14,492,22951-68184-405-14,10,,,,,,,,,,,,,54
02NOV2022,22951-68616-405-8,499,22951-68616-405-8,10,,,,,,,,,,,,,55
02NOV2022,22951-69048-409-13,502,22951-69048-409-13,10,,,,,,,,,,,,,56
02NOV2022,22951-69144-301-2,503,22951-69144-301-2,10,,,,,,,,,,,,,57
02NOV2022,22951-70008-409-14,514,22951-70008-409-14,10,,,,,,,,,,,,,58
02NOV2022,22951-70452-409-8,519,22951-70452-409-8,10,,,,,,,,,,,,,59
02NOV2022,22951-70716-509-12,521,22951-70716-509-12,10,,,,,,,,,,,,,60
02NOV2022,22951-70848-413-13,522,22951-70848-413-13,10,,,,,,,,,,,,,61
02NOV2022,22951-71814-413-14,533,22951-71814-413-14,10,,,,,,,,,,,,,62
02NOV2022,22951-72246-413-8,537,22951-72246-413-8,10,,,,,,,,,,,,,63
02NOV2022,22951-76062-509-11,557,22951-76062-509-11,10,,,,,,,,,,,,,64
02NOV2022,22951-78450-219-3,567,22951-78450-219-3,8,,,,,,,,,,,,,65
02NOV2022,22951-80112-509-12,574,22951-80112-509-12,10,,,,,,,,,,,,,66
02NOV2022,22951-84042-219-4,592,22951-84042-219-4,8,,,,,,,,,,,,,67
02NOV2022,22951-85116-509-11,597,22951-85116-509-11,10,,,,,,,,,,,,,68
02NOV2022,475/ 5: 2:19-205,627,22951-18054-205-3,8,8,1,3033,4046,4003,3165,3028,4210,4200,3054,,,69
02NOV2022,482/ 4:37:34-109,1,482/ 4:37:34-109,,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,70
02NOV2022,482/ 5: 4:21-109,630,22951-18264-109-5,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,71
02NOV2022,482/ 6:29:56-109,692,22951-23400-109-6,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,72
02NOV2022,482/ 8: 2: 9-109,769,22951-29064-109-5,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,73
02NOV2022,482/ 9:29:15-109,837,22951-34200-109-6,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,74
02NOV2022,482/10:55:25-109,113,22951-39864-109-5,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,75
02NOV2022,482/12:32:46-109,181,22951-45000-109-6,10,10,1,3005,4211,4023,4049,4055,4004,4227,4148,4057,3004,76
02NOV2022,483/ 1:43:56-311,57,483/ 1:43:56-311,,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,79
02NOV2022,483/ 4:39:25-301,613,22951-16926-301-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,80
02NOV2022,483/ 6: 6:23-301,677,22951-22344-301-2,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,81
02NOV2022,483/ 7:47:44-301,753,22951-27942-301-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,82
02NOV2022,483/ 9:22:30-301,834,22951-34044-301-2,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,83
02NOV2022,483/11: 0:49-301,110,22951-39642-301-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,84
02NOV2022,483/12:33:12-301,190,22951-45744-301-2,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,85
02NOV2022,483/14:13:50-301,267,22951-51342-301-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,86
02NOV2022,483/15:57: 3-301,348,22951-57444-301-2,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,87
02NOV2022,483/18:37:12-311,485,22951-67542-311-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,88
02NOV2022,483/20:15:51-311,545,22951-73794-311-2,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,89
02NOV2022,483/21:59:42-311,572,22951-79260-311-1,10,10,1,3153,4224,4174,4065,3043,3139,4100,4088,4152,3011,90
