RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
22SEP2022,22910-18054-205-3,617,22910-18054-205-3,8,,,,,,,,,,,,,1
22SEP2022,22910-19704-405-7,637,22910-19704-405-7,10,,,,,,,,,,,,,2
22SEP2022,22910-20958-223-4,654,22910-20958-223-4,8,,,,,,,,,,,,,3
22SEP2022,22910-23988-405-13,689,22910-23988-405-13,10,,,,,,,,,,,,,4
22SEP2022,22910-24204-415-7,692,22910-24204-415-7,10,,,,,,,,,,,,,5
22SEP2022,22910-24984-405-14,702,22910-24984-405-14,10,,,,,,,,,,,,,6
22SEP2022,22910-25416-405-8,709,22910-25416-405-8,10,,,,,,,,,,,,,7
22SEP2022,22910-26154-223-3,720,22910-26154-223-3,8,,,,,,,,,,,,,8
22SEP2022,22910-28488-415-13,749,22910-28488-415-13,10,,,,,,,,,,,,,9
22SEP2022,22910-29484-415-14,762,22910-29484-415-14,10,,,,,,,,,,,,,10
22SEP2022,22910-29916-415-8,769,22910-29916-415-8,10,,,,,,,,,,,,,11
22SEP2022,22910-31764-223-4,795,22910-31764-223-4,8,,,,,,,,,,,,,12
22SEP2022,22910-35004-415-7,836,22910-35004-415-7,10,,,,,,,,,,,,,13
22SEP2022,22910-36954-223-3,65,22910-36954-223-3,8,,,,,,,,,,,,,14
22SEP2022,22910-39288-415-13,94,22910-39288-415-13,10,,,,,,,,,,,,,15
22SEP2022,22910-40284-415-14,107,22910-40284-415-14,10,,,,,,,,,,,,,16
22SEP2022,22910-40716-415-8,114,22910-40716-415-8,10,,,,,,,,,,,,,17
22SEP2022,22910-45804-415-7,181,22910-45804-415-7,10,,,,,,,,,,,,,18
22SEP2022,22910-47916-407-8,211,22910-47916-407-8,10,,,,,,,,,,,,,19
22SEP2022,22910-48816-409-8,224,22910-48816-409-8,10,,,,,,,,,,,,,20
22SEP2022,22910-50088-415-13,240,22910-50088-415-13,10,,,,,,,,,,,,,21
22SEP2022,22910-51084-415-14,253,22910-51084-415-14,10,,,,,,,,,,,,,22
22SEP2022,22910-51516-415-8,260,22910-51516-415-8,10,,,,,,,,,,,,,23
22SEP2022,22910-56604-415-7,327,22910-56604-415-7,10,,,,,,,,,,,,,24
22SEP2022,22910-60564-215-4,382,22910-60564-215-4,8,,,,,,,,,,,,,25
22SEP2022,22910-60888-415-13,384,22910-60888-415-13,10,,,,,,,,,,,,,26
22SEP2022,22910-61884-415-14,397,22910-61884-415-14,10,,,,,,,,,,,,,27
22SEP2022,22910-62316-415-8,404,22910-62316-415-8,10,,,,,,,,,,,,,28
22SEP2022,22910-63684-419-14,421,22910-63684-419-14,10,,,,,,,,,,,,,29
22SEP2022,22910-65754-215-3,451,22910-65754-215-3,8,,,,,,,,,,,,,30
22SEP2022,22910-67404-415-7,471,22910-67404-415-7,10,,,,,,,,,,,,,31
22SEP2022,22910-68184-405-14,480,22910-68184-405-14,10,,,,,,,,,,,,,32
22SEP2022,22910-71382-215-4,516,22910-71382-215-4,8,,,,,,,,,,,,,33
22SEP2022,22910-71748-415-13,520,22910-71748-415-13,10,,,,,,,,,,,,,34
22SEP2022,22910-72852-415-14,529,22910-72852-415-14,10,,,,,,,,,,,,,35
22SEP2022,22910-73284-415-8,532,22910-73284-415-8,10,,,,,,,,,,,,,36
22SEP2022,22910-76650-215-3,547,22910-76650-215-3,8,,,,,,,,,,,,,37
22SEP2022,22910-82860-317-1,576,22910-82860-317-1,10,,,,,,,,,,,,,38
22SEP2022,286/ 3: 5:19-961,2,286/ 3: 5:19-961,,5,,,,,,,,,,,,39
22SEP2022,293/ 3: 4:17-960,1,293/ 3: 4:17-960,,5,,,,,,,,,,,,40
22SEP2022,368/ 4:36: 1-101,600,22910-16284-101-5,10,10,0,376,1604,1539,1606,1723,1512,1509,1901,1806,343,41
22SEP2022,369/ 4:42:60-109,3,369/ 4:42:60-109,,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,42
22SEP2022,369/ 5: 3:10-109,619,22910-18264-109-5,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,43
22SEP2022,369/ 6:28:47-109,682,22910-23400-109-6,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,44
22SEP2022,369/ 7:57:31-109,759,22910-29064-109-5,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,45
22SEP2022,369/ 9:29:13-109,826,22910-34200-109-6,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,46
22SEP2022,369/10:55: 9-109,103,22910-39864-109-5,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,47
22SEP2022,369/12:29:10-109,171,22910-45000-109-6,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,48
22SEP2022,369/14: 3: 8-109,250,22910-50664-109-5,10,9,1,3033,4243,4059,4090,4031,4063,4043,4051,3024,,49
