DayType,RevDate,TS,SchDate,SchCode,SDispatch,STrain,SRoute,SLength,RunOrder,SOrigin,SDest,SDO,SDC,LastStation,LinkMiles,RunTime,Dwell,Key,Order,TotalRunTime,TotalDwell,RemainingDwell,RemainingRunTime,RemainingRecoveryTime,RUNKEY,Train,Length,Route,DO,DC,Origin,Dest,SDisp,GateEntries,GateExits,TrainEntries,TrainExits,TransfersOff,TransfersOn,Location,LastLoc,OnePassups,MultiPassups,TrackNumber,ReverseRun,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,NoService,Flow,LinkRunDelay,Lateness,DwellDelay,PL,TotalPatronsDO,TotalPatronsDC,Destination,Dir,Exits,HPOT,LPOT,UPOT,Color,SRK,ScheduleNote,Delay,Delayed,FOTF,EOL
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,21/10: 9:38-713,713,10,770,10:28:13,10:28:13,C80,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3079,4111,4018,4165,4016,3081,4027,4034,4052,3157,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,21/10: 9:38-713,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,23/ 6:41:48-325,325,10,340,6:42:42,6:42:42,W40,Y10,"",0,0,0,0,0,0,W40,"",0,0,2,1,3034,4058,4175,4118,4032,4072,4151,4035,4030,3020,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,23/ 6:41:48-325,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,23/ 6:41:48-325,325,10,340,6:56:06,6:56:06,W40,Y10,"",0,0,0,0,0,0,Y10,W40,0,0,1,1,3034,4058,4175,4118,4032,4072,4151,4035,4030,3020,0,0,0,0,0,0,0,0,"",1,,,,,Unscheduled,23/ 6:41:48-325,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,23/18:23:34-725,725,10,770,18:26:19,18:26:19,C80,C60,"",0,0,0,0,0,0,C80,"",0,0,1,-1,3034,4058,4175,4118,4032,4072,4151,4035,4030,3020,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,23/18:23:34-725,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,23/18:23:34-725,725,10,770,18:35:53,18:35:53,C80,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,3034,4058,4175,4118,4032,4072,4151,4035,4030,3020,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,23/18:23:34-725,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,23/18:23:34-725,725,10,770,18:38:55,18:38:55,C80,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3034,4058,4175,4118,4032,4072,4151,4035,4030,3020,1,0,0,0,0,6,0,0,"",2,,,,,Unscheduled,23/18:23:34-725,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/ 6:44:38-323,323,10,2,6:45:25,6:45:25,Y10,C80,6:57:06,0,0,0,0,0,0,Y10,"",0,0,3,-1,322,1892,1702,1772,394,1589,1519,1653,1761,1274,0,0,0,0,0,2,0,0,"",2,,,,,Yellow,24/ 6:44:38-323,"",0,0,0,337
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/ 6:44:38-323,323,10,2,6:48:35,6:48:35,Y10,C80,6:57:06,0,0,0,0,0,0,W30,Y10,0,0,2,1,322,1892,1702,1772,394,1589,1519,1653,1761,1274,0,0,0,0,0,0,0,0,"",2,,,,,Yellow,24/ 6:44:38-323,"",0,0,0,337
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/ 6:44:38-323,323,10,2,6:50:54,6:50:54,Y10,C80,6:57:06,0,0,0,0,0,0,W20,W30,0,0,2,1,322,1892,1702,1772,394,1589,1519,1653,1761,1274,0,0,0,0,0,3,0,0,"",2,,,,,Yellow,24/ 6:44:38-323,"",0,0,0,337
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/ 6:44:38-323,323,10,2,6:54:06,6:54:06,Y10,C80,6:57:06,0,0,0,0,0,0,W10,W20,0,0,2,1,322,1892,1702,1772,394,1589,1519,1653,1761,1274,0,0,0,0,0,2,0,0,"",2,,,,,Yellow,24/ 6:44:38-323,"",0,0,0,337
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/14:45: 1-723,723,10,770,14:45:14,14:45:14,C80,C60,"",0,0,0,0,0,0,C80,"",0,0,1,-1,,,,,,,,,,,1,0,0,0,0,3,0,0,"",2,,,,,Unscheduled,24/14:45: 1-723,"",0,0,,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/14:45: 1-723,723,10,770,14:51:38,14:51:38,C80,C60,"",0,0,0,0,0,0,C70,C80,0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,24/14:45: 1-723,"",0,0,,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,24/14:45: 1-723,723,10,770,14:53:51,14:53:51,C80,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,,,,,,,,,,,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,24/14:45: 1-723,"",0,0,,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,30/14:28:25-112,112,10,910,14:29:29,14:29:29,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,402,1830,1596,1607,1609,1829,1668,1773,1869,1225,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,30/14:28:25-112,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,30/14:28:25-112,112,10,910,14:39:51,14:39:51,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,402,1830,1596,1607,1609,1829,1668,1773,1869,1225,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,30/14:28:25-112,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,30/14:28:25-112,112,10,910,14:47:12,14:47:12,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,402,1830,1596,1607,1609,1829,1668,1773,1869,1225,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,30/14:28:25-112,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,30/14:28:25-112,112,10,910,14:53:23,14:53:23,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,402,1830,1596,1607,1609,1829,1668,1773,1869,1225,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,30/14:28:25-112,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,30/14:28:25-112,112,10,910,14:57:18,14:57:18,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,2,1,402,1830,1596,1607,1609,1829,1668,1773,1869,1225,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,30/14:28:25-112,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,34/11:59:14-102,102,10,910,12:00:18,12:00:18,S50,A80,"",0,0,0,0,0,0,S50,"",0,0,2,1,376,1807,1552,1812,1744,1808,1740,1690,1672,329,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,34/11:59:14-102,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,34/11:59:14-102,102,10,910,12:07:56,12:07:56,S50,A80,"",0,0,0,0,0,0,S40,S50,0,0,2,1,376,1807,1552,1812,1744,1808,1740,1690,1672,329,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,34/11:59:14-102,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,34/11:59:14-102,102,10,910,12:18:41,12:18:41,S50,A80,"",0,0,0,0,0,0,S20,S40,0,0,2,1,376,1807,1552,1812,1744,1808,1740,1690,1672,329,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,34/11:59:14-102,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,34/11:59:14-102,102,10,910,12:23:51,12:23:51,S50,A80,"",0,0,0,0,0,0,A90,S20,0,0,2,1,376,1807,1552,1812,1744,1808,1740,1690,1672,329,1,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,34/11:59:14-102,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,34/11:59:14-102,102,10,910,12:26:57,12:26:57,S50,A80,"",0,0,0,0,0,0,A80,A90,0,0,2,1,376,1807,1552,1812,1744,1808,1740,1690,1672,329,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,34/11:59:14-102,"",0,0,0,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,37/ 1: 2:12-303,303,10,770,25:02:31,25:02:31,C70,C60,"",0,0,0,0,0,0,C70,"",0,0,2,1,3068,4036,4168,4137,3065,3073,4070,4040,4161,3143,1,0,0,0,0,2,0,0,"",2,,,,,Unscheduled,37/ 1: 2:12-303,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,37/ 1: 2:12-303,303,10,770,25:04:43,25:04:43,C70,C60,"",0,0,0,0,0,0,C60,C70,0,0,2,1,3068,4036,4168,4137,3065,3073,4070,4040,4161,3143,1,0,0,0,0,4,0,0,"",2,,,,,Unscheduled,37/ 1: 2:12-303,"",0,0,1,
Saturday,05NOV2022,07NOV1922:08:00:03.000000,12SEP2022,SA,"",,,,,"","","","","",,,,"",,,,,,,37/ 1:49:50-303,303,10,770,25:50:44,25:50:44,C88,C80,"",0,0,0,0,0,0,C88,"",0,0,2,1,,,,,,,,,,,0,0,0,0,0,0,0,0,"",2,,,,,Unscheduled,37/ 1:49:50-303,"",0,0,,
