RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
13OCT2022,1,814/ 4:35:20-109,,,,,213
13OCT2022,2,818/ 4:40:16-305,,,,,238
13OCT2022,3,820/ 4:44:38-111,,,,,250
13OCT2022,4,827/ 4:48:24-315,73,11,17,16,299
13OCT2022,5,828/ 4:52:24-203,,,,,309
13OCT2022,6,832/ 4:56:13-319,,,,,336
13OCT2022,7,835/ 4:58:40-307,,,,,358
13OCT2022,8,847/ 5: 8:29-309,,,,,413
13OCT2022,9,864/ 5:19:22-300,,,,,467
13OCT2022,10,867/ 5:23:56-311,,,,,477
13OCT2022,11,872/ 5:30:42-918,,,,,505
13OCT2022,12,880/ 5:37:23-325,,,,,564
13OCT2022,13,900/ 6:21:26-101,,,,,621
13OCT2022,14,912/ 7: 9:11-955,,,,,650
13OCT2022,15,866/ 6:43:49-951,,,,,475
13OCT2022,16,924/ 7:50:43-100,,,,,679
13OCT2022,17,814/ 8: 5: 8-110,,,,,216
13OCT2022,18,926/ 9:32:54-401,,,,,691
13OCT2022,19,956/ 9:54: 4-321,,,,,755
13OCT2022,20,980/11: 1:21-520,,,,,821
13OCT2022,21,888/13:16: 3-909,,,,,590
13OCT2022,22,865/13:29: 6-975,,,,,474
13OCT2022,23,878/15: 1:52-955,,,,,560
13OCT2022,24,40/15:16:10-960,,,,,123
13OCT2022,25,853/15:39:39-124,,,,,434
13OCT2022,26,921/15:52:15-713,,,,,672
13OCT2022,27,50/15:56:44-317,,,,,152
13OCT2022,28,847/16:20: 7-717,,,,,420
13OCT2022,29,59/16:32:32-205,,,,,168
13OCT2022,30,61/16:32:19-918,,,,,174
13OCT2022,31,44/17: 3:10-605,,,,,138
13OCT2022,32,825/17:45:21-703,,,,,295
13OCT2022,33,87/18:31:30-313,,,,,497
13OCT2022,34,90/18:46:43-315,,,,,620
13OCT2022,35,960/19: 0:37-713,,,,,774
13OCT2022,36,900/19: 2: 9-101,,,,,630
13OCT2022,37,824/19:10:35-103,,,,,286
13OCT2022,38,827/19:15:40-715,,,,,308
13OCT2022,39,841/19:24:56-105,,,,,405
13OCT2022,40,816/19:40:24-107,,,,,237
13OCT2022,41,820/19:53:60-109,,,,,261
13OCT2022,42,815/20: 4:31-309,,,,,226
13OCT2022,43,924/20:12:60-111,,,,,688
13OCT2022,44,872/20:15:17-323,,,,,514
13OCT2022,45,97/20:27:39-209,,,,,800
13OCT2022,46,98/20:44:25-315,,,,,820
13OCT2022,47,103/21: 4:49-213,,,,,10
13OCT2022,48,61/21: 0:27-703,,,,,177
13OCT2022,49,818/21:14:29-305,,,,,249
13OCT2022,50,106/21:27:52-217,,,,,14
13OCT2022,51,123/ 0:18:27-215,,,,,28
13OCT2022,52,880/ 0:48:42-303,,,,,563
13OCT2022,53,835/ 1:14:15-307,,,,,357
13OCT2022,54,867/ 2:18: 2-311,,,,,476
13OCT2022,55,874/ 2:26:52-325,,,,,527
13OCT2022,56,831\ 9:57:28-113,104,0,11,8,335
13OCT2022,57,832/ 9:58:27-319,331,1,17,2,340
13OCT2022,58,934/10: 0:51-221,139,0,7,0,707
13OCT2022,59,932/ 9:53:12-405,102,1,2,1,705
13OCT2022,60,900/10: 2:55-101,126,0,6,3,624
13OCT2022,61,961/10: 0:24-209,57,0,4,0,775
13OCT2022,62,840/10: 6: 8-513,119,1,5,2,387
13OCT2022,63,937/10: 8:38-409,6,,3,3,715
13OCT2022,64,935/10:11:33-407,9,,3,3,710
13OCT2022,65,835/10: 4:16-307,209,2,9,5,362
13OCT2022,66,964/10:10:13-419,219,0,18,4,777
13OCT2022,67,966/10:13:51-503,64,0,1,0,783
13OCT2022,68,31/10:12:41-115,113,0,5,2,102
13OCT2022,69,956/10: 9:33-321,350,159,143,122,756
13OCT2022,70,936/10:15:51-223,123,30,28,26,713
13OCT2022,71,935/10:15:49-407,159,7,9,6,711
13OCT2022,72,824/10:16:13-103,170,0,11,2,280
13OCT2022,73,965/10:17:56-211,91,2,10,3,781
13OCT2022,74,875/10:20:20-515,112,1,16,9,546
13OCT2022,75,942/10:24:51-411,7,,0,0,722
13OCT2022,76,937/10:18:35-409,7,,0,0,716
13OCT2022,77,815/10:15:34-309,229,23,13,5,220
13OCT2022,78,967/10:22:29-421,210,0,7,1,795
13OCT2022,79,860/10:25:57-505,90,0,4,0,445
13OCT2022,80,865/10:28:50-117,139,0,3,2,472
13OCT2022,81,872/10:27:32-323,250,0,11,1,508
13OCT2022,82,938/10:34:10-201,65,4,4,2,718
13OCT2022,83,937/10:33:14-409,167,25,30,19,717
13OCT2022,84,970/10:32:53-213,64,0,5,2,801
13OCT2022,85,841/10:28:29-105,152,0,13,1,399
13OCT2022,86,890/10:44:55-517,97,11,13,9,596
13OCT2022,87,946/10:37:44-413,2,,0,0,729
13OCT2022,88,942/10:32:17-411,4,,0,0,723
13OCT2022,89,867/10:36:10-311,242,87,105,83,481
13OCT2022,90,972/10:41: 9-423,145,0,11,4,803
13OCT2022,91,873/10:35:56-507,93,0,1,0,519
13OCT2022,92,822/10:44: 2-119,100,0,7,1,266
13OCT2022,93,874/10:42: 6-325,260,0,11,2,532
13OCT2022,94,943/10:45:52-203,101,0,6,2,727
13OCT2022,95,942/10:47:18-411,129,2,8,5,724
13OCT2022,96,816/10:48:57-107,129,0,2,0,231
13OCT2022,97,975/10:47:31-215,91,0,11,10,807
13OCT2022,98,861/11: 0:57-519,75,17,16,11,457
13OCT2022,99,22931-39090-519-12,,,,,60
13OCT2022,100,949/10:54:50-415,7,,0,0,735
13OCT2022,101,946/10:52: 9-413,1,,0,0,730
13OCT2022,102,921/10:52: 8-313,198,0,14,3,669
13OCT2022,103,977/10:55:28-401,194,0,4,2,809
13OCT2022,104,888/10:51:15-509,94,0,7,0,588
13OCT2022,105,834/10:58:52-121,98,0,13,4,351
13OCT2022,106,880/10:58:56-301,255,12,23,12,568
13OCT2022,107,948/11: 3:39-205,158,61,72,66,733
13OCT2022,108,946/11: 2:14-413,136,1,10,1,731
13OCT2022,109,978/10:59:31-217,59,1,5,2,813
13OCT2022,110,820/11: 3:40-109,94,36,46,40,255
13OCT2022,111,954/11: 9:22-501,127,2,12,6,742
13OCT2022,112,955/11: 9:50-417,5,,1,0,751
13OCT2022,113,949/11:10:11-415,4,,0,0,736
13OCT2022,114,827/11:10:10-315,189,0,10,3,303
13OCT2022,115,979/11: 5:22-403,213,0,11,5,815
13OCT2022,116,830/11: 7:52-511,107,0,20,0,320
13OCT2022,117,853/11:14:58-123,98,0,1,0,431
13OCT2022,118,825/11:13:20-303,275,0,6,2,291
13OCT2022,119,952/11:12:38-207,107,0,3,0,740
13OCT2022,120,949/11:18:14-415,121,2,7,4,737
13OCT2022,121,924/11:15:14-111,118,0,7,1,682
13OCT2022,122,983/11:17:56-219,59,0,6,1,822
13OCT2022,123,966/11:20:55-503,68,0,5,2,784
13OCT2022,124,964/11:23:43-419,10,,1,0,778
13OCT2022,125,955/11:17:30-417,4,,3,2,752
13OCT2022,126,847/11:17:28-317,215,20,33,28,417
13OCT2022,127,985/11:28:30-405,172,0,5,3,824
13OCT2022,128,840/11:22:22-513,110,11,32,23,388
13OCT2022,129,900/11:28:48-101,96,0,1,0,625
13OCT2022,130,818/11:27:16-305,248,0,14,7,243
13OCT2022,131,961/11:29:34-209,94,0,4,1,776
13OCT2022,132,955/11:33: 1-417,116,2,4,2,753
13OCT2022,133,986/11:30:35-221,80,0,0,0,828
13OCT2022,134,831/11:26:26-113,111,0,4,0,332
13OCT2022,135,860/11:34:31-505,90,0,7,1,446
13OCT2022,136,967/11:39:50-421,1,,0,0,796
13OCT2022,137,964/11:30:50-419,5,,1,1,779
13OCT2022,138,832/11:37:22-319,250,0,10,3,341
13OCT2022,139,988/11:38:60-407,173,0,6,0,830
13OCT2022,140,875/11:37:29-515,98,0,7,0,547
13OCT2022,141,824/11:43:38-103,106,0,8,0,281
13OCT2022,142,835/11:42:26-307,242,0,13,4,363
13OCT2022,143,965/11:43:57-211,116,0,5,0,782
13OCT2022,144,964/11:45:49-419,145,4,13,6,780
13OCT2022,145,31/11:41:39-115,109,0,0,0,103
13OCT2022,146,989/11:54: 2-223,100,0,6,3,834
13OCT2022,147,873/11:51:26-507,93,0,3,0,520
13OCT2022,148,972/11:52:21-423,9,,0,0,804
13OCT2022,149,967/11:48:57-421,3,,1,1,797
13OCT2022,150,956/11:48:56-321,275,2,24,13,757
13OCT2022,151,991/11:55:55-409,165,0,10,1,836
13OCT2022,152,890/11:53:48-517,111,10,11,6,597
13OCT2022,153,841/11:58:12-105,158,0,19,8,400
13OCT2022,154,815/11:56:41-309,210,0,8,5,221
13OCT2022,155,970/12: 0:16-213,125,0,4,0,802
13OCT2022,156,967/12: 3:15-421,161,2,10,4,798
13OCT2022,157,865/11:57:21-117,122,0,4,0,473
13OCT2022,158,992/12: 5: 9-201,86,0,5,0,840
13OCT2022,159,888/12: 6:46-509,94,0,6,0,589
13OCT2022,160,977/12: 7:16-401,4,,0,0,810
13OCT2022,161,972/12: 5:56-423,4,,0,0,805
13OCT2022,162,872/12: 5:54-323,235,19,9,2,509
13OCT2022,163,993/12: 9:44-411,143,0,6,1,842
13OCT2022,164,861/12: 9:41-519,72,0,1,0,458
13OCT2022,165,816/12:12:57-107,106,0,7,0,232
13OCT2022,166,867/12:14: 3-311,225,1,8,4,482
13OCT2022,167,975/12:14:14-215,140,0,5,1,808
13OCT2022,168,972/12:16:58-423,199,5,16,12,806
13OCT2022,169,822/12: 9:31-119,134,0,5,1,267
13OCT2022,170,994/12:15:47-203,76,0,4,1,846
13OCT2022,171,830/12:20: 1-511,78,1,5,1,321
13OCT2022,172,979/12:24:50-403,4,,0,0,816
13OCT2022,173,977/12:25:30-401,7,,0,0,811
13OCT2022,174,874/12:16:60-325,242,30,38,30,533
13OCT2022,175,995/12:25:45-413,188,0,2,1,848
13OCT2022,176,954/12:22:49-501,85,0,1,0,743
13OCT2022,177,820/12:35:49-109,158,1,0,0,256
13OCT2022,178,921/12:27:34-313,195,0,10,0,670
13OCT2022,179,978/12:29: 1-217,111,0,6,1,814
13OCT2022,180,977/12:30: 4-401,149,6,20,13,812
13OCT2022,181,996/12:30:27-205,72,0,6,2,852
13OCT2022,182,834/12:25:31-121,117,0,2,0,352
13OCT2022,183,840/12:33:29-513,108,0,9,4,389
13OCT2022,184,985/12:41:53-405,2,,0,0,825
13OCT2022,185,979/12:30:52-403,2,,0,0,817
13OCT2022,186,880/12:32: 9-301,249,0,5,1,569
