RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
01NOV2022,1,40/ 4:37:21-317,,,,,514
01NOV2022,2,38/ 4:39:46-109,,,,,473
01NOV2022,3,40/ 4:43: 5-315,21,5,4,2,516
01NOV2022,4,42/ 4:45:35-111,,,,,545
01NOV2022,5,44/ 4:45:46-305,,,,,566
01NOV2022,6,56/ 4:53:22-203,,,,,634
01NOV2022,7,58/ 4:53:12-307,,,,,649
01NOV2022,8,80/ 5:21:49-309,,,,,761
01NOV2022,9,88/ 5:33:20-311,,,,,808
01NOV2022,10,89/ 5:34:51-918,,,,,820
01NOV2022,11,88/ 5:42:39-309,,,,,809
01NOV2022,12,97/ 5:42:27-325,,,,,844
01NOV2022,13,107/ 6:42:57-811,,,,,34
01NOV2022,14,93/ 6:53:45-950,,,,,842
01NOV2022,15,126/ 7:22:30-313,,,,,61
01NOV2022,16,89/ 7:43:49-918,,,,,821
01NOV2022,17,140/ 8: 3:29-918,,,,,88
01NOV2022,18,192/12:25:46-423,172,7,45,31,172
01NOV2022,19,226/12:32:40-123,,,,,221
01NOV2022,20,198/12:40:22-215,94,37,53,52,175
01NOV2022,21,201/12:48:18-217,,,,,181
01NOV2022,22,74/12:58:27-124,,,,,746
01NOV2022,23,251/13:57: 2-918,,,,,327
01NOV2022,24,78/13:58: 2-723,,,,,756
01NOV2022,25,43/14: 7:46-120,,,,,562
01NOV2022,26,62/14:21:26-121,,,,,667
01NOV2022,27,58/15:26: 2-709,,,,,656
01NOV2022,28,72/15:33:33-118,,,,,736
01NOV2022,29,62/15:50: 2-122,,,,,668
01NOV2022,30,38/15:51:45-109,502,108,150,134,482
01NOV2022,31,1/15:55:30-323,,,,,9
01NOV2022,32,309/16:34:14-102,,,,,393
01NOV2022,33,315/16:37:59-321,,,,,401
01NOV2022,34,82/17:26:10-725,,,,,787
01NOV2022,35,42/17:31:44-112,,,,,554
01NOV2022,36,226/19: 1: 2-101,,,,,226
01NOV2022,37,373/19: 3:31-317,,,,,462
01NOV2022,38,126/19:17:58-715,,,,,69
01NOV2022,39,45/19:33: 3-105,,,,,587
01NOV2022,40,159/19:35: 2-717,,,,,125
01NOV2022,41,65/19:40:45-107,,,,,682
01NOV2022,42,44/20: 4:19-309,,,,,576
01NOV2022,43,38/20:11:18-111,,,,,485
01NOV2022,44,52/20:13:27-323,,,,,623
01NOV2022,45,372/20:29:29-209,,,,,460
01NOV2022,46,251/20:45:37-315,,,,,331
01NOV2022,47,379/21: 1:58-213,,,,,472
