RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
01NOV2022,1/ 0: 9:16-325,601,22950-87054-325-1,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,1
01NOV2022,1/ 2: 4:52-325,58,1/ 2: 4:52-325,,10,,,,,,,,,,,,2
01NOV2022,1/ 4:47:30-317,618,22950-17844-317-2,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,3
01NOV2022,1/ 6:26:49-317,697,22950-23442-317-1,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,4
01NOV2022,1/ 8: 5:46-317,779,22950-29544-317-2,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,5
01NOV2022,1/ 9:48:37-319,60,22950-36042-319-1,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,6
01NOV2022,1/11:46: 3-319,141,22950-42144-319-2,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,7
01NOV2022,1/13:23:21-321,229,22950-48642-321-1,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,8
01NOV2022,1/15:55:30-323,31,1/15:55:30-323,,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,9
01NOV2022,1/17:19:33-325,410,22950-62142-325-1,10,10,,,,,,,,,,,,10
01NOV2022,1/18:50:39-325,489,22950-68244-325-2,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,11
01NOV2022,1/20:29:20-325,542,22950-73800-325-1,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,12
01NOV2022,1/22: 0:49-325,567,22950-79224-325-14,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,13
01NOV2022,1/22:10:38-325,573,22950-80562-325-13,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,14
01NOV2022,1/22:27:58-325,574,22950-80994-325-2,10,10,0,1251,1840,1838,1671,314,349,1669,1649,1850,1239,15
01NOV2022,100/ 5:47:48-509,669,22950-21516-509-11,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,16
01NOV2022,100/ 7: 6: 5-509,727,22950-25608-509-12,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,17
01NOV2022,100/ 8:21:32-509,794,22950-30516-509-11,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,18
01NOV2022,100/ 9:36:44-509,850,22950-34608-509-12,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,19
01NOV2022,100/10:50:43-509,107,22950-39516-509-11,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,20
01NOV2022,100/12:10:10-509,162,22950-43608-509-12,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,21
01NOV2022,100/13:22:21-509,227,22950-48516-509-11,10,10,0,359,1909,1865,1729,1620,1564,1520,1588,1898,379,22
01NOV2022,101/ 5:55:12-421,673,22950-21816-421-8,10,9,0,1242,1571,1767,1533,1522,1650,1506,1595,1241,,23
