RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
12OCT2022,22930-16284-101-5,597,22930-16284-101-5,10,,,,,,,,,,,,,1
12OCT2022,22930-16866-313-2,598,22930-16866-313-2,10,,,,,,,,,,,,,2
12OCT2022,22930-19800-101-6,637,22930-19800-101-6,10,,,,,,,,,,,,,3
12OCT2022,22930-21642-313-1,657,22930-21642-313-1,10,,,,,,,,,,,,,4
12OCT2022,22930-23454-217-3,682,22930-23454-217-3,8,,,,,,,,,,,,,5
12OCT2022,22930-28716-505-11,752,22930-28716-505-11,10,,,,,,,,,,,,,6
12OCT2022,22930-31890-503-12,796,22930-31890-503-12,10,,,,,,,,,,,,,7
12OCT2022,22930-33984-401-14,822,22930-33984-401-14,10,,,,,,,,,,,,,8
12OCT2022,22930-51540-111-5,259,22930-51540-111-5,10,,,,,,,,,,,,,9
12OCT2022,22930-56700-111-6,327,22930-56700-111-6,10,,,,,,,,,,,,,10
12OCT2022,22930-61254-205-3,389,22930-61254-205-3,8,,,,,,,,,,,,,11
12OCT2022,22930-62340-111-5,403,22930-62340-111-5,10,,,,,,,,,,,,,12
12OCT2022,22930-63216-417-8,414,22930-63216-417-8,10,,,,,,,,,,,,,13
12OCT2022,22930-66864-205-4,464,22930-66864-205-4,8,,,,,,,,,,,,,14
12OCT2022,22930-67500-111-6,471,22930-67500-111-6,10,,,,,,,,,,,,,15
12OCT2022,22930-68184-405-14,478,22930-68184-405-14,10,,,,,,,,,,,,,16
12OCT2022,22930-68322-417-7,481,22930-68322-417-7,10,,,,,,,,,,,,,17
12OCT2022,22930-88284-317-14,595,22930-88284-317-14,10,,,,,,,,,,,,,18
12OCT2022,435/ 4:39:50-301,599,22930-16926-301-1,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,19
12OCT2022,435/ 6: 2:33-301,664,22930-22344-301-2,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,20
12OCT2022,435/ 7:42:23-301,741,22930-27942-301-1,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,21
12OCT2022,435/ 9:22:41-301,823,22930-34044-301-2,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,22
12OCT2022,435/10:58:19-301,100,22930-39642-301-1,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,23
12OCT2022,435/12:34:13-301,180,22930-45744-301-2,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,24
12OCT2022,435/14:12:51-301,256,22930-51342-301-1,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,25
12OCT2022,435/15:47:40-301,336,22930-57444-301-2,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,26
12OCT2022,435/17:28:57-301,412,22930-63042-301-1,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,27
12OCT2022,435/19: 5:29-301,489,22930-69144-301-2,10,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,28
12OCT2022,435/20:45: 4-301,36,435/20:45: 4-301,,10,1,3127,4111,4195,4070,3073,3093,4224,4146,4161,3143,29
12OCT2022,438/ 4:37:25-109,1,438/ 4:37:25-109,,10,,,,,,,,,,,,30
12OCT2022,438/ 5: 0:47-109,615,22930-18264-109-5,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,31
12OCT2022,438/ 6:27: 3-109,679,22930-23400-109-6,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,32
12OCT2022,438/ 7:55: 1-109,757,22930-29064-109-5,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,33
12OCT2022,438/ 9:28: 5-109,826,22930-34200-109-6,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,34
12OCT2022,438/11: 4:21-109,103,22930-39864-109-5,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,35
12OCT2022,438/12:27:54-109,171,22930-45000-109-6,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,36
12OCT2022,438/14: 1:17-109,247,22930-50664-109-5,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,37
12OCT2022,438/15:36:25-109,315,22930-55800-109-6,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,38
12OCT2022,438/16:56:26-109,392,22930-61464-109-5,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,39
12OCT2022,438/18:29:38-109,459,22930-66600-109-6,10,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,40
12OCT2022,438/19:54:54-109,31,438/19:54:54-109,,10,1,3033,4055,4004,4013,3140,4046,4215,4205,4021,3054,41
12OCT2022,439/ 4:40:20-305,2,439/ 4:40:20-305,,10,,,,,,,,,,,,42
12OCT2022,439/ 5: 0:33-305,612,22930-18036-305-1,10,10,1,3034,4025,4056,4042,4252,4188,4207,4096,4126,3107,43
12OCT2022,439/ 6:36:21-305,689,22930-24144-305-2,10,10,1,3034,4025,4056,4042,4252,4188,4207,4096,4126,3107,44
12OCT2022,439/ 8:14: 6-305,766,22930-29742-305-1,10,10,1,3034,4025,4056,4042,4252,4188,4207,4096,4126,3107,45
12OCT2022,439/ 9:47:15-305,847,22930-35844-305-2,10,10,1,3034,4025,4056,4042,4252,4188,4207,4096,4126,3107,46
12OCT2022,439/11:27:55-305,124,22930-41442-305-1,10,10,1,3034,4025,4056,4042,4252,4188,4207,4096,4126,3107,47
