RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
03SEP2022,0/15:44:45-205,230,22891-56586-205-3,8,8,0,1226,1890,1612,1843,1688,1693,1548,1270,,,1
03SEP2022,1/15:47:47-211,233,22891-56922-211-4,8,8,,,,,,,,,,,,2
03SEP2022,11/16:42:20-209,261,22891-60186-209-3,8,8,0,1245,1774,1908,1615,1817,1828,1751,421,,,3
03SEP2022,13/16:43:25-205,265,22891-60576-205-4,8,8,0,1226,1890,1612,1843,1688,1693,1548,1270,,,4
03SEP2022,15/16:52:52-105,276,22891-61752-105-5,10,10,1,3046,4021,4101,4116,3149,3134,4243,4204,4013,3040,5
03SEP2022,15/18: 7:33-105,307,22891-65256-105-6,10,10,1,3046,4021,4101,4116,3149,3134,4243,4204,4013,3040,6
03SEP2022,16/16:56:13-409,270,22891-61242-409-7,10,10,0,1260,1703,1637,1716,1522,1506,1684,1619,1715,1164,7
03SEP2022,16/18:13: 8-409,308,22891-65586-409-13,10,10,0,1260,1703,1637,1716,1522,1506,1684,1619,1715,1164,8
03SEP2022,16/18:17:55-409,316,22891-66618-409-14,10,10,,,,,,,,,,,,9
03SEP2022,16/18:34:39-409,321,22891-67032-409-8,10,10,0,1260,1703,1637,1716,1522,1506,1684,1619,1715,1164,10
03SEP2022,18/17:12:50-211,278,22891-61986-211-3,8,8,,,,,,,,,,,,11
03SEP2022,2/15:55:41-101,243,22891-58152-101-5,10,10,1,3136,4055,4057,4085,4222,4210,4054,4019,4062,3147,12
03SEP2022,2/17: 7: 3-101,274,22891-61626-101-6,10,10,1,3136,4055,4057,4085,4222,4210,4054,4019,4062,3147,13
03SEP2022,22/17:19:28-207,282,22891-62376-207-4,8,8,0,1269,1641,1587,1740,1538,1709,1523,1243,,,14
03SEP2022,22891-23706-221-4,469,22891-23706-221-4,8,,,,,,,,,,,,,15
03SEP2022,22891-45018-409-14,125,22891-45018-409-14,10,,,,,,,,,,,,,16
03SEP2022,22891-55572-313-2,219,22891-55572-313-2,10,,,,,,,,,,,,,17
03SEP2022,22891-61254-313-1,272,22891-61254-313-1,10,,,,,,,,,,,,,18
03SEP2022,22891-63060-317-1,288,22891-63060-317-1,10,,,,,,,,,,,,,19
