RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
12AUG2022,1,54/ 4:26: 7-105,,,,,497
12AUG2022,2,63/ 4:36:37-303,,,,,517
12AUG2022,3,65/ 4:41: 1-107,,,,,542
12AUG2022,4,75/ 4:53:31-511,,,,,592
12AUG2022,5,76/ 4:56:30-305,,,,,608
12AUG2022,6,85/ 5: 0:25-203,,,,,711
12AUG2022,7,99/ 5: 8: 5-111,,,,,854
12AUG2022,8,97/ 5: 3:58-307,,,,,812
12AUG2022,9,108/ 5:20:13-113,,,,,30
12AUG2022,10,119/ 5:23:38-309,,,,,63
12AUG2022,11,128/ 5:35:29-311,,,,,121
12AUG2022,12,129/ 5:38:58-115,,,,,134
12AUG2022,13,135/ 5:41:13-918,,,,,159
12AUG2022,14,147/ 5:54:44-117,,,,,175
12AUG2022,15,164/ 6:11:35-119,,,,,213
12AUG2022,16,177/ 6:24:51-121,,,,,236
12AUG2022,17,184/ 6:37:42-123,,,,,252
12AUG2022,18,99/ 7:17:45-111,,,,,857
12AUG2022,19,125/ 7:20:37-721,,,,,109
12AUG2022,20,218/ 7:43: 5-918,,,,,297
12AUG2022,21,99/ 7:43:43-111,,,,,858
12AUG2022,22,99/ 8: 7:24-111,,,,,859
12AUG2022,23,281/ 9:46:52-225,,,,,409
12AUG2022,24,253/10:16:17-625,,,,,386
12AUG2022,25,67/11:22:19-701,,,,,562
12AUG2022,26,502/11:46:12-918,,,,,486
12AUG2022,27,442/11:50: 4-405,,,,,475
12AUG2022,28,442/12:17:56-405,,,,,476
12AUG2022,29,737/13: 8:56-953,,,,,588
12AUG2022,30,751/13:19:34-957,,,,,604
12AUG2022,31,751/13:32:41-957,,,,,605
12AUG2022,32,762/13:48:37-323,,,,,627
12AUG2022,33,54/13:55:44-106,,,,,504
12AUG2022,34,779/14: 9: 6-723,,,,,650
12AUG2022,35,82/14:53: 9-717,,,,,690
12AUG2022,36,82/14:58:18-717,,,,,691
12AUG2022,37,872/16: 3: 6-317,,,,,732
12AUG2022,38,177/16: 2:33-120,,,,,243
12AUG2022,39,901/16:42: 4-317,,,,,755
12AUG2022,40,135/16:30:27-717,,,,,166
12AUG2022,41,98/17:17:37-723,,,,,849
12AUG2022,42,950/17:51:48-305,,,,,797
12AUG2022,43,108/17:53:17-113,,,,,39
12AUG2022,44,76/18:19:40-705,,,,,617
12AUG2022,45,129/18:19:58-117,,,,,143
12AUG2022,46,147/18:38: 9-119,,,,,184
12AUG2022,47,84/19:33:16-101,,,,,710
12AUG2022,48,964/19:36:15-601,,,,,809
12AUG2022,49,64/19:39:46-103,,,,,541
12AUG2022,50,65/20: 8: 9-107,,,,,553
12AUG2022,51,76/20:10:26-323,,,,,618
12AUG2022,52,115/20:17:56-321,,,,,55
12AUG2022,53,23/20:29:25-209,,,,,359
12AUG2022,54,762/20:36: 7-723,,,,,630
12AUG2022,55,119/20:36:56-311,,,,,73
12AUG2022,56,99/21:11: 2-111,,,,,868
12AUG2022,57,502/21:38:58-307,,,,,493
12AUG2022,58,63/22:11:43-918,,,,,528
12AUG2022,59,76/20:26: 9-323,187,1,26,5,620
12AUG2022,60,126/22:22:54-625,,,,,113
12AUG2022,61,167/22:39:41-317,,,,,224
12AUG2022,62,135/22:43:52-201,,,,,168
12AUG2022,63,145/22:52:37-603,,,,,174
12AUG2022,64,901/23:10:57-717,,,,,761
12AUG2022,65,122/23:32:29-500,,,,,94
12AUG2022,66,950/23:48:41-305,,,,,801
12AUG2022,67,169/ 0:25: 2-215,,,,,226
12AUG2022,68,391/ 0:45:29-301,,,,,447
12AUG2022,69,905/ 1:26:32-319,,,,,762
12AUG2022,70,974/ 1:37:15-517,,,,,832
12AUG2022,71,974/ 1:48:59-517,,,,,833
12AUG2022,72,97/ 1:55:26-309,,,,,811
12AUG2022,73,163/ 2:14:32-323,,,,,209
12AUG2022,74,103/ 9:58:53-317,318,145,125,107,14
12AUG2022,75,245/10: 0:25-221,121,59,58,54,380
12AUG2022,76,237/ 9:59:54-405,120,1,5,1,365
12AUG2022,77,297/10: 2: 9-209,99,21,38,29,417
12AUG2022,78,100/ 9:59: 1-501,71,0,1,0,5
12AUG2022,79,99/10: 4: 9-111,129,11,17,13,861
12AUG2022,80,184/10: 6: 9-123,117,12,25,20,255
12AUG2022,81,249/10: 4:18-407,6,,0,0,383
12AUG2022,82,256/10: 7:42-409,5,,0,0,388
12AUG2022,83,76/10: 4:16-305,201,21,29,21,612
12AUG2022,84,300/10:10:18-419,180,20,35,27,419
12AUG2022,85,107/10:11:47-513,89,1,15,2,25
12AUG2022,86,98/10:20: 5-319,317,102,112,114,845
12AUG2022,87,281/10:13: 8-225,49,20,21,19,410
12AUG2022,88,249/10:14:33-407,196,91,71,65,384
12AUG2022,89,302/10:17:28-211,84,15,25,24,423
12AUG2022,90,116/10:16:39-503,162,35,32,27,60
12AUG2022,91,108/10:23: 7-113,129,1,4,3,34
12AUG2022,92,84/10:23:26-101,157,22,39,39,704
12AUG2022,93,256/10:15:35-409,11,,2,2,389
12AUG2022,94,270/10:23: 4-411,3,,0,0,394
12AUG2022,95,97/10:17: 4-307,247,151,159,146,816
12AUG2022,96,304/10:26:29-421,171,0,11,10,425
12AUG2022,97,122/10:27:24-515,91,1,9,2,84
12AUG2022,98,115/10:31:11-321,233,76,62,38,49
12AUG2022,99,266/10:30:55-201,103,43,52,36,392
12AUG2022,100,256/10:30:59-409,93,32,25,22,390
12AUG2022,101,305/10:30:46-213,87,16,27,20,429
12AUG2022,102,124/10:28:51-505,64,13,17,10,99
12AUG2022,103,129/10:34:22-115,143,81,89,85,138
12AUG2022,104,64/10:39: 8-103,137,65,62,53,535
12AUG2022,105,270/10:29: 6-411,1,,3,3,395
12AUG2022,106,274/10:38:49-413,6,,0,0,400
12AUG2022,107,119/10:31:60-309,168,31,36,31,67
12AUG2022,108,316/10:40:19-423,236,44,61,47,431
12AUG2022,109,133/10:42:22-517,108,46,77,67,153
12AUG2022,110,127/10:45:34-323,310,97,131,108,118
12AUG2022,111,271/10:45:46-203,94,45,45,36,398
12AUG2022,112,270/10:44:20-411,115,6,13,6,396
12AUG2022,113,318/10:47: 5-215,74,12,15,11,435
12AUG2022,114,203/10:41:28-507,89,17,15,7,272
12AUG2022,115,147/10:51:30-117,90,8,27,14,179
12AUG2022,116,54/10:52:42-105,252,65,91,68,502
12AUG2022,117,274/10:44:21-413,1,,0,0,401
12AUG2022,118,278/10:54:50-415,1,,0,0,406
12AUG2022,119,128/10:48:32-311,158,21,33,24,125
12AUG2022,120,349/10:59:19-401,171,19,37,32,437
12AUG2022,121,152/10:59:24-519,52,0,6,4,191
12AUG2022,122,22869-39600-325-1,,,,,313
12AUG2022,123,277/10:59:16-205,102,55,43,38,404
12AUG2022,124,274/11: 1:14-413,106,27,29,24,402
12AUG2022,125,388/11: 7:51-217,102,11,26,13,445
12AUG2022,126,238/10:57:49-509,56,1,3,2,368
12AUG2022,127,164/11:10:36-119,125,11,16,15,217
12AUG2022,128,65/11: 8:26-107,93,5,11,8,547
12AUG2022,129,278/11: 5:48-415,3,,3,2,407
12AUG2022,130,290/11:14:18-417,5,,0,0,414
12AUG2022,131,135/11: 5:43-313,199,40,44,34,163
12AUG2022,132,395/11:11: 6-403,163,33,34,32,458
12AUG2022,133,100/11:15: 8-501,60,1,8,4,6
12AUG2022,134,391/11: 6:46-301,265,157,173,156,448
12AUG2022,135,282/11:15:28-207,95,41,33,26,412
12AUG2022,136,278/11:18:23-415,139,40,53,40,408
12AUG2022,137,411/11:17:13-219,61,11,13,13,466
12AUG2022,138,75/11:14:55-511,148,46,66,57,597
12AUG2022,139,177/11:32:39-121,82,17,21,17,240
12AUG2022,140,439/11:22:60-109,107,42,47,35,468
12AUG2022,141,290/11:19:17-417,2,,5,5,415
12AUG2022,142,300/11:27:47-419,2,,0,0,420
12AUG2022,143,82/11:26:51-315,152,43,45,41,688
12AUG2022,144,442/11:27:48-405,22,0,4,0,474
12AUG2022,145,22869-41244-405-7,,,,,314
12AUG2022,146,116/11:27:27-503,101,25,49,40,61
12AUG2022,147,63/11:27:41-303,275,92,95,69,522
12AUG2022,148,297/11:31: 7-209,79,5,17,13,418
12AUG2022,149,290/11:31:34-417,140,66,63,54,416
12AUG2022,150,473/11:33:42-221,98,9,24,17,480
12AUG2022,151,107/11:30:17-513,79,13,15,6,26
12AUG2022,152,184/11:38:18-123,100,5,14,9,256
12AUG2022,153,99/11:38:44-111,151,9,12,6,862
12AUG2022,154,300/11:39: 7-419,4,,0,0,421
12AUG2022,155,304/11:40:34-421,7,,0,0,426
12AUG2022,156,103/11:41:47-317,261,51,65,52,15
12AUG2022,157,487/11:40:50-407,204,71,72,68,482
12AUG2022,158,124/11:49:55-505,143,27,39,29,100
12AUG2022,159,76/11:43:15-305,236,47,50,40,613
12AUG2022,160,302/11:47:22-211,85,43,40,29,424
12AUG2022,161,300/11:46:16-419,185,61,52,40,422
12AUG2022,162,518/11:48: 3-225,92,17,23,18,495
12AUG2022,163,122/11:43:41-515,79,0,6,4,85
12AUG2022,164,84/11:55:14-101,110,10,15,14,705
12AUG2022,165,108/11:52:25-113,122,6,10,5,35
12AUG2022,166,304/11:54: 9-421,10,,0,0,427
12AUG2022,167,316/11:57:27-423,3,,0,0,432
12AUG2022,168,98/12: 0:23-319,269,110,99,89,846
12AUG2022,169,552/12: 3:22-409,215,110,85,82,505
12AUG2022,170,203/12: 2:35-507,93,15,37,27,273
12AUG2022,171,502/11:57:10-307,198,16,36,24,487
12AUG2022,172,305/12: 3: 2-213,151,72,60,45,430
12AUG2022,173,304/12:16:43-421,65,13,15,15,428
12AUG2022,174,583/12: 5:37-201,78,15,22,18,509
12AUG2022,175,133/12: 0:52-517,95,0,10,0,154
12AUG2022,176,64/12:10:30-103,87,16,21,18,536
12AUG2022,177,129/12:15:35-115,102,29,35,30,139
12AUG2022,178,316/12: 7:30-423,6,,2,2,433
12AUG2022,179,349/12:22: 9-401,8,,1,1,438
12AUG2022,180,115/12:10: 2-321,354,139,157,148,50
12AUG2022,181,622/12:13: 7-411,141,0,15,8,513
12AUG2022,182,238/12:15:27-509,121,0,7,0,369
12AUG2022,183,97/12:14:25-309,301,56,100,89,817
12AUG2022,184,318/12:20:21-215,100,42,41,34,436
12AUG2022,185,316/12:16:15-423,201,56,78,73,434
12AUG2022,186,635/12:19:18-203,89,11,15,11,529
12AUG2022,187,152/12:15:32-519,101,0,3,0,192
12AUG2022,188,54/12:23:13-105,131,9,10,5,503
12AUG2022,189,147/12:24: 9-117,110,24,27,18,180
12AUG2022,190,349/12:32:28-401,14,,9,8,439
12AUG2022,191,395/12:35:24-403,3,,0,0,459
12AUG2022,192,127/12:32:30-323,205,112,86,68,119
12AUG2022,193,22869-44814-323-2,,,,,315
12AUG2022,194,662/12:27: 4-413,138,0,3,2,554
12AUG2022,195,75/12:34:22-511,149,28,57,46,598
12AUG2022,196,119/12:25:39-311,170,35,52,43,68
12AUG2022,197,388/12:36:33-217,63,14,20,15,446
12AUG2022,198,349/12:39: 4-401,110,9,15,11,440
12AUG2022,199,672/12:32: 6-205,87,16,18,15,564
12AUG2022,200,675/12:32:23-501,142,23,42,38,566
12AUG2022,201,65/12:38:28-107,81,5,13,9,548
12AUG2022,202,164/12:40:18-119,92,30,40,30,218
12AUG2022,203,395/12:39:44-403,8,,0,0,460
