RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
28SEP2022,1,849/ 4:42:53-305,,,,,315
28SEP2022,2,848/ 4:43:42-317,45,13,11,9,304
28SEP2022,3,847/ 4:45:59-109,,,,,291
28SEP2022,4,857/ 4:55: 4-111,,,,,377
28SEP2022,5,870/ 4:58:46-307,,,,,447
28SEP2022,6,864/ 4:59:39-203,,,,,405
28SEP2022,7,882/ 5:10:47-309,,,,,505
28SEP2022,8,898/ 5:31:40-311,,,,,600
28SEP2022,9,895/ 5:30:48-323,,,,,590
28SEP2022,10,905/ 5:37:17-918,,,,,649
28SEP2022,11,910/ 5:45: 7-325,,,,,681
28SEP2022,12,854/ 6:27:47-103,,,,,344
28SEP2022,13,924/ 6:29:28-102,,,,,704
28SEP2022,14,840/ 6:27: 5-101,,,,,266
28SEP2022,15,877/ 7:41:37-503,403,0,10,4,484
28SEP2022,16,851/ 9:32:16-118,,,,,329
28SEP2022,17,877/ 9:27: 8-903,,,,,485
28SEP2022,18,973/ 9:50:46-321,,,,,805
28SEP2022,19,974/ 9:59:48-958,,,,,817
28SEP2022,20,938/10:27:55-918,,,,,734
28SEP2022,21,974/10:42: 8-958,,,,,818
28SEP2022,22,895/10:50:15-701,,,,,594
28SEP2022,23,911/10:59: 8-954,,,,,687
28SEP2022,24,3/11:31:33-918,,,,,156
28SEP2022,25,20/12:35: 6-957,,,,,88
28SEP2022,26,846/12:51: 6-715,,,,,290
28SEP2022,27,39/13:19:48-918,,,,,176
28SEP2022,28,891/12:50:47-505,64,0,7,0,574
28SEP2022,29,891/14:27:48-905,,,,,575
28SEP2022,30,856/14:29:60-703,,,,,376
28SEP2022,31,891/14:34: 2-905,,,,,576
28SEP2022,32,71/15: 4:37-918,,,,,238
28SEP2022,33,870/15:58:57-715,,,,,454
28SEP2022,34,89/16:39:20-918,,,,,558
28SEP2022,35,99/17: 8:35-301,,,,,843
28SEP2022,36,883/17:16:25-725,,,,,523
28SEP2022,37,841/17:30:48-701,,,,,284
28SEP2022,38,116/18: 4: 8-309,,,,,25
28SEP2022,39,117/18:13: 8-121,,,,,28
28SEP2022,40,882/18:29:38-709,,,,,514
28SEP2022,41,867/18:32:38-120,,,,,440
28SEP2022,42,885/18:42:59-123,,,,,533
28SEP2022,43,840/18:55:19-101,,,,,275
28SEP2022,44,854/19:10:48-103,,,,,353
28SEP2022,45,878/19:28:57-105,,,,,496
28SEP2022,46,858/19:40:28-107,,,,,399
28SEP2022,47,847/19:55: 0-109,,,,,302
28SEP2022,48,116/20:10:17-309,,,,,27
28SEP2022,49,61/20:11:35-111,,,,,219
28SEP2022,50,866/20:15:36-323,,,,,430
28SEP2022,51,857/20:24:25-113,,,,,388
28SEP2022,52,99/20:46:31-301,,,,,846
28SEP2022,53,135/21:22: 3-615,,,,,53
28SEP2022,54,848/21:30:46-315,,,,,314
28SEP2022,55,146/21:44:46-958,,,,,62
28SEP2022,56,136/21:41:14-217,,,,,55
28SEP2022,57,973/23:37:34-721,,,,,816
28SEP2022,58,153/ 0:12:15-215,,,,,69
28SEP2022,59,39/ 0:40:35-303,,,,,175
28SEP2022,60,3/ 1: 6: 1-307,,,,,155
28SEP2022,61,898/ 1:46:23-311,,,,,599
28SEP2022,62,89/ 2: 0: 6-325,,,,,557
28SEP2022,63,876/ 9:59:23-113,121,0,2,0,478
28SEP2022,64,852/ 9:57:36-319,303,0,20,6,333
28SEP2022,65,951/10: 4:29-221,120,6,13,7,764
28SEP2022,66,950/10: 0:55-405,182,22,32,26,762
28SEP2022,67,976/10: 0:45-209,79,0,6,2,823
28SEP2022,68,840/ 9:58: 5-101,108,53,56,52,269
28SEP2022,69,875/10: 4: 1-513,128,2,11,10,462
28SEP2022,70,956/10: 8: 6-409,1,,0,0,782
28SEP2022,71,952/10: 0:58-407,5,,2,2,767
28SEP2022,72,870/10: 5:36-307,187,24,40,35,451
28SEP2022,73,982/10:11:52-419,243,5,58,43,827
28SEP2022,74,955/10: 5:32-503,109,0,7,4,772
28SEP2022,75,888/10:15:13-115,115,0,3,2,539
28SEP2022,76,973/10: 7:13-321,355,0,17,4,806
28SEP2022,77,954/10:16:50-223,101,0,6,1,770
28SEP2022,78,952/10:15:19-407,149,7,14,4,768
28SEP2022,79,854/10:14:19-103,155,0,7,1,347
28SEP2022,80,984/10:17:40-211,121,7,22,17,831
28SEP2022,81,889/10:19:47-515,79,0,5,1,550
28SEP2022,82,958/10:27: 7-411,2,,0,0,788
28SEP2022,83,956/10:18: 4-409,3,,1,1,783
28SEP2022,84,882/10:18: 8-309,194,13,7,2,509
28SEP2022,85,985/10:26:27-421,179,1,12,4,833
28SEP2022,86,891/10:25:47-505,148,24,45,38,571
28SEP2022,87,894/10:28:25-117,150,0,3,2,584
28SEP2022,88,866/10:25:58-323,325,0,10,9,424
28SEP2022,89,957/10:30:51-201,109,44,44,38,786
28SEP2022,90,956/10:31:58-409,214,1,22,5,784
28SEP2022,91,987/10:30: 4-213,101,0,6,4,837
28SEP2022,92,878/10:34:21-105,136,53,64,56,490
28SEP2022,93,903/10:34:18-517,125,0,4,1,637
28SEP2022,94,966/10:38: 7-413,8,,0,0,794
28SEP2022,95,958/10:32:52-411,1,,0,0,789
28SEP2022,96,898/10:49:38-311,227,70,97,70,604
28SEP2022,97,989/10:41:10-423,189,0,7,1,839
28SEP2022,98,901/10:41:11-507,86,0,5,0,627
28SEP2022,99,924/10:50:10-119,127,23,32,24,706
28SEP2022,100,883/10:43:42-325,349,0,17,3,519
28SEP2022,101,960/10:47:14-203,149,3,10,6,792
28SEP2022,102,958/10:46:42-411,127,4,23,18,790
28SEP2022,103,858/10:46:59-107,192,0,23,15,393
28SEP2022,104,991/10:48: 5-215,77,14,26,19,847
28SEP2022,105,992/10:52:13-519,81,1,7,4,849
28SEP2022,106,968/10:52:52-415,1,,0,0,800
28SEP2022,107,966/10:46:22-413,4,,0,0,795
28SEP2022,108,905/10:54:33-313,133,0,5,2,653
28SEP2022,109,995/10:57:20-401,188,0,4,2,857
28SEP2022,110,906/10:48:13-509,140,22,42,35,667
28SEP2022,111,867/10:59:57-121,130,9,9,7,435
28SEP2022,112,841/11: 1:25-301,306,151,145,130,280
28SEP2022,113,967/10:58:39-205,117,0,5,0,798
28SEP2022,114,966/11: 1:34-413,123,2,11,0,796
28SEP2022,115,847/11: 3:48-109,179,0,11,2,296
28SEP2022,116,997/11: 2:16-217,55,2,5,2,861
28SEP2022,117,855/11: 4:30-501,87,1,10,1,359
28SEP2022,118,975/11: 9:21-417,9,,2,0,820
28SEP2022,119,968/11: 2:46-415,2,,0,0,801
28SEP2022,120,846/11: 1:29-315,178,0,10,5,289
28SEP2022,121,0/11:11:39-403,180,0,4,0,1
28SEP2022,122,865/11: 9:45-511,121,0,11,0,412
28SEP2022,123,885/11:18:19-123,209,0,13,8,528
28SEP2022,124,856/11:15:26-303,409,169,190,161,374
28SEP2022,125,969/11:19:21-207,135,72,57,53,804
28SEP2022,126,968/11:15:25-415,184,1,16,10,802
28SEP2022,127,857/11:11:46-111,84,27,42,31,382
28SEP2022,128,1/11:19:27-219,91,0,6,2,5
28SEP2022,129,955/11:21:27-503,64,0,14,4,773
28SEP2022,130,982/11:25: 6-419,2,,1,0,828
28SEP2022,131,975/11:15:23-417,2,,1,1,821
28SEP2022,132,848/11:22:42-317,213,0,7,1,308
28SEP2022,133,2/11:27:42-405,171,0,9,7,84
28SEP2022,134,875/11:23:10-513,130,0,5,0,463
28SEP2022,135,840/11:35:12-101,136,12,18,6,270
28SEP2022,136,849/11:34: 6-305,307,118,123,104,320
28SEP2022,137,976/11:30:52-209,117,0,4,5,824
28SEP2022,138,975/11:31:30-417,145,0,8,0,822
28SEP2022,139,876/11:34: 3-113,130,1,3,0,479
28SEP2022,140,4/11:31:41-221,103,40,46,38,185
28SEP2022,141,891/11:32:48-505,85,0,15,8,572
28SEP2022,142,985/11:37:21-421,6,,0,0,834
28SEP2022,143,982/11:31:51-419,6,,1,1,829
28SEP2022,144,852/11:31:26-319,241,19,34,26,334
28SEP2022,145,7/11:44:40-407,192,0,17,6,232
28SEP2022,146,889/11:39: 1-515,172,41,52,45,551
28SEP2022,147,854/11:42:53-103,98,0,4,1,348
28SEP2022,148,3/11:41:57-307,167,40,67,54,157
28SEP2022,149,984/11:48: 1-211,137,6,15,15,832
28SEP2022,150,982/11:48:15-419,237,4,17,8,830
28SEP2022,151,888/11:40:57-115,141,1,10,2,540
28SEP2022,152,9/11:48:33-223,52,0,2,0,617
28SEP2022,153,901/11:51:27-507,95,1,8,2,628
28SEP2022,154,989/11:54:14-423,8,,0,0,840
28SEP2022,155,985/11:51:42-421,8,,0,0,835
28SEP2022,156,973/11:51:43-321,260,11,25,17,807
28SEP2022,157,10/11:56: 3-409,244,94,94,91,7
28SEP2022,158,903/11:54: 2-517,90,0,8,2,638
28SEP2022,159,878/12: 7:42-105,197,41,37,29,491
28SEP2022,160,882/12: 2:18-309,254,117,122,105,510
28SEP2022,161,987/11:59: 2-213,153,5,35,33,838
28SEP2022,162,985/12: 3:15-421,142,5,20,8,836
28SEP2022,163,894/12: 4:21-117,123,3,25,21,585
28SEP2022,164,13/12:11:51-201,101,44,50,43,44
28SEP2022,165,906/12: 6:25-509,120,7,8,4,668
28SEP2022,166,995/12: 9:50-401,4,,0,0,858
28SEP2022,167,989/12:11: 8-423,7,,3,1,841
28SEP2022,168,866/12: 3:33-323,244,28,40,28,425
28SEP2022,169,17/12:15:23-411,140,6,8,8,74
28SEP2022,170,992/12: 6:26-519,79,0,4,0,850
28SEP2022,171,858/12:16:57-107,142,15,35,31,394
28SEP2022,172,898/12:17:52-311,268,120,129,119,605
28SEP2022,173,991/12:17:17-215,131,0,2,0,848
28SEP2022,174,989/12:16:40-423,144,7,13,5,842
28SEP2022,175,924/12:17:25-119,125,53,64,50,707
28SEP2022,176,18/12:18:42-203,77,5,6,3,78
28SEP2022,177,865/12:21:27-511,93,0,5,3,413
28SEP2022,178,0/12:24:49-403,4,,0,0,2
28SEP2022,179,995/12:18:47-401,7,,2,1,859
28SEP2022,180,883/12:18:50-325,257,25,43,31,520
28SEP2022,181,19/12:25:24-413,152,0,8,3,80
28SEP2022,182,855/12:22:56-501,82,0,8,3,360
28SEP2022,183,847/12:29:58-109,121,0,9,5,297
28SEP2022,184,905/12:28:38-313,243,0,15,2,654
28SEP2022,185,997/12:30:52-217,149,0,6,0,862
28SEP2022,186,995/12:33:15-401,194,2,29,19,860
28SEP2022,187,867/12:29:15-121,114,0,8,3,436
28SEP2022,188,21/12:31: 6-205,79,2,6,4,89
28SEP2022,189,875/12:36:44-513,113,2,8,3,464
28SEP2022,190,2/12:40: 3-405,8,,0,0,85
28SEP2022,191,0/12:41: 8-403,5,,0,0,3
28SEP2022,192,841/12:42: 2-301,338,46,62,51,281
28SEP2022,193,22/12:40:51-415,161,0,3,2,91
28SEP2022,194,955/12:40:58-503,78,0,4,2,774
28SEP2022,195,857/12:57:28-111,151,21,25,19,383
28SEP2022,196,870/12:36:34-315,233,0,11,2,452
28SEP2022,197,1/12:45:51-219,169,0,4,3,6
28SEP2022,198,0/12:48:15-403,178,2,8,5,4
28SEP2022,199,885/12:42: 2-123,126,1,1,4,529
28SEP2022,200,24/12:45:41-207,151,15,25,22,149
28SEP2022,201,889/12:50:53-515,170,24,31,24,552
28SEP2022,202,7/12:55:22-407,2,,0,0,233
28SEP2022,203,2/12:56: 7-405,7,,3,2,86
28SEP2022,204,856/12:57: 3-303,264,2,23,10,375
28SEP2022,205,28/12:57: 3-417,268,0,22,3,151
28SEP2022,206,876/13: 1:28-113,79,0,9,9,480
28SEP2022,207,22916-46800-113-6,,,,,105
28SEP2022,208,848/12:56:55-317,278,106,142,129,309
28SEP2022,209,4/13: 4:13-221,100,36,38,29,186
28SEP2022,210,2/13: 0: 5-405,141,2,11,4,87
28SEP2022,211,840/12:57:25-101,166,20,24,19,271
28SEP2022,212,31/13: 2:24-209,98,6,16,9,167
