RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
10AUG2022,1,698/ 4:28:16-105,,,,,156
10AUG2022,2,702/ 4:37:17-107,,,,,181
10AUG2022,3,703/ 4:39: 3-303,,,,,192
10AUG2022,4,713/ 4:52:56-511,,,,,231
10AUG2022,5,717/ 4:57:53-203,,,,,285
10AUG2022,6,721/ 5: 0:32-305,,,,,299
10AUG2022,7,724/ 5: 8:35-111,,,,,314
10AUG2022,8,733/ 5:18:16-113,,,,,366
10AUG2022,9,738/ 5:16:34-307,,,,,378
10AUG2022,10,751/ 5:26:50-309,,,,,425
10AUG2022,11,757/ 5:38:59-115,,,,,468
10AUG2022,12,759/ 5:39:10-311,,,,,472
10AUG2022,13,764/ 5:42:33-918,,,,,502
10AUG2022,14,770/ 5:55:41-117,,,,,533
10AUG2022,15,791/ 6:10:35-119,,,,,574
10AUG2022,16,798/ 6:23:53-121,,,,,598
10AUG2022,17,806/ 6:42:40-123,,,,,624
10AUG2022,18,738/ 8:41:29-707,,,,,381
10AUG2022,19,856/ 9:11: 1-918,,,,,695
10AUG2022,20,965/13:35:55-918,,,,,813
10AUG2022,21,792/14:17: 8-725,,,,,590
10AUG2022,22,966/15:15:41-423,,,,,817
10AUG2022,23,8/15:34:36-918,,,,,608
10AUG2022,24,764/15:50:18-307,,,,,508
10AUG2022,25,726/16:17:59-715,,,,,332
10AUG2022,26,29/16:34:38-999,,,,,88
10AUG2022,27,702/17:15:47-107,,,,,190
10AUG2022,28,733/17:53:30-113,,,,,375
10AUG2022,29,36/18:23:15-615,,,,,102
10AUG2022,30,64/18:25: 2-309,,,,,139
10AUG2022,31,770/18:27: 3-117,,,,,542
10AUG2022,32,751/18:46: 1-709,,,,,434
10AUG2022,33,69/18:51: 4-311,,,,,153
10AUG2022,34,791/18:51:47-119,,,,,583
10AUG2022,35,798/18:55:43-121,,,,,607
10AUG2022,36,77/19: 0:53-711,,,,,532
10AUG2022,37,985/19: 8:34-123,,,,,847
10AUG2022,38,80/19:10:46-315,,,,,616
10AUG2022,39,716/19:18:10-101,,,,,284
10AUG2022,40,29/19:29:50-715,,,,,90
10AUG2022,41,61/19:33:21-950,,,,,132
10AUG2022,42,698/19:48:46-105,,,,,167
10AUG2022,43,749/20:10:58-321,,,,,419
10AUG2022,44,79/20:27:26-209,,,,,573
10AUG2022,45,715/20:40: 3-111,,,,,273
10AUG2022,46,69/20:49:51-311,,,,,155
10AUG2022,47,8/19:12:15-313,154,46,66,60,612
10AUG2022,48,101/21: 7:20-305,,,,,5
10AUG2022,49,704/21: 7:25-303,,,,,217
10AUG2022,50,80/21:10:48-315,,,,,619
10AUG2022,51,85/21:16:17-615,,,,,688
10AUG2022,52,721/21:27:43-705,,,,,310
10AUG2022,53,764/21:38:56-307,,,,,512
10AUG2022,54,105/22:57:38-603,,,,,9
10AUG2022,55,103/22:42:29-201,,,,,7
10AUG2022,56,714/23:11:41-717,,,,,261
10AUG2022,57,121/ 0:29: 3-215,,,,,24
10AUG2022,58,703/ 0:46:26-301,,,,,191
10AUG2022,59,749/ 0:52:50-831,,,,,408
10AUG2022,60,108/ 1: 1:46-305,,,,,10
10AUG2022,61,766/ 1:19:34-517,,,,,514
10AUG2022,62,67/ 2: 2:26-309,,,,,143
10AUG2022,63,714/ 9:58:32-317,306,6,27,17,251
10AUG2022,64,845/ 9:59:47-221,73,23,23,14,680
10AUG2022,65,842/10: 1:15-405,105,47,34,28,678
10AUG2022,66,873/10: 0:60-209,87,0,8,3,721
10AUG2022,67,712/ 9:56:53-501,134,0,4,0,223
10AUG2022,68,724/10: 6:28-111,156,18,17,5,318
10AUG2022,69,806/10: 5:31-123,102,0,4,0,627
10AUG2022,70,846/10: 1:25-407,1,,0,0,683
10AUG2022,71,852/10: 5:60-409,0,,0,0,690
10AUG2022,72,721/10: 1:32-305,148,11,23,18,303
10AUG2022,73,876/10:10:28-419,189,0,9,0,723
10AUG2022,74,731/10:17:24-513,58,1,12,7,354
10AUG2022,75,739/10:12:55-319,300,6,18,10,386
10AUG2022,76,847/10:12: 3-225,106,0,6,3,686
10AUG2022,77,846/10:14:37-407,116,2,3,2,684
10AUG2022,78,877/10:17:58-211,73,2,6,3,727
10AUG2022,79,730/10:10: 9-503,107,0,7,1,338
10AUG2022,80,733/10:22:10-113,115,0,2,1,370
10AUG2022,81,716/10:24: 8-101,119,0,2,0,278
10AUG2022,82,852/10:20:53-409,1,,0,0,691
10AUG2022,83,857/10:23:39-411,6,,0,0,702
10AUG2022,84,764/10:26: 0-307,219,16,5,1,504
10AUG2022,85,881/10:27:42-421,176,0,10,0,731
10AUG2022,86,753/10:29:24-515,70,0,12,7,439
10AUG2022,87,749/10:30: 9-321,253,2,5,7,413
10AUG2022,88,854/10:27:42-201,104,0,6,3,694
10AUG2022,89,852/10:29:24-409,135,9,7,1,692
10AUG2022,90,882/10:29:56-213,149,10,39,24,735
10AUG2022,91,747/10:30: 4-505,132,0,9,1,398
10AUG2022,92,22867-38286-115-6,,,,,44
10AUG2022,93,699/10:36: 3-103,129,0,5,0,172
10AUG2022,94,857/10:29:39-411,3,,1,0,703
10AUG2022,95,22867-38388-413-13,,,,,45
10AUG2022,96,751/10:33: 2-309,181,0,12,2,429
10AUG2022,97,887/10:41:42-423,151,0,13,1,737
10AUG2022,98,766/10:42:42-517,146,19,40,25,519
10AUG2022,99,756/10:43:20-323,250,13,26,20,458
10AUG2022,100,859/10:44:22-203,136,25,55,44,706
10AUG2022,101,857/10:45: 1-411,103,4,2,0,704
10AUG2022,102,893/10:47:50-215,145,21,39,33,741
10AUG2022,103,763/10:42:27-507,124,0,14,7,491
10AUG2022,104,770/10:48:42-117,137,19,20,11,537
10AUG2022,105,698/10:50:37-105,152,0,10,0,161
10AUG2022,106,22867-39264-413-14,,,,,46
10AUG2022,107,867/10:51:25-415,10,,2,2,710
10AUG2022,108,759/10:45: 5-311,163,13,22,16,476
10AUG2022,109,898/10:54:54-401,228,0,15,1,743
10AUG2022,110,772/10:58: 9-519,80,1,7,2,548
10AUG2022,111,792/10:57:37-325,207,0,6,0,588
10AUG2022,112,862/11: 1:46-205,136,4,11,3,708
10AUG2022,113,22867-39678-413-8,,,,,47
10AUG2022,114,904/11: 1:37-217,90,0,7,2,749
10AUG2022,115,775/11: 1:12-509,142,0,16,5,562
10AUG2022,116,791/11: 2:51-119,150,1,8,1,578
10AUG2022,117,702/11: 9: 1-107,134,0,3,0,186
10AUG2022,118,867/10:59:58-415,10,,8,7,711
10AUG2022,119,872/11: 8:12-417,2,,0,0,718
10AUG2022,120,719/10:59:43-313,198,40,41,34,291
10AUG2022,121,907/11:10: 7-403,145,0,7,2,751
10AUG2022,122,712/11:11:59-501,120,0,10,0,224
10AUG2022,123,703/11:11:51-301,227,0,15,4,197
10AUG2022,124,868/11:15:21-207,117,0,6,1,714
10AUG2022,125,867/11:14:18-415,115,16,26,22,712
10AUG2022,126,909/11:16:51-219,185,6,45,29,755
10AUG2022,127,713/11:14:27-511,187,0,8,1,236
10AUG2022,128,798/11:18:13-121,178,24,24,12,602
10AUG2022,129,715/11:21:33-109,143,0,4,0,267
10AUG2022,130,872/11:14:54-417,5,,1,1,719
10AUG2022,131,876/11:21:35-419,2,,0,0,724
10AUG2022,132,726/11:15: 3-315,253,41,12,5,329
10AUG2022,133,913/11:24:19-405,180,3,20,13,757
10AUG2022,134,730/11:26:55-503,114,3,15,4,339
10AUG2022,135,704/11:30:23-303,200,14,28,14,211
10AUG2022,136,873/11:30:13-209,95,55,50,40,722
10AUG2022,137,872/11:29:33-417,117,19,20,7,720
10AUG2022,138,915/11:29:16-221,178,2,18,9,761
10AUG2022,139,731/11:28: 6-513,144,0,13,3,355
10AUG2022,140,22867-41886-123-6,,,,,48
10AUG2022,141,724/11:34:15-111,129,0,9,0,319
10AUG2022,142,876/11:29:45-419,4,,1,1,725
10AUG2022,143,881/11:35:57-421,5,,0,0,732
10AUG2022,144,714/11:32:31-317,220,29,36,24,252
10AUG2022,145,923/11:46: 5-407,218,0,14,8,763
10AUG2022,146,747/11:43: 3-505,168,5,46,34,399
10AUG2022,147,721/11:44: 7-305,212,0,8,1,304
10AUG2022,148,877/11:45:20-211,104,53,55,50,728
10AUG2022,149,876/11:42:50-419,132,8,14,10,726
10AUG2022,150,924/11:47:55-225,120,9,15,11,767
10AUG2022,151,753/11:40:45-515,103,0,0,1,440
10AUG2022,152,716/11:47:36-101,163,24,14,9,279
10AUG2022,153,733/11:48:21-113,136,24,28,20,371
10AUG2022,154,881/11:48:37-421,3,,0,0,733
10AUG2022,155,887/11:53:33-423,5,,0,0,738
10AUG2022,156,739/11:48:44-319,11,0,1,0,387
10AUG2022,157,22867-43014-319-2,,,,,49
10AUG2022,158,931/11:56:49-409,139,0,10,3,769
10AUG2022,159,763/11:57:58-507,102,0,18,10,492
10AUG2022,160,764/11:57:21-307,227,3,39,34,505
10AUG2022,161,882/12: 3:14-213,77,32,26,17,736
10AUG2022,162,881/11:59:26-421,162,88,90,79,734
10AUG2022,163,933/12: 1:36-201,146,7,42,27,773
10AUG2022,164,766/11:59:12-517,85,0,5,0,520
10AUG2022,165,699/12: 3:13-103,115,4,12,9,173
10AUG2022,166,22867-43752-115-5,,,,,50
10AUG2022,167,887/12: 2:49-423,3,,1,0,739
10AUG2022,168,898/12: 6:17-401,3,,0,0,744
10AUG2022,169,749/12: 2:39-321,276,65,92,89,414
10AUG2022,170,934/12:10:29-411,149,0,4,2,775
10AUG2022,171,775/12:12:29-509,224,78,78,67,563
10AUG2022,172,751/12:11:54-309,257,31,50,35,430
10AUG2022,173,893/12:18:28-215,97,32,45,27,742
10AUG2022,174,887/12:13:22-423,142,14,22,12,740
10AUG2022,175,938/12:14:28-203,116,8,9,11,779
10AUG2022,176,772/12:10:40-519,93,3,4,0,549
10AUG2022,177,698/12:20: 9-105,50,1,0,0,162
10AUG2022,178,770/12:23: 2-117,135,22,16,12,538
10AUG2022,179,898/12:16:18-401,7,,2,2,745
10AUG2022,180,907/12:22: 6-403,10,,2,0,752
10AUG2022,181,756/12:16:18-323,202,18,23,22,459
10AUG2022,182,22867-44844-413-7,,,,,51
10AUG2022,183,713/12:29: 6-511,96,1,31,15,237
10AUG2022,184,759/12:28:52-311,238,0,11,2,477
10AUG2022,185,904/12:30:34-217,109,41,42,30,750
10AUG2022,186,898/12:30: 5-401,153,26,40,33,746
10AUG2022,187,941/12:30:16-205,99,14,33,29,783
10AUG2022,188,712/12:30:22-501,137,21,28,28,225
10AUG2022,189,702/12:34:49-107,110,0,9,5,187
10AUG2022,190,791/12:37:31-119,121,5,5,3,579
10AUG2022,191,907/12:30:18-403,4,,4,4,753
10AUG2022,192,913/12:37:41-405,9,,3,3,758
10AUG2022,193,792/12:30:19-325,267,6,32,30,589
10AUG2022,194,947/12:40:37-415,235,63,49,35,785
10AUG2022,195,731/12:42:13-513,74,0,12,7,356
10AUG2022,196,719/12:42:16-313,234,0,14,4,292
10AUG2022,197,909/12:46:47-219,80,28,28,22,756
10AUG2022,198,907/12:50:39-403,169,68,86,70,754
10AUG2022,199,948/12:46:50-207,94,12,21,12,789
10AUG2022,200,730/12:43:48-503,107,0,1,0,340
10AUG2022,201,715/12:47:57-109,141,0,5,0,268
10AUG2022,202,798/12:55:37-121,107,31,34,25,603
10AUG2022,203,913/12:50:58-405,7,,1,1,759
10AUG2022,204,923/12:54: 9-407,1,,0,0,764
10AUG2022,205,703/12:46: 8-301,239,95,145,124,198
10AUG2022,206,951/12:55:28-417,133,0,21,13,791
10AUG2022,207,753/12:56:46-515,79,0,7,0,441
10AUG2022,208,726/12:57:34-315,260,9,20,18,330
10AUG2022,209,915/13: 2: 8-221,110,28,23,18,762
10AUG2022,210,913/12:59: 5-405,167,25,44,30,760
10AUG2022,211,955/13: 0:20-209,91,0,3,0,795
10AUG2022,212,747/12:56:10-505,84,0,3,1,400
10AUG2022,213,724/13: 2:42-111,102,2,6,1,320
10AUG2022,214,22867-47352-123-5,,,,,52
10AUG2022,215,923/12:59: 1-407,0,,1,1,765
10AUG2022,216,931/13:10:40-409,2,,0,0,770
10AUG2022,217,704/13: 1:19-303,252,5,14,7,212
10AUG2022,218,956/13: 8:48-419,149,0,21,14,797
10AUG2022,219,766/13:12:37-517,96,1,11,1,521
10AUG2022,220,714/13:13:56-317,296,52,60,52,253
10AUG2022,221,924/13:15:21-225,75,15,24,20,768
10AUG2022,222,923/13:14:15-407,175,22,27,20,766
10AUG2022,223,957/13:16:31-211,92,3,8,5,801
10AUG2022,224,763/13:16:37-507,141,9,22,18,493
10AUG2022,225,733/13:19:14-113,140,10,15,8,372
10AUG2022,226,716/13:24: 9-101,171,31,47,39,280
10AUG2022,227,931/13:16:13-409,4,,0,0,771
10AUG2022,228,934/13:22:12-411,2,,0,0,776
10AUG2022,229,721/13:14:17-305,306,4,15,6,305
10AUG2022,230,960/13:24:54-421,180,0,11,3,807
10AUG2022,231,772/13:27:15-519,99,0,9,1,550
10AUG2022,232,856/13:18:31-319,304,40,44,40,696
10AUG2022,233,933/13:33:60-201,108,45,45,39,774
10AUG2022,234,931/13:28:14-409,125,3,5,3,772
10AUG2022,235,961/13:32:17-213,123,0,15,9,811
10AUG2022,236,775/13:24:17-509,117,6,7,3,564
10AUG2022,237,958/13:31:20-115,143,1,9,1,803
10AUG2022,238,699/13:40:57-103,113,33,24,21,174
10AUG2022,239,934/13:30:30-411,0,,0,0,777
10AUG2022,240,22867-49188-413-13,,,,,53
10AUG2022,241,764/13:32:21-307,356,0,7,0,506
10AUG2022,242,966/13:40:47-423,150,0,6,4,814
10AUG2022,243,712/13:42: 9-501,131,1,8,4,226
10AUG2022,244,749/13:45: 0-321,256,72,87,73,415
10AUG2022,245,938/13:49:29-203,161,72,39,30,780
10AUG2022,246,934/13:43: 2-411,263,32,43,38,778
10AUG2022,247,968/13:52: 1-215,132,44,50,38,820
10AUG2022,248,713/13:44: 3-511,90,0,7,3,238
10AUG2022,249,770/13:50:14-117,163,10,20,18,539
10AUG2022,250,698/13:53:55-105,158,2,5,0,163
10AUG2022,251,22867-50064-413-14,,,,,54
10AUG2022,252,947/13:54:35-415,5,,2,1,786
10AUG2022,253,751/13:49: 1-309,359,8,16,8,431
10AUG2022,254,970/13:54:28-401,135,0,11,5,822
10AUG2022,255,730/13:56:48-503,138,0,5,0,341
10AUG2022,256,756/13:59:42-323,185,1,10,5,460
10AUG2022,257,941/14: 4:57-205,194,86,79,67,784
10AUG2022,258,22867-50478-413-8,,,,,55
10AUG2022,259,972/14: 1:35-217,101,7,8,4,826
10AUG2022,260,731/13:57:19-513,79,0,3,1,357
10AUG2022,261,791/14: 5:41-119,234,2,11,7,580
10AUG2022,262,702/14: 7:13-107,190,0,5,1,188
10AUG2022,263,947/14: 5:54-415,11,,5,3,787
10AUG2022,264,951/14: 7: 7-417,3,,0,0,792
10AUG2022,265,759/14: 5:47-311,515,201,150,131,478
10AUG2022,266,980/14:11:19-403,167,0,6,3,834
10AUG2022,267,747/14:13: 3-505,160,0,7,0,401
10AUG2022,268,976/14: 5: 5-325,208,0,7,1,828
10AUG2022,269,948/14:17:40-207,81,34,35,31,790
10AUG2022,270,947/14:16:15-415,207,47,38,30,788
10AUG2022,271,981/14:20:33-219,159,5,27,22,838
10AUG2022,272,753/14:14:30-515,122,1,3,2,442
10AUG2022,273,798/14:28:30-121,206,25,32,23,604
10AUG2022,274,715/14:22:58-109,200,12,14,8,269
10AUG2022,275,951/14:25: 7-417,4,,0,0,793
10AUG2022,276,956/14:24:50-419,2,,0,0,798
10AUG2022,277,719/14:25:19-313,422,222,248,242,293
10AUG2022,278,984/14:26:18-405,175,0,7,4,840
10AUG2022,279,763/14:26:26-507,105,6,10,3,494
10AUG2022,280,703/14:32: 9-301,251,89,112,99,199
10AUG2022,281,955/14:30: 5-209,141,0,4,5,796
10AUG2022,282,951/14:30:15-417,267,21,43,34,794
10AUG2022,283,986/14:37:26-221,142,0,12,5,848
10AUG2022,284,766/14:31:14-517,112,0,4,0,522
10AUG2022,285,985/14:33:42-123,129,0,3,1,844
10AUG2022,286,724/14:36:35-111,179,0,5,0,321
10AUG2022,287,956/14:30:21-419,5,,0,0,799
10AUG2022,288,960/14:39:30-421,8,,0,0,808
10AUG2022,289,726/14:30:25-315,510,109,193,168,331
10AUG2022,290,988/14:40:38-407,216,0,12,3,850
10AUG2022,291,775/14:43: 4-509,173,1,6,0,565
10AUG2022,292,704/14:41:52-303,219,53,60,42,213
10AUG2022,293,957/14:45:39-211,217,0,3,3,802
10AUG2022,294,956/14:44:37-419,236,13,17,11,800
10AUG2022,295,995/14:47: 4-225,168,24,38,34,854
10AUG2022,296,772/14:43:17-519,123,0,4,0,551
10AUG2022,297,716/14:54:29-101,265,6,18,9,281
10AUG2022,298,733/14:51:35-113,277,42,42,34,373
10AUG2022,299,960/14:48: 5-421,2,,0,0,809
10AUG2022,300,966/15:13: 1-423,0,,0,0,816
10AUG2022,301,714/14:46:43-317,643,145,192,170,254
10AUG2022,302,996/14:55:40-409,249,31,37,26,856
10AUG2022,303,713/14:58:43-511,231,0,7,0,239
10AUG2022,304,721/14:57:15-305,342,12,16,12,306
10AUG2022,305,961/15: 2:46-213,162,53,55,57,812
10AUG2022,306,960/14:58: 4-421,271,4,21,4,810
10AUG2022,307,999/15: 6:17-201,192,33,33,27,860
10AUG2022,308,712/14:58:38-501,144,0,5,3,227
10AUG2022,309,699/15: 9: 7-103,324,1,12,3,175
10AUG2022,310,958/15: 6:29-115,158,33,43,22,804
10AUG2022,311,966/15: 9:24-423,4,,0,0,815
10AUG2022,312,970/15: 7:35-401,1,,0,0,823
10AUG2022,313,856/15: 1:41-319,559,100,131,122,697
10AUG2022,314,1/15: 8:53-411,174,0,6,3,1
10AUG2022,315,731/15:14:37-513,185,0,28,11,358
10AUG2022,316,764/15:11:33-307,27,0,0,0,507
10AUG2022,317,22867-54900-307-1,,,,,56
10AUG2022,318,968/15:19:60-215,379,239,211,194,821
10AUG2022,319,966/15:34:52-423,0,,0,0,818
10AUG2022,320,966/15:42:43-423,294,51,53,46,819
10AUG2022,321,22867-54978-423-8,,,,,57
10AUG2022,322,4/15:16:56-203,162,7,15,8,103
10AUG2022,323,730/15:14:52-503,184,1,1,0,342
10AUG2022,324,698/15:20:20-105,317,134,157,153,164
10AUG2022,325,770/15:24:10-117,362,99,161,132,540
10AUG2022,326,970/15:16:31-401,10,,4,1,824
10AUG2022,327,980/15:22:20-403,2,,0,0,835
10AUG2022,328,749/15:20:57-321,678,164,208,194,416
10AUG2022,329,22867-55644-413-7,,,,,58
10AUG2022,330,753/15:28: 3-515,315,133,182,159,443
10AUG2022,331,751/15:26:41-309,344,0,14,5,432
10AUG2022,332,972/15:30:21-217,221,34,38,31,827
10AUG2022,333,970/15:30:27-401,420,39,53,43,825
10AUG2022,334,9/15:31:42-205,249,128,174,167,747
10AUG2022,335,747/15:29:19-505,138,0,10,1,402
10AUG2022,336,702/15:32:49-107,268,154,138,119,189
10AUG2022,337,791/15:37:28-119,162,41,30,28,581
10AUG2022,338,980/15:30:44-403,3,,2,0,836
10AUG2022,339,984/15:37:28-405,0,,0,0,841
10AUG2022,340,756/15:31:47-323,809,190,320,253,461
10AUG2022,341,13/15:40:48-415,294,65,100,94,28
10AUG2022,342,766/15:41:50-517,287,142,204,188,523
10AUG2022,343,759/15:45:52-311,390,156,161,144,479
10AUG2022,344,981/15:46:29-219,290,39,39,32,839
10AUG2022,345,980/15:46:39-403,414,7,19,7,837
10AUG2022,346,16/15:48:31-207,216,29,45,37,33
10AUG2022,347,22867-56922-207-4,,,,,59
10AUG2022,348,763/15:40:38-507,131,26,37,30,495
10AUG2022,349,715/15:47:57-109,419,10,37,33,270
10AUG2022,350,798/15:54:10-121,513,70,71,51,605
10AUG2022,351,984/15:46:12-405,8,,5,2,842
10AUG2022,352,988/15:54:26-407,12,,0,0,851
10AUG2022,353,976/15:47:39-325,887,39,62,50,829
10AUG2022,354,19/15:53:54-417,480,24,25,6,35
10AUG2022,355,772/15:58:51-519,518,97,228,208,552
10AUG2022,356,8/15:55:33-313,486,16,31,18,609
10AUG2022,357,986/16: 0:21-221,167,53,58,38,849
10AUG2022,358,984/15:59:36-405,386,3,11,5,843
10AUG2022,359,23/15:59: 1-209,306,23,69,57,79
10AUG2022,360,775/15:57:29-509,205,5,16,6,566
10AUG2022,361,724/16: 3:36-111,371,38,55,43,322
10AUG2022,362,22867-58086-111-6,,,,,60
10AUG2022,363,985/16: 5:20-123,145,18,30,18,845
10AUG2022,364,988/15:59:47-407,4,,2,2,852
10AUG2022,365,996/16:10:23-409,1,,0,0,857
10AUG2022,366,703/16: 3:52-301,967,10,22,13,200
10AUG2022,367,25/16: 9:12-419,282,0,9,5,81
10AUG2022,368,712/16:13: 3-501,411,0,22,6,228
10AUG2022,369,719/16: 8:38-315,13,0,2,0,294
10AUG2022,370,22867-58500-315-1,,,,,61
10AUG2022,371,995/16:18:51-225,175,77,81,71,855
10AUG2022,372,988/16:16:15-407,569,45,56,37,853
