RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
24SEP2022,22912-54042-325-1,192,22912-54042-325-1,10,,,,,,,,,,,,,1
24SEP2022,22912-55962-405-7,210,22912-55962-405-7,10,,,,,,,,,,,,,2
24SEP2022,22912-60204-325-2,246,22912-60204-325-2,10,,,,,,,,,,,,,3
24SEP2022,22912-60246-405-13,248,22912-60246-405-13,10,,,,,,,,,,,,,4
24SEP2022,22912-61434-405-14,259,22912-61434-405-14,10,,,,,,,,,,,,,5
24SEP2022,22912-61806-405-8,261,22912-61806-405-8,10,,,,,,,,,,,,,6
24SEP2022,22912-69564-201-4,330,22912-69564-201-4,8,,,,,,,,,,,,,7
24SEP2022,22912-70044-321-2,334,22912-70044-321-2,10,,,,,,,,,,,,,8
24SEP2022,22912-74736-201-3,358,22912-74736-201-3,8,,,,,,,,,,,,,9
24SEP2022,321/ 5:33:45-301,439,22912-20520-301-1,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,10
24SEP2022,321/ 7: 8:13-301,484,22912-26004-301-2,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,11
24SEP2022,321/ 8:48: 3-301,537,22912-31650-301-1,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,12
24SEP2022,321/10:20:38-301,47,22912-37644-301-2,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,13
24SEP2022,321/11:59:36-301,96,22912-43242-301-1,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,14
24SEP2022,321/13:40:33-301,150,22912-49404-301-2,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,15
24SEP2022,321/15:12:38-301,203,22912-55050-301-1,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,16
24SEP2022,321/16:42:52-301,254,22912-61044-301-2,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,17
24SEP2022,321/18:28: 8-301,304,22912-66642-301-1,10,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,18
24SEP2022,321/20: 7:56-301,18,321/20: 7:56-301,,10,1,3156,4132,4118,4030,3100,3101,4099,4160,4011,3067,19
24SEP2022,322/ 1:48:35-303,30,322/ 1:48:35-303,,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,20
24SEP2022,322/ 5:34: 6-303,1,322/ 5:34: 6-303,,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,21
24SEP2022,322/ 5:47:19-303,445,22912-20850-303-1,10,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,22
24SEP2022,322/ 7:22:52-303,492,22912-26844-303-2,10,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,23
24SEP2022,322/ 8:58: 2-303,542,22912-32442-303-1,10,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,24
24SEP2022,322/10:33:37-303,55,22912-38604-303-2,10,10,1,3087,4151,4135,4018,3153,3042,4157,4029,4042,3124,25
