RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
06OCT2022,22924-16866-313-2,604,22924-16866-313-2,10,,,,,,,,,,,,,1
06OCT2022,22924-22716-423-8,676,22924-22716-423-8,10,,,,,,,,,,,,,2
06OCT2022,22924-27804-423-7,743,22924-27804-423-7,10,,,,,,,,,,,,,3
06OCT2022,22924-32088-423-13,800,22924-32088-423-13,10,,,,,,,,,,,,,4
06OCT2022,22924-33084-423-14,813,22924-33084-423-14,10,,,,,,,,,,,,,5
06OCT2022,22924-35316-403-8,845,22924-35316-403-8,10,,,,,,,,,,,,,6
06OCT2022,22924-39864-217-4,105,22924-39864-217-4,8,,,,,,,,,,,,,7
06OCT2022,22924-53316-419-8,284,22924-53316-419-8,10,,,,,,,,,,,,,8
06OCT2022,22924-57444-301-2,339,22924-57444-301-2,10,,,,,,,,,,,,,9
06OCT2022,22924-60540-107-5,383,22924-60540-107-5,10,,,,,,,,,,,,,10
06OCT2022,22924-61464-109-5,396,22924-61464-109-5,10,,,,,,,,,,,,,11
06OCT2022,22924-62904-405-7,413,22924-62904-405-7,10,,,,,,,,,,,,,12
06OCT2022,22924-64704-409-7,437,22924-64704-409-7,10,,,,,,,,,,,,,13
06OCT2022,22924-64800-105-6,441,22924-64800-105-6,10,,,,,,,,,,,,,14
06OCT2022,22924-64854-213-3,443,22924-64854-213-3,8,,,,,,,,,,,,,15
06OCT2022,22924-66600-109-6,465,22924-66600-109-6,10,,,,,,,,,,,,,16
06OCT2022,22924-67188-405-13,472,22924-67188-405-13,10,,,,,,,,,,,,,17
06OCT2022,22924-68184-405-14,484,22924-68184-405-14,10,,,,,,,,,,,,,18
06OCT2022,22924-68616-405-8,491,22924-68616-405-8,10,,,,,,,,,,,,,19
06OCT2022,22924-69048-409-13,494,22924-69048-409-13,10,,,,,,,,,,,,,20
06OCT2022,22924-70008-409-14,506,22924-70008-409-14,10,,,,,,,,,,,,,21
06OCT2022,22924-70452-409-8,511,22924-70452-409-8,10,,,,,,,,,,,,,22
06OCT2022,22924-70464-213-4,512,22924-70464-213-4,8,,,,,,,,,,,,,23
06OCT2022,646/ 4:34:27-101,603,22924-16284-101-5,10,10,0,309,1713,1672,1586,1900,1832,1881,1714,1857,1243,24
06OCT2022,646/ 5:50:49-103,652,22924-20640-103-6,10,10,0,1243,1857,1714,1881,1832,1900,1586,1672,1713,309,25
06OCT2022,646/ 7:17:24-103,725,22924-26340-103-5,10,10,0,1243,1857,1714,1881,1832,1900,1586,1672,1713,309,26
