RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
03NOV2022,10/ 4:45:53-501,601,22952-17976-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,1
03NOV2022,10/ 6: 5:28-501,652,22952-22008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,2
03NOV2022,10/ 7:19:13-501,716,22952-26916-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,3
03NOV2022,10/ 8:39:35-501,771,22952-31008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,4
03NOV2022,10/ 9:50:11-501,836,22952-35916-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,5
03NOV2022,10/11: 4:36-501,96,22952-40008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,6
03NOV2022,10/12:18:27-501,161,22952-44916-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,7
03NOV2022,10/13:36:59-501,216,22952-49008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,8
03NOV2022,10/14:51:48-501,281,22952-53916-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,9
03NOV2022,10/16: 4:40-501,336,22952-58008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,10
03NOV2022,10/17:22:32-501,401,22952-62916-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,11
03NOV2022,10/18:35:11-501,456,22952-67008-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,12
03NOV2022,10/19:49:40-501,508,22952-71616-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,13
03NOV2022,10/21: 1:39-501,535,22952-76530-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,14
03NOV2022,10/22:21:21-501,558,22952-81516-501-11,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,15
03NOV2022,10/23:53:32-501,575,22952-85512-501-12,10,9,0,449,1720,1865,1729,1656,1529,1535,1889,361,,16
03NOV2022,100/ 7:41:20-423,727,22952-27804-423-7,10,10,1,3137,4041,4155,4074,4127,3025,4196,4233,4069,3114,17
03NOV2022,100/ 8:57:50-423,784,22952-32088-423-13,10,10,1,3137,4041,4155,4074,4127,3025,4196,4233,4069,3114,18
03NOV2022,100/ 9: 4:48-423,797,22952-33084-423-14,10,10,1,3137,4041,4155,4074,4127,3025,4196,4233,4069,3114,19
03NOV2022,100/ 9:16:22-423,804,22952-33516-423-8,10,10,1,3137,4041,4155,4074,4127,3025,4196,4233,4069,3114,20
03NOV2022,102/ 7:47:42-215,734,22952-28164-215-4,8,8,1,3040,4087,4084,4216,4066,4085,4081,3055,,,21
03NOV2022,102/ 9:14:56-215,803,22952-33354-215-3,8,8,1,3040,4087,4084,4216,4066,4085,4081,3055,,,22
03NOV2022,104/ 7:51:23-401,739,22952-28704-401-7,10,10,1,3154,4128,4246,4109,3104,3032,4039,4182,4093,3030,23
03NOV2022,104/ 9: 9: 9-401,796,22952-32988-401-13,10,10,1,3154,4128,4246,4109,3104,3032,4039,4182,4093,3030,24
03NOV2022,104/ 9:21:13-401,809,22952-33984-401-14,10,10,1,3154,4128,4246,4109,3104,3032,4039,4182,4093,3030,25
03NOV2022,104/ 9:29:55-401,816,22952-34416-401-8,10,10,1,3154,4128,4246,4109,3104,3032,4039,4182,4093,3030,26
03NOV2022,106/ 8: 3: 6-217,746,22952-29064-217-4,8,8,0,1195,1722,1855,1716,1688,1715,1527,1260,,,27
03NOV2022,106/ 9:30:50-217,815,22952-34254-217-3,8,8,0,1195,1722,1855,1716,1688,1715,1527,1260,,,28
03NOV2022,109/ 8:10:50-403,751,22952-29604-403-7,10,10,0,1242,1660,1571,1767,1533,1619,1611,1506,1746,1241,29
03NOV2022,109/ 9:25:43-403,808,22952-33888-403-13,10,10,0,1242,1660,1571,1767,1533,1619,1611,1506,1746,1241,30
03NOV2022,109/ 9:31:16-403,821,22952-34884-403-14,10,10,,,,,,,,,,,,31
03NOV2022,109/ 9:45: 9-403,828,22952-35316-403-8,10,10,0,1242,1660,1571,1767,1533,1619,1611,1506,1746,1241,32
03NOV2022,11/ 1:11:57-321,587,22952-90084-321-14,10,10,1,3048,4177,4086,4112,3072,3042,4195,4008,4053,3049,33
