RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
11SEP2022,1,33/ 7:14:43-303,770,,303,"","",C60,C88,1,1,1,C60,"",07:15,07:15,"","",26102,26102,,,0,0,2,0,"",0,0,0,,12SEP1922:05:24:34.000000,1,""
11SEP2022,1,33/ 7:14:43-303,770,,303,"","",C60,C88,1,1,1,C70,C60,07:17,07:17,"","",26262,26262,,,0,0,0,0,"",0,0,0,,12SEP1922:05:24:34.000000,2,""
11SEP2022,1,33/ 7:14:43-303,770,,303,"","",C60,C88,1,1,1,C80,C70,07:24,07:24,"","",26667,26667,,,0,0,4,0,"",0,0,0,,12SEP1922:05:24:34.000000,3,""
11SEP2022,1,33/ 7:14:43-303,770,,303,"","",C60,C88,2,-1,1,C88,C80,07:26,07:26,"","",26779,26779,,,0,0,4,0,"",0,0,0,,12SEP1922:05:24:34.000000,4,""
11SEP2022,2,43/ 7:33: 8-305,770,,305,"","",C60,C88,1,1,1,C60,"",07:34,07:34,"","",27261,27261,,,0,0,6,0,"",0,0,0,,12SEP1922:05:24:34.000000,5,""
11SEP2022,2,43/ 7:33: 8-305,770,,305,"","",C60,C88,1,1,1,C70,C60,07:37,07:37,"","",27423,27423,,,0,0,0,0,"",0,0,0,,12SEP1922:05:24:34.000000,6,""
11SEP2022,2,43/ 7:33: 8-305,770,,305,"","",C60,C88,1,1,1,C80,C70,07:53,07:53,"","",28423,28423,,,0,0,6,0,"",0,0,0,,12SEP1922:05:24:34.000000,7,""
11SEP2022,2,43/ 7:33: 8-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,07:55,07:55,"","",28530,28530,,,0,0,6,0,"",0,0,0,,12SEP1922:05:24:34.000000,8,""
11SEP2022,3,49/ 7:43:39-918,770,,918,"","",C60,C88,1,1,1,C60,"",07:44,07:44,"","",27882,27882,,,0,0,2,0,"",0,0,0,,12SEP1922:05:24:34.000000,9,""
11SEP2022,3,49/ 7:43:39-918,770,,918,"","",C60,C88,1,1,1,C70,C60,07:47,07:47,"","",28044,28044,,,0,0,0,0,"",0,0,0,,12SEP1922:05:24:34.000000,10,""
11SEP2022,3,49/ 7:43:39-918,770,,918,"","",C60,C88,1,1,1,C80,C70,07:56,07:56,"","",28608,28608,,,0,0,2,0,"",0,0,0,,12SEP1922:05:24:34.000000,11,""
11SEP2022,3,49/ 7:43:39-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,08:27,08:27,"","",30435,30435,,,0,0,2,0,"",0,0,0,,12SEP1922:05:24:34.000000,12,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M90,"",07:49,07:49,"","",28161,28161,,,0,0,2,0,"",0,0,33,,12SEP1922:05:24:34.000000,13,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M80,M90,07:52,07:52,"","",28346,28358,,,0,0,2,0,"",0,33,103,,12SEP1922:05:24:34.000000,14,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M70,M80,07:54,07:54,"","",28478,28487,,,0,0,2,0,"",0,103,113,,12SEP1922:05:24:34.000000,15,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M60,M70,07:57,07:57,"","",28635,28646,,,0,0,2,0,"",0,113,122,,12SEP1922:05:24:34.000000,16,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M50,M60,07:59,07:59,"","",28742,28755,,,0,0,2,0,"",0,122,131,,12SEP1922:05:24:34.000000,17,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M40,M50,08:01,08:01,"","",28871,28890,,,0,0,2,0,"",0,131,145,,12SEP1922:05:24:34.000000,18,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M30,M40,08:02,08:02,"","",28958,28973,,,0,0,2,0,"",0,145,114,,12SEP1922:05:24:34.000000,19,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M20,M30,08:04,08:04,"","",29040,29056,,,0,0,2,0,"",0,114,104,,12SEP1922:05:24:34.000000,20,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M16,M20,08:05,08:05,"","",29114,29133,,,0,0,2,0,"",0,104,99,,12SEP1922:05:24:34.000000,21,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,2,1,2,M10,M16,08:11,08:12,"","",29518,29530,,,0,0,2,0,"",0,99,104,,12SEP1922:05:24:34.000000,22,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,A10,M10,08:17,08:17,"","",29828,29844,,,0,0,2,0,"",0,104,93,,12SEP1922:05:24:34.000000,23,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,A20,A10,08:20,08:21,"","",30051,30076,,,0,0,0,0,"",0,89,85,,12SEP1922:05:24:34.000000,24,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,A30,A20,08:24,08:24,"","",30245,30259,,,0,0,2,0,"",0,85,63,,12SEP1922:05:24:34.000000,25,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,A40,A30,08:28,08:28,"","",30481,30492,,,0,0,2,0,"",0,63,59,,12SEP1922:05:24:34.000000,26,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,A50,A40,08:31,08:32,"","",30694,30721,,,0,0,2,0,"",0,59,65,,12SEP1922:05:24:34.000000,27,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,L10,A50,08:36,08:36,"","",30962,30977,,,0,0,2,0,"",0,65,60,,12SEP1922:05:24:34.000000,28,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,L20,L10,08:46,08:47,"","",31608,31639,,,0,0,2,0,"",0,60,39,,12SEP1922:05:24:34.000000,29,""
11SEP2022,4,45/ 7:43:50-507,280,,507,"","",M90,L30,1,1,1,L30,L20,08:49,08:49,"","",31786,31786,,,0,0,0,0,"",0,43,0,,12SEP1922:05:24:34.000000,30,""
11SEP2022,5,66/ 8:15:44-313,340,,313,"","",W40,Y10,3,-1,2,W40,"",08:27,08:27,"","",30467,30467,,,0,0,2,0,"",0,0,3,,12SEP1922:05:24:34.000000,31,""
11SEP2022,5,66/ 8:15:44-313,340,,313,"","",W40,Y10,2,-1,1,Y10,W40,08:31,08:31,"","",30710,30710,,,0,0,2,0,"",0,3,0,,12SEP1922:05:24:34.000000,32,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,1,-1,2,M90,"",08:37,08:37,"","",31050,31050,,,0,0,2,0,"",0,0,12,,12SEP1922:05:24:34.000000,33,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M80,M90,08:41,08:41,"","",31268,31283,,,0,0,2,0,"",0,12,31,,12SEP1922:05:24:34.000000,34,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M70,M80,08:43,08:43,"","",31397,31412,,,0,0,2,0,"",0,31,45,,12SEP1922:05:24:34.000000,35,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M60,M70,08:45,08:46,"","",31554,31569,,,0,0,2,0,"",0,45,50,,12SEP1922:05:24:34.000000,36,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M50,M60,08:47,08:47,"","",31663,31679,,,0,0,2,0,"",0,50,55,,12SEP1922:05:24:34.000000,37,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M40,M50,08:49,08:50,"","",31790,31806,,,0,0,2,0,"",0,55,57,,12SEP1922:05:24:34.000000,38,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M30,M40,08:51,08:51,"","",31872,31887,,,0,0,2,0,"",0,57,55,,12SEP1922:05:24:34.000000,39,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M20,M30,08:52,08:52,"","",31951,31966,,,0,0,2,0,"",0,55,53,,12SEP1922:05:24:34.000000,40,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M16,M20,08:53,08:53,"","",32022,32038,,,0,0,2,0,"",0,53,43,,12SEP1922:05:24:34.000000,41,""
11SEP2022,6,80/ 8:36:41-109,290,,109,"","",M90,S50,2,1,2,M10,M16,09:00,09:00,"","",32418,32434,,,0,0,2,0,"",0,43,44,,12SEP1922:05:24:34.000000,42,""
