RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
26AUG2022,103/ 6: 7:23-119,14,103/ 6: 7:23-119,,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,1
26AUG2022,103/ 6:28:42-119,733,22883-23952-119-5,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,2
26AUG2022,103/ 8: 4:35-119,805,22883-29286-119-6,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,3
26AUG2022,103/ 9:39:11-119,879,22883-34752-119-5,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,4
26AUG2022,103/11: 8:19-119,133,22883-40086-119-6,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,5
26AUG2022,103/12:36: 8-119,214,22883-45552-119-5,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,6
26AUG2022,103/13:49: 0-119,255,22883-48186-113-6,10,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,7
26AUG2022,103/14:45: 5-211,327,22883-53124-211-3,8,10,0,1234,1597,1807,1668,417,406,1887,1747,1584,1256,8
26AUG2022,104/ 6: 2:30-201,705,22883-21822-201-4,8,8,0,388,1724,1503,1516,1603,1818,1830,385,,,9
26AUG2022,104/ 7:37:21-201,777,22883-27024-201-3,8,8,0,388,1724,1503,1516,1603,1818,1830,385,,,10
26AUG2022,105/ 6: 5:32-325,706,22883-21870-325-13,10,10,0,1203,1671,1827,1822,1726,1717,1602,1653,1735,1272,11
26AUG2022,105/ 6:10:45-325,711,22883-22314-325-2,10,10,0,1203,1671,1827,1822,1726,1717,1602,1653,1735,1272,12
26AUG2022,105/ 7:47: 5-725,19,105/ 7:47: 5-725,,10,0,1203,1671,1827,1822,1726,1717,1602,1653,1735,1272,13
26AUG2022,107/ 6:10:35-411,712,22883-22344-411-7,10,10,1,3085,4093,4097,4012,3153,3032,4217,4237,4183,3090,14
26AUG2022,107/ 7:23:27-411,772,22883-26688-411-13,10,10,1,3085,4093,4097,4012,3153,3032,4217,4237,4183,3090,15
26AUG2022,107/ 7:30:54-411,783,22883-27564-411-14,10,10,1,3085,4093,4097,4012,3153,3032,4217,4237,4183,3090,16
26AUG2022,107/ 7:45:25-411,790,22883-27978-411-8,10,10,1,3085,4093,4097,4012,3153,3032,4217,4237,4183,3090,17
26AUG2022,111/ 6:15:22-203,718,22883-22722-203-4,8,8,1,3133,4209,4091,3052,3021,4211,4185,3155,,,18
26AUG2022,111/ 7:45:50-203,789,22883-27924-203-3,8,8,1,3133,4209,4091,3052,3021,4211,4185,3155,,,19
26AUG2022,112/ 6:15:43-423,717,22883-22716-423-8,10,10,0,1206,1595,1836,1722,334,350,1505,1899,1645,1270,20
26AUG2022,115/ 6:23:16-121,15,115/ 6:23:16-121,,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,21
26AUG2022,115/ 6:47:45-121,745,22883-24852-121-5,10,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,22
26AUG2022,115/ 8:17:49-121,817,22883-30186-121-6,10,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,23
26AUG2022,115/ 9:52:47-121,891,22883-35652-121-5,10,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,24
26AUG2022,115/11:17: 2-121,148,22883-40986-121-6,10,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,25
26AUG2022,115/12:51: 2-951,32,115/12:51: 2-951,,10,1,3054,4051,4087,4049,3131,3004,4043,4023,4082,3096,26
26AUG2022,119/ 6:22:56-413,725,22883-23244-413-7,10,9,0,1253,1851,1882,1650,1611,1718,1845,1705,1195,,27
26AUG2022,119/ 7:39:50-413,784,22883-27588-413-13,10,9,,,,,,,,,,,,28
26AUG2022,119/ 7:45:46-413,795,22883-28464-413-14,10,9,,,,,,,,,,,,29
26AUG2022,119/ 7:58:57-413,802,22883-28878-413-8,10,9,0,1253,1851,1882,1650,1611,1718,1845,1705,1195,,30
26AUG2022,125/ 6:40:49-123,16,125/ 6:40:49-123,,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,31
26AUG2022,125/ 7: 2:42-123,757,22883-25752-123-5,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,32
26AUG2022,125/ 8:32:24-123,829,22883-31086-123-6,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,33
26AUG2022,125/10: 5:13-123,86,22883-36552-123-5,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,34
26AUG2022,125/11:34: 1-123,161,22883-41886-123-6,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,35
26AUG2022,125/13: 7:15-123,243,22883-47352-123-5,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,36
26AUG2022,125/15: 6:23-103,343,22883-54486-103-6,10,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,37
26AUG2022,125/16:45:32-102,57,125/16:45:32-102,,10,0,1223,1900,1512,405,1908,1766,1869,1806,1841,1261,38
26AUG2022,126/ 6:38:11-205,730,22883-23622-205-4,8,8,0,1219,1582,1808,1673,1549,1569,1670,343,,,39
26AUG2022,126/ 7:56:42-205,801,22883-28824-205-3,8,8,0,1219,1582,1808,1673,1549,1569,1670,343,,,40
26AUG2022,127/ 6:40:41-415,737,22883-24144-415-7,10,10,0,1260,1703,1637,1591,1623,1506,1684,1619,1675,1164,41
26AUG2022,127/ 7:51:42-415,796,22883-28488-415-13,10,10,,,,,,,,,,,,42
26AUG2022,127/ 8: 2:10-415,807,22883-29364-415-14,10,10,,,,,,,,,,,,43
26AUG2022,127/ 8:12:57-415,814,22883-29778-415-8,10,10,0,1260,1703,1637,1591,1623,1506,1684,1619,1675,1164,44
26AUG2022,13/ 4:35:13-303,1,13/ 4:35:13-303,,10,1,3115,4163,4134,4201,3006,3143,4033,4056,4184,3116,45
