RevDate,RK,SRK,Rt,STrain,Train,SOr,SDe,Or,De,TN,RR,Dir,Loc,LLoc,DO,DC,SDO,SDC,DO1,DC1,SDO1,SDC1,LRD,DD,PLe,Delay,Note,Del,PDO,PDC,EOL,TS,ind,Code
04NOV2022,1,370/ 4:41: 1-109,190,,109,"","",A80,S50,1,1,1,A80,"",04:41,04:41,"","",16876,16876,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,1,""
04NOV2022,1,370/ 4:41: 1-109,190,,109,"","",A80,S50,1,1,1,A90,A80,04:44,04:44,"","",17086,17086,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,2,""
04NOV2022,1,370/ 4:41: 1-109,190,,109,"","",A80,S50,1,1,1,S20,A90,04:49,04:49,"","",17393,17393,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,3,""
04NOV2022,1,370/ 4:41: 1-109,190,,109,"","",A80,S50,1,1,1,S40,S20,04:56,04:56,"","",17808,17808,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,4,""
04NOV2022,1,370/ 4:41: 1-109,190,,109,"","",A80,S50,1,1,1,S50,S40,05:00,05:00,"","",18034,18034,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,5,""
04NOV2022,2,374/ 4:41:10-305,770,,305,"","",C60,C88,1,1,1,C60,"",04:41,04:41,"","",16888,16888,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,6,""
04NOV2022,2,374/ 4:41:10-305,770,,305,"","",C60,C88,1,1,1,C70,C60,04:44,04:44,"","",17070,17070,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,7,""
04NOV2022,2,374/ 4:41:10-305,770,,305,"","",C60,C88,1,1,1,C80,C70,04:56,04:56,"","",17792,17792,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,8,""
04NOV2022,2,374/ 4:41:10-305,770,,305,"","",C60,C88,2,-1,1,C88,C80,04:58,04:58,"","",17907,17907,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,9,""
04NOV2022,4,382/ 4:49:42-111,190,,111,"","",A80,S50,1,1,1,A80,"",04:49,04:49,"","",17397,17397,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,35,""
04NOV2022,4,382/ 4:49:42-111,190,,111,"","",A80,S50,1,1,1,A90,A80,04:55,04:55,"","",17701,17701,,,0,0,3,0,"",0,0,0,,05NOV1922:05:25:58.000000,36,""
04NOV2022,4,382/ 4:49:42-111,190,,111,"","",A80,S50,1,1,1,S20,A90,05:00,05:00,"","",18042,18042,,,0,0,5,0,"",0,0,0,,05NOV1922:05:25:58.000000,37,""
04NOV2022,4,382/ 4:49:42-111,190,,111,"","",A80,S50,1,1,1,S40,S20,05:08,05:08,"","",18480,18480,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,38,""
04NOV2022,4,382/ 4:49:42-111,190,,111,"","",A80,S50,1,1,1,S50,S40,05:11,05:11,"","",18677,18677,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,39,""
04NOV2022,5,389/ 4:53: 6-203,110,,203,"","",A80,A90,1,1,1,A80,"",04:53,04:53,"","",17591,17591,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,40,""
04NOV2022,5,389/ 4:53: 6-203,110,,203,"","",A80,A90,2,-1,1,A90,A80,04:58,04:58,"","",17882,17882,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,41,""
04NOV2022,6,396/ 4:57:37-307,770,,307,"","",C60,C88,1,1,1,C60,"",04:57,04:57,"","",17875,17875,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,42,""
04NOV2022,6,396/ 4:57:37-307,770,,307,"","",C60,C88,1,1,1,C70,C60,05:00,05:00,"","",18037,18037,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,43,""
04NOV2022,6,396/ 4:57:37-307,770,,307,"","",C60,C88,1,1,1,C80,C70,05:09,05:09,"","",18540,18540,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,44,""
04NOV2022,6,396/ 4:57:37-307,770,,307,"","",C60,C88,2,-1,1,C88,C80,05:12,05:12,"","",18729,18729,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,45,""
04NOV2022,7,412/ 5:11:41-309,770,,309,"","",C60,C88,1,1,1,C60,"",05:12,05:12,"","",18720,18720,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,46,""
04NOV2022,7,412/ 5:11:41-309,770,,309,"","",C60,C88,1,1,1,C70,C60,05:14,05:14,"","",18895,18895,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,47,""
04NOV2022,7,412/ 5:11:41-309,770,,309,"","",C60,C88,1,1,1,C80,C70,05:25,05:25,"","",19517,19517,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,48,""
04NOV2022,7,412/ 5:11:41-309,770,,309,"","",C60,C88,2,-1,1,C88,C80,05:27,05:27,"","",19635,19635,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,49,""
04NOV2022,8,420/ 5:25:50-311,770,,311,"","",C60,C80,1,1,1,C60,"",05:26,05:26,"","",19568,19568,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,50,""
04NOV2022,8,420/ 5:25:50-311,770,,311,"","",C60,C80,1,1,1,C70,C60,05:29,05:29,"","",19742,19742,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,51,""
04NOV2022,8,420/ 5:25:50-311,770,,311,"","",C60,C80,1,1,1,C80,C70,05:34,05:34,"","",20041,20041,,,0,0,6,0,"",0,0,0,,05NOV1922:05:25:58.000000,52,""
04NOV2022,9,429/ 5:29:45-918,770,,918,"","",C60,C88,1,1,1,C60,"",05:30,05:30,"","",19803,19803,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,53,""
04NOV2022,9,429/ 5:29:45-918,770,,918,"","",C60,C88,1,1,1,C70,C60,05:33,05:33,"","",19986,19986,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,54,""
04NOV2022,9,429/ 5:29:45-918,770,,918,"","",C60,C88,1,1,1,C80,C70,05:41,05:41,"","",20485,20485,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,55,""
04NOV2022,9,429/ 5:29:45-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,06:36,06:36,"","",23766,23766,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,56,""
04NOV2022,10,425/ 5:25:17-323,340,,323,"","",W40,Y10,3,-1,2,W40,"",05:36,05:36,"","",20175,20175,,,0,0,2,0,"",0,0,5,,05NOV1922:05:25:58.000000,57,""
04NOV2022,10,425/ 5:25:17-323,340,,323,"","",W40,Y10,1,1,1,Y10,W40,05:40,05:40,"","",20405,20405,,,0,0,2,0,"",0,5,0,,05NOV1922:05:25:58.000000,58,""
04NOV2022,11,441/ 5:45:20-325,340,,325,"","",W40,Y10,3,-1,2,W40,"",05:50,05:50,"","",21034,21034,,,0,0,4,0,"",0,0,7,,05NOV1922:05:25:58.000000,59,""
04NOV2022,11,441/ 5:45:20-325,340,,325,"","",W40,Y10,1,1,1,Y10,W40,05:55,05:55,"","",21307,21307,,,0,0,4,0,"",0,7,0,,05NOV1922:05:25:58.000000,60,""
04NOV2022,12,401/ 7: 4: 9-919,770,,919,"","",C70,C60,2,1,2,C70,"",07:04,07:04,"","",25449,25449,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,61,""
04NOV2022,12,401/ 7: 4: 9-919,770,,919,"","",C70,C60,2,1,2,C60,C70,07:04,07:04,"","",25458,25458,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,62,""
04NOV2022,13,473/ 7:19:47-918,770,,918,"","",C60,C88,1,1,1,C60,"",07:20,07:20,"","",26404,26404,,,0,0,4,0,"",0,0,0,,05NOV1922:05:25:58.000000,63,""
04NOV2022,13,473/ 7:19:47-918,770,,918,"","",C60,C88,1,1,1,C70,C60,07:23,07:23,"","",26621,26621,,,0,0,0,0,"",0,0,0,,05NOV1922:05:25:58.000000,64,""
04NOV2022,13,473/ 7:19:47-918,770,,918,"","",C60,C88,1,1,1,C80,C70,07:30,07:30,"","",27032,27032,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,65,""
04NOV2022,13,473/ 7:19:47-918,770,,918,"","",C60,C88,2,-1,1,C88,C80,07:39,07:39,"","",27581,27581,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,66,""
04NOV2022,14,475/ 7:21: 1-313,340,,313,"","",W20,Y10,1,1,1,W20,"",07:21,07:21,"","",26478,26478,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,67,""
04NOV2022,14,475/ 7:21: 1-313,340,,313,"","",W20,Y10,1,1,1,W30,W20,07:23,07:23,"","",26627,26627,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,68,""
04NOV2022,14,475/ 7:21: 1-313,340,,313,"","",W20,Y10,1,1,1,Y10,W30,07:30,07:30,"","",27018,27018,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,69,""
04NOV2022,15,369/ 7:47:42-701,770,,701,"","",C88,C60,2,1,2,C88,"",07:55,07:55,"","",28509,28509,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,70,""
04NOV2022,15,369/ 7:47:42-701,770,,701,"","",C88,C60,2,1,2,C80,C88,07:58,07:58,"","",28689,28689,,,0,0,2,0,"",0,0,0,,05NOV1922:05:25:58.000000,71,""
