RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
01SEP2022,0/14:30:59-221,297,22889-52422-221-4,8,8,1,3070,4190,4223,3057,3157,4149,4213,3015,,,1
01SEP2022,0/16: 0:22-221,367,22889-57624-221-3,8,8,1,3070,4190,4223,3057,3157,4149,4213,3015,,,2
01SEP2022,100/20:29:26-325,56,100/20:29:26-325,,10,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,3
01SEP2022,100/20:49: 9-325,567,22889-75228-325-1,10,10,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,4
01SEP2022,100/22:25:31-325,594,22889-80694-325-14,10,10,1,3035,4050,4146,4166,3036,3079,4201,4130,4032,3095,5
01SEP2022,101/20:25: 5-219,557,22889-73560-219-4,8,8,0,1226,1890,1612,1843,1688,1693,1548,1258,,,6
01SEP2022,101/21:54:23-219,584,22889-78540-219-3,8,8,0,1226,1890,1612,1843,1688,1693,1548,1258,,,7
01SEP2022,107/ 0: 3:29-323,622,22889-87138-323-1,10,10,1,3053,4108,4180,4139,3017,3020,4052,4207,4138,3042,8
01SEP2022,107/20:46:30-323,59,107/20:46:30-323,,10,1,3053,4108,4180,4139,3017,3020,4052,4207,4138,3042,9
01SEP2022,107/22:14:37-323,588,22889-79518-323-14,10,10,1,3053,4108,4180,4139,3017,3020,4052,4207,4138,3042,10
01SEP2022,107/22:21: 3-323,593,22889-80640-323-13,10,10,1,3053,4108,4180,4139,3017,3020,4052,4207,4138,3042,11
01SEP2022,107/22:31: 3-323,596,22889-81084-323-2,10,10,1,3053,4108,4180,4139,3017,3020,4052,4207,4138,3042,12
01SEP2022,113/20:57:55-225,566,22889-75222-225-4,8,8,1,3132,4229,4236,3012,3029,4155,4112,3091,,,13
01SEP2022,113/22:27:31-225,592,22889-80340-225-3,8,8,1,3132,4229,4236,3012,3029,4155,4112,3091,,,14
01SEP2022,116/ 1:12: 6-305,71,116/ 1:12: 6-305,,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,15
01SEP2022,116/21:14:51-305,62,116/21:14:51-305,,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,16
01SEP2022,116/21:29:26-305,580,22889-77766-305-1,10,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,17
01SEP2022,116/23: 6:55-305,606,22889-83232-305-14,10,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,18
01SEP2022,116/23:12: 5-305,610,22889-84240-305-13,10,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,19
01SEP2022,116/23:31:20-305,612,22889-84684-305-2,10,10,1,3142,4015,4060,4040,4028,4029,4152,4096,4048,3089,20
01SEP2022,119/21:13:28-207,609,22889-83940-207-3,8,8,0,1229,1851,1650,1611,1718,1845,1705,1195,,,21
01SEP2022,121/21:23:60-203,578,22889-77124-203-4,8,8,0,1218,1678,1712,1623,1633,1736,1902,1232,,,22
01SEP2022,121/22:54:22-203,601,22889-82140-203-3,8,8,0,1218,1678,1712,1623,1633,1736,1902,1232,,,23
01SEP2022,122/22: 3: 8-207,586,22889-78930-207-4,8,8,1,3133,4209,4091,3001,3021,4211,4185,3076,,,24
01SEP2022,122/23:50: 3-607,68,122/23:50: 3-607,,8,1,3133,4209,4091,3001,3021,4211,4185,3076,,,25
01SEP2022,124/22:28:60-211,595,22889-80730-211-4,8,8,0,1230,1562,1875,1805,1846,1842,1818,1205,,,26
01SEP2022,124/23:53:37-211,617,22889-85752-211-3,8,8,0,1230,1562,1875,1805,1846,1842,1818,1205,,,27
01SEP2022,125/22:40:16-515,600,22889-82050-515-12,10,10,0,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,28
01SEP2022,125/23:55: 9-515,623,22889-87156-515-11,10,10,0,418,1809,1742,1827,1508,1840,1643,1589,1546,1203,29
01SEP2022,126/ 0:39:47-317,625,22889-88638-317-14,10,10,0,1275,1746,1696,1593,1636,1660,1632,1761,1768,391,30
01SEP2022,126/22:55:37-317,66,126/22:55:37-317,,10,0,1275,1746,1696,1593,1636,1660,1632,1761,1768,391,31
01SEP2022,126/23: 7:22-317,605,22889-83172-317-1,10,10,0,1275,1746,1696,1593,1636,1660,1632,1761,1768,391,32
01SEP2022,127/ 0:24:27-215,70,127/ 0:24:27-215,,8,0,1219,1808,1582,1673,1549,1569,1618,415,,,33
01SEP2022,127/23: 1: 2-215,603,22889-82536-215-4,8,8,0,1219,1808,1582,1673,1549,1569,1618,415,,,34
01SEP2022,128/23:20:35-219,611,22889-84342-219-4,8,8,0,1248,1515,1642,1568,1804,1658,1525,1255,,,35
01SEP2022,13/15: 9:40-411,328,22889-54744-411-7,10,10,1,3160,4076,4036,4093,3085,3090,4183,4237,4217,3032,36
01SEP2022,13/16:24:21-411,386,22889-59088-411-13,10,10,1,3160,4076,4036,4093,3085,3090,4183,4237,4217,3032,37
01SEP2022,13/16:29:49-411,397,22889-59964-411-14,10,10,,,,,,,,,,,,38
01SEP2022,13/16:46:15-411,404,22889-60378-411-8,10,10,1,3160,4076,4036,4093,3085,3090,4183,4237,4217,3032,39
01SEP2022,130/23:54:33-225,619,22889-86202-225-4,8,8,0,1226,1890,1612,1843,1688,1693,1548,1241,,,40
01SEP2022,132/ 0:30:56-203,624,22889-88320-203-4,8,8,0,1218,1678,1712,1623,1633,1736,1902,1232,,,41
01SEP2022,17/15:16:15-203,333,22889-55122-203-4,8,8,0,1218,1678,1712,1623,1633,1736,1902,1232,,,42
01SEP2022,17/16:46:41-203,403,22889-60324-203-3,8,8,0,1218,1678,1712,1623,1633,1736,1902,1232,,,43
01SEP2022,19/15:24:21-413,340,22889-55644-413-7,10,10,1,3145,4104,4111,4157,4136,3112,3100,4240,4128,3151,44
01SEP2022,19/16:41:11-413,398,22889-59988-413-13,10,10,1,3145,4104,4111,4157,4136,3112,3100,4240,4128,3151,45
01SEP2022,19/16:46:58-413,409,22889-60864-413-14,10,10,,,,,,,,,,,,46
01SEP2022,19/17: 2:14-413,416,22889-61278-413-8,10,10,1,3145,4104,4111,4157,4136,3112,3100,4240,4128,3151,47
01SEP2022,2/14:38:44-955,26,2/14:38:44-955,,10,,,,,,,,,,,,48
01SEP2022,2/15:13:15-955,29,2/15:13:15-955,,10,,,,,,,,,,,,49
01SEP2022,21/15:28:21-313,30,21/15:28:21-313,,10,1,3142,4060,4005,4040,4028,4029,4152,4096,4048,3089,50
01SEP2022,21/15:55:23-313,366,22889-57600-313-1,10,10,1,3142,4060,4005,4040,4028,4029,4152,4096,4048,3089,51
01SEP2022,21/17:47: 2-313,448,22889-63714-313-2,10,10,1,3142,4060,4005,4040,4028,4029,4152,4096,4048,3089,52
01SEP2022,21/19:29: 9-713,48,21/19:29: 9-713,,10,1,3142,4060,4005,4040,4028,4029,4152,4096,4048,3089,53
01SEP2022,22/15:33:27-205,345,22889-56022-205-4,8,8,0,1230,1562,1875,1805,1846,1842,1818,1205,,,54
01SEP2022,22/16:59:56-205,415,22889-61224-205-3,8,8,0,1230,1562,1875,1805,1846,1842,1818,1205,,,55
01SEP2022,22889-36924-225-3,87,22889-36924-225-3,8,,,,,,,,,,,,,56
01SEP2022,22889-37878-409-8,101,22889-37878-409-8,10,,,,,,,,,,,,,57
01SEP2022,22889-41064-417-14,142,22889-41064-417-14,10,,,,,,,,,,,,,58
01SEP2022,22889-45714-325-2,205,22889-45714-325-2,10,,,,,,,,,,,,,59
01SEP2022,22889-49314-307-2,254,22889-49314-307-2,10,,,,,,,,,,,,,60
01SEP2022,22889-50952-107-5,275,22889-50952-107-5,10,,,,,,,,,,,,,61
01SEP2022,22889-52014-313-2,291,22889-52014-313-2,10,,,,,,,,,,,,,62
01SEP2022,22889-52044-405-7,292,22889-52044-405-7,10,,,,,,,,,,,,,63
01SEP2022,22889-52914-315-2,303,22889-52914-315-2,10,,,,,,,,,,,,,64
01SEP2022,22889-53652-113-5,312,22889-53652-113-5,10,,,,,,,,,,,,,65
01SEP2022,22889-56286-107-6,347,22889-56286-107-6,10,,,,,,,,,,,,,66
01SEP2022,22889-56388-405-13,350,22889-56388-405-13,10,,,,,,,,,,,,,67
01SEP2022,22889-57264-405-14,361,22889-57264-405-14,10,,,,,,,,,,,,,68
01SEP2022,22889-57678-405-8,368,22889-57678-405-8,10,,,,,,,,,,,,,69
01SEP2022,22889-58500-315-1,378,22889-58500-315-1,10,,,,,,,,,,,,,70
01SEP2022,22889-58986-113-6,383,22889-58986-113-6,10,,,,,,,,,,,,,71
01SEP2022,22889-61752-107-5,420,22889-61752-107-5,10,,,,,,,,,,,,,72
01SEP2022,22889-62322-219-4,430,22889-62322-219-4,8,,,,,,,,,,,,,73
01SEP2022,22889-64614-315-2,459,22889-64614-315-2,10,,,,,,,,,,,,,74
01SEP2022,22889-65514-317-2,471,22889-65514-317-2,10,,,,,,,,,,,,,75
01SEP2022,22889-66564-217-3,485,22889-66564-217-3,8,,,,,,,,,,,,,76
01SEP2022,22889-67086-107-6,490,22889-67086-107-6,10,,,,,,,,,,,,,77
01SEP2022,22889-69054-325-2,515,22889-69054-325-2,10,,,,,,,,,,,,,78
01SEP2022,22889-70062-201-3,527,22889-70062-201-3,8,,,,,,,,,,,,,79
01SEP2022,22889-70200-315-1,529,22889-70200-315-1,10,,,,,,,,,,,,,80
01SEP2022,22889-72282-217-4,548,22889-72282-217-4,8,,,,,,,,,,,,,81
01SEP2022,22889-74052-323-1,561,22889-74052-323-1,10,,,,,,,,,,,,,82
01SEP2022,22889-75648-315-14,569,22889-75648-315-14,10,,,,,,,,,,,,,83
01SEP2022,22889-76482-201-4,573,22889-76482-201-4,8,,,,,,,,,,,,,84
01SEP2022,22889-76566-317-14,574,22889-76566-317-14,10,,,,,,,,,,,,,85
01SEP2022,22889-77040-317-13,577,22889-77040-317-13,10,,,,,,,,,,,,,86
01SEP2022,24/15:39:40-415,352,22889-56544-415-7,10,10,0,1206,1527,1629,1722,334,1505,1580,1899,1645,1270,87
01SEP2022,24/16:58:24-415,410,22889-60888-415-13,10,10,0,1206,1527,1629,1722,334,1505,1580,1899,1645,1270,88
01SEP2022,24/17: 4:49-415,421,22889-61764-415-14,10,10,0,1206,1527,1629,1722,334,1505,1580,1899,1645,1270,89
01SEP2022,24/17:13:46-415,428,22889-62178-415-8,10,10,0,1206,1527,1629,1722,334,1505,1580,1899,1645,1270,90
01SEP2022,26/15:49:41-207,357,22889-56922-207-4,8,8,1,3133,4209,4091,3001,3021,4211,4185,3076,,,91
01SEP2022,26/17:12:19-207,427,22889-62124-207-3,8,8,1,3133,4209,4091,3001,3021,4211,4185,3076,,,92
01SEP2022,27/15:54:37-417,364,22889-57444-417-7,10,10,0,1266,1639,1654,1694,1903,1767,1657,1528,1655,1264,93
01SEP2022,27/17:18:46-417,422,22889-61788-417-13,10,10,0,1266,1639,1654,1694,1903,1767,1657,1528,1655,1264,94
01SEP2022,27/17:24: 9-417,434,22889-62664-417-14,10,10,0,1266,1639,1654,1694,1903,1767,1657,1528,1655,1264,95
01SEP2022,27/17:29:33-417,441,22889-63078-417-8,10,10,0,1266,1639,1654,1694,1903,1767,1657,1528,1655,1264,96
01SEP2022,3/14:40: 8-407,304,22889-52944-407-7,10,10,1,3077,4107,4142,4106,3084,3093,4097,4225,4167,3127,97
