RevDate,RK,RUNKEY,Exits,HPOT,LPOT,UPOT,Id
26SEP2022,1,893/ 4: 7:20-950,,,,,464
26SEP2022,2,893/ 4:13:55-950,,,,,465
26SEP2022,3,908/ 4:34:46-109,,,,,479
26SEP2022,4,917/ 4:43:11-317,,,,,521
26SEP2022,5,914/ 4:46: 6-305,,,,,505
26SEP2022,6,920/ 4:50:29-111,,,,,545
26SEP2022,7,921/ 4:50:35-307,,,,,551
26SEP2022,8,917/ 4:50:40-315,49,21,17,15,523
26SEP2022,9,924/ 4:58:14-203,,,,,566
26SEP2022,10,951/ 5:15:33-309,,,,,712
26SEP2022,11,958/ 5:19:35-311,,,,,737
26SEP2022,12,971/ 5:35: 6-918,,,,,818
26SEP2022,13,964/ 5:24:32-323,,,,,763
26SEP2022,14,972/ 5:39:58-325,,,,,828
26SEP2022,15,995/ 6:27:30-217,,,,,885
26SEP2022,16,940/ 6:33:43-950,,,,,675
26SEP2022,17,914/ 8:16:30-705,,,,,508
26SEP2022,18,45/ 8:54:54-918,,,,,397
26SEP2022,19,47/ 9: 4:21-217,,,,,400
26SEP2022,20,30/ 9:34:29-617,,,,,378
26SEP2022,21,48/10:16: 9-409,,,,,404
26SEP2022,22,74/10:24:47-957,,,,,450
26SEP2022,23,48/10:42:23-409,,,,,409
26SEP2022,24,972/10:47:60-725,,,,,832
26SEP2022,25,95/10:51:51-111,,,,,704
26SEP2022,26,48/11: 1:30-409,,,,,411
26SEP2022,27,56/11: 7:51-413,,,,,424
26SEP2022,28,110/11:14: 1-918,,,,,19
26SEP2022,29,920/11:22: 9-110,,,,,550
26SEP2022,30,917/11:30:28-315,,,,,528
26SEP2022,31,67/11:34: 1-417,,,,,438
26SEP2022,32,917/11:37:51-315,,,,,529
26SEP2022,33,917/11:41:37-315,,,,,530
26SEP2022,34,128/12: 7:38-957,,,,,56
26SEP2022,35,75/12:28:17-821,,,,,455
26SEP2022,36,122/12:36:37-807,,,,,47
26SEP2022,37,128/12:48:55-957,,,,,57
26SEP2022,38,908/12:51:51-109,,,,,485
26SEP2022,39,149/13: 2:21-104,,,,,82
26SEP2022,40,157/13:19:33-321,,,,,100
26SEP2022,41,952/13:53: 1-721,,,,,726
26SEP2022,42,947/14:44:44-114,,,,,701
26SEP2022,43,182/14:59:31-975,,,,,161
26SEP2022,44,199/15:55:34-201,,,,,180
26SEP2022,45,202/16: 1:23-319,,,,,190
