RevDate,RUNKEY,RK,SRK,SLength,Length,FOTF,CAR1,CAR2,CAR3,CAR4,CAR5,CAR6,CAR7,CAR8,CAR9,CAR10,Id
18OCT2022,22936-16284-101-5,611,22936-16284-101-5,10,,,,,,,,,,,,,1
18OCT2022,22936-16866-313-2,612,22936-16866-313-2,10,,,,,,,,,,,,,2
18OCT2022,22936-19704-405-7,647,22936-19704-405-7,10,,,,,,,,,,,,,3
18OCT2022,22936-19800-101-6,650,22936-19800-101-6,10,,,,,,,,,,,,,4
18OCT2022,22936-21504-409-7,667,22936-21504-409-7,10,,,,,,,,,,,,,5
18OCT2022,22936-21642-313-1,670,22936-21642-313-1,10,,,,,,,,,,,,,6
18OCT2022,22936-23304-413-7,690,22936-23304-413-7,10,,,,,,,,,,,,,7
18OCT2022,22936-23988-405-13,699,22936-23988-405-13,10,,,,,,,,,,,,,8
18OCT2022,22936-24984-405-14,712,22936-24984-405-14,10,,,,,,,,,,,,,9
18OCT2022,22936-25416-405-8,719,22936-25416-405-8,10,,,,,,,,,,,,,10
18OCT2022,22936-25788-409-13,723,22936-25788-409-13,10,,,,,,,,,,,,,11
18OCT2022,22936-26004-419-7,726,22936-26004-419-7,10,,,,,,,,,,,,,12
18OCT2022,22936-26784-409-14,736,22936-26784-409-14,10,,,,,,,,,,,,,13
18OCT2022,22936-27216-409-8,743,22936-27216-409-8,10,,,,,,,,,,,,,14
18OCT2022,22936-27264-213-4,746,22936-27264-213-4,8,,,,,,,,,,,,,15
18OCT2022,22936-27588-413-13,748,22936-27588-413-13,10,,,,,,,,,,,,,16
18OCT2022,22936-28584-413-14,761,22936-28584-413-14,10,,,,,,,,,,,,,17
18OCT2022,22936-29016-413-8,768,22936-29016-413-8,10,,,,,,,,,,,,,18
18OCT2022,22936-30288-419-13,784,22936-30288-419-13,10,,,,,,,,,,,,,19
18OCT2022,22936-30504-405-7,787,22936-30504-405-7,10,,,,,,,,,,,,,20
18OCT2022,22936-31284-419-14,797,22936-31284-419-14,10,,,,,,,,,,,,,21
18OCT2022,22936-31554-211-3,804,22936-31554-211-3,8,,,,,,,,,,,,,22
18OCT2022,22936-31716-419-8,805,22936-31716-419-8,10,,,,,,,,,,,,,23
18OCT2022,22936-32304-409-7,812,22936-32304-409-7,10,,,,,,,,,,,,,24
18OCT2022,22936-34104-413-7,836,22936-34104-413-7,10,,,,,,,,,,,,,25
18OCT2022,22936-34788-405-13,845,22936-34788-405-13,10,,,,,,,,,,,,,26
18OCT2022,22936-35784-405-14,858,22936-35784-405-14,10,,,,,,,,,,,,,27
18OCT2022,22936-36216-405-8,62,22936-36216-405-8,10,,,,,,,,,,,,,28
18OCT2022,22936-36588-409-13,66,22936-36588-409-13,10,,,,,,,,,,,,,29
18OCT2022,22936-36804-419-7,69,22936-36804-419-7,10,,,,,,,,,,,,,30
18OCT2022,22936-37584-409-14,79,22936-37584-409-14,10,,,,,,,,,,,,,31
18OCT2022,22936-38016-409-8,86,22936-38016-409-8,10,,,,,,,,,,,,,32
18OCT2022,22936-38388-413-13,90,22936-38388-413-13,10,,,,,,,,,,,,,33
18OCT2022,22936-39384-413-14,103,22936-39384-413-14,10,,,,,,,,,,,,,34
18OCT2022,22936-39816-413-8,110,22936-39816-413-8,10,,,,,,,,,,,,,35
18OCT2022,22936-41088-419-13,126,22936-41088-419-13,10,,,,,,,,,,,,,36
18OCT2022,22936-41304-405-7,129,22936-41304-405-7,10,,,,,,,,,,,,,37
18OCT2022,22936-42084-419-14,139,22936-42084-419-14,10,,,,,,,,,,,,,38
18OCT2022,22936-42516-419-8,146,22936-42516-419-8,10,,,,,,,,,,,,,39
18OCT2022,22936-44904-413-7,177,22936-44904-413-7,10,,,,,,,,,,,,,40
18OCT2022,22936-45588-405-13,186,22936-45588-405-13,10,,,,,,,,,,,,,41
18OCT2022,22936-46584-405-14,199,22936-46584-405-14,10,,,,,,,,,,,,,42
18OCT2022,22936-47016-405-8,206,22936-47016-405-8,10,,,,,,,,,,,,,43
18OCT2022,22936-49188-413-13,234,22936-49188-413-13,10,,,,,,,,,,,,,44
18OCT2022,22936-50184-413-14,247,22936-50184-413-14,10,,,,,,,,,,,,,45
18OCT2022,22936-50616-413-8,254,22936-50616-413-8,10,,,,,,,,,,,,,46
18OCT2022,22936-52104-405-7,273,22936-52104-405-7,10,,,,,,,,,,,,,47
18OCT2022,22936-55290-515-12,317,22936-55290-515-12,10,,,,,,,,,,,,,48
18OCT2022,22936-56388-405-13,330,22936-56388-405-13,10,,,,,,,,,,,,,49
18OCT2022,22936-57384-405-14,343,22936-57384-405-14,10,,,,,,,,,,,,,50
18OCT2022,22936-57504-417-7,345,22936-57504-417-7,10,,,,,,,,,,,,,51
18OCT2022,22936-57816-405-8,350,22936-57816-405-8,10,,,,,,,,,,,,,52
18OCT2022,22936-58344-303-2,357,22936-58344-303-2,10,,,,,,,,,,,,,53
18OCT2022,22936-58542-317-1,362,22936-58542-317-1,10,,,,,,,,,,,,,54
18OCT2022,22936-58740-103-5,366,22936-58740-103-5,10,,,,,,,,,,,,,55
18OCT2022,22936-59304-421-7,372,22936-59304-421-7,10,,,,,,,,,,,,,56
18OCT2022,22936-60216-515-11,385,22936-60216-515-11,10,,,,,,,,,,,,,57
18OCT2022,22936-61104-401-7,396,22936-61104-401-7,10,,,,,,,,,,,,,58
18OCT2022,22936-61416-413-8,401,22936-61416-413-8,10,,,,,,,,,,,,,59
18OCT2022,22936-61464-217-4,404,22936-61464-217-4,8,,,,,,,,,,,,,60
18OCT2022,22936-61788-417-13,406,22936-61788-417-13,10,,,,,,,,,,,,,61
18OCT2022,22936-62784-417-14,419,22936-62784-417-14,10,,,,,,,,,,,,,62
18OCT2022,22936-62904-405-7,421,22936-62904-405-7,10,,,,,,,,,,,,,63
18OCT2022,22936-63216-417-8,426,22936-63216-417-8,10,,,,,,,,,,,,,64
18OCT2022,22936-63588-421-13,430,22936-63588-421-13,10,,,,,,,,,,,,,65
18OCT2022,22936-63900-103-6,436,22936-63900-103-6,10,,,,,,,,,,,,,66
18OCT2022,22936-64488-423-13,443,22936-64488-423-13,10,,,,,,,,,,,,,67
18OCT2022,22936-64584-421-14,444,22936-64584-421-14,10,,,,,,,,,,,,,68
18OCT2022,22936-64644-317-2,445,22936-64644-317-2,10,,,,,,,,,,,,,69
18OCT2022,22936-64704-409-7,446,22936-64704-409-7,10,,,,,,,,,,,,,70
18OCT2022,22936-65016-421-8,451,22936-65016-421-8,10,,,,,,,,,,,,,71
18OCT2022,22936-65388-401-13,455,22936-65388-401-13,10,,,,,,,,,,,,,72
18OCT2022,22936-65484-423-14,456,22936-65484-423-14,10,,,,,,,,,,,,,73
18OCT2022,22936-65754-215-3,463,22936-65754-215-3,8,,,,,,,,,,,,,74
18OCT2022,22936-66384-401-14,469,22936-66384-401-14,10,,,,,,,,,,,,,75
18OCT2022,22936-66504-413-7,471,22936-66504-413-7,10,,,,,,,,,,,,,76
18OCT2022,22936-66816-401-8,476,22936-66816-401-8,10,,,,,,,,,,,,,77
18OCT2022,22936-67188-405-13,480,22936-67188-405-13,10,,,,,,,,,,,,,78
18OCT2022,22936-68184-405-14,492,22936-68184-405-14,10,,,,,,,,,,,,,79
18OCT2022,22936-68322-417-7,495,22936-68322-417-7,10,,,,,,,,,,,,,80
18OCT2022,22936-68616-405-8,499,22936-68616-405-8,10,,,,,,,,,,,,,81
18OCT2022,22936-69048-409-13,502,22936-69048-409-13,10,,,,,,,,,,,,,82
18OCT2022,22936-70008-409-14,514,22936-70008-409-14,10,,,,,,,,,,,,,83
18OCT2022,22936-70452-409-8,519,22936-70452-409-8,10,,,,,,,,,,,,,84
18OCT2022,22936-70848-413-13,522,22936-70848-413-13,10,,,,,,,,,,,,,85
18OCT2022,22936-71814-413-14,533,22936-71814-413-14,10,,,,,,,,,,,,,86
18OCT2022,22936-72246-413-8,537,22936-72246-413-8,10,,,,,,,,,,,,,87
18OCT2022,22936-86484-313-14,604,22936-86484-313-14,10,,,,,,,,,,,,,88
18OCT2022,472/ 0:32: 3-303,55,472/ 0:32: 3-303,,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,89
18OCT2022,472/ 4:39:22-301,613,22936-16926-301-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,90
18OCT2022,472/ 6: 7:31-301,677,22936-22344-301-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,91
18OCT2022,472/ 7:45:40-301,754,22936-27942-301-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,92
18OCT2022,472/ 9:27: 3-301,835,22936-34044-301-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,93
18OCT2022,472/11: 0:60-301,108,22936-39642-301-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,94
18OCT2022,472/12:33: 5-301,188,22936-45744-301-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,95
18OCT2022,472/14:13: 6-301,264,22936-51342-301-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,96
18OCT2022,472/15:52: 6-301,344,22936-57444-301-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,97
18OCT2022,472/17:39:17-303,437,22936-63942-303-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,98
18OCT2022,472/19:28:56-303,515,22936-70044-303-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,99
18OCT2022,472/21: 4:12-303,555,22936-75600-303-1,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,100
18OCT2022,472/22:33:20-303,580,22936-81084-303-14,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,101
18OCT2022,472/22:47: 6-303,585,22936-82362-303-13,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,102
18OCT2022,472/22:59:31-303,586,22936-82794-303-2,10,10,1,3156,4050,4137,4126,3017,3053,4173,4048,4131,3078,103
18OCT2022,473/ 4:41:47-109,1,473/ 4:41:47-109,,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,104
18OCT2022,473/ 5: 3: 8-109,630,22936-18264-109-5,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,105
18OCT2022,473/ 6:28:44-109,692,22936-23400-109-6,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,106
18OCT2022,473/ 7:59:59-109,769,22936-29064-109-5,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,107
18OCT2022,473/ 9:28:16-109,838,22936-34200-109-6,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,108
18OCT2022,473/11:22:12-111,123,22936-40740-111-5,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,109
18OCT2022,473/12:44:57-111,191,22936-45900-111-6,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,110
18OCT2022,473/14:18:57-111,267,22936-51540-111-5,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,111
18OCT2022,473/15:45:37-111,335,22936-56700-111-6,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,112
18OCT2022,473/17:12:44-111,415,22936-62340-111-5,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,113
18OCT2022,473/18:44:43-111,485,22936-67500-111-6,10,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,114
18OCT2022,473/20: 8:26-111,38,473/20: 8:26-111,,10,1,3005,4022,4023,4049,4210,4055,4004,4227,4148,3149,115
18OCT2022,474/ 4:45:48-317,620,22936-17844-317-2,10,10,,,,,,,,,,,,116
18OCT2022,474/ 7:11:44-323,729,22936-26142-323-1,10,10,0,1203,1892,1702,1772,363,418,1624,1696,1765,1233,117
18OCT2022,474/ 8:54:37-323,811,22936-32244-323-2,10,10,0,1203,1892,1702,1772,363,418,1624,1696,1765,1233,118
18OCT2022,474/10:33:32-325,96,22936-38742-325-1,10,10,0,1203,1892,1702,1772,363,418,1624,1696,1765,1233,119
18OCT2022,474/12:20: 7-325,176,22936-44844-325-2,10,10,0,1203,1892,1702,1772,363,418,1624,1696,1765,1233,120
